Name,X,Y,BlueF,GreenF,RedF,Size,RadialVelocity
BottomDG264,7.3967,-2.2905,1.837e-16,1.541e-16,6.480e-17,182.2318,-308.79
BottomDG265,7.3618,-2.1117,1.811e-16,1.502e-16,7.053e-17,262.0254,-308.76
BottomDG286,-35.7898,-14.3029,6.437e-18,6.051e-18,2.594e-18,48.0608,-1583.62
BottomDG287,-35.7256,-14.3034,1.037e-17,8.840e-18,4.214e-18,44.1178,-1583.59
BottomDG288,-35.7382,-14.3459,9.636e-18,7.753e-18,3.318e-18,37.294,-1583.54
BottomDG402,17.6596,-4.8545,1.189e-17,9.007e-18,4.255e-18,84.4903,-1156.02
BottomDG403,17.6877,-4.8746,1.829e-17,1.433e-17,6.246e-18,51.8487,-1155.81
BottomDG404,17.7272,-4.8837,1.802e-17,1.456e-17,6.689e-18,69.2182,-1155.68
BottomDG405,17.7035,-4.8042,1.203e-17,1.015e-17,4.520e-18,60.7135,-1155.64
BottomDG406,17.7444,-4.8230,1.783e-17,1.444e-17,6.900e-18,61.1683,-1155.66
BottomDG414,-19.8345,9.9839,1.278e-17,1.086e-17,5.617e-18,48.3289,-1400.95
BottomDG415,-19.8025,10.0695,1.203e-17,1.012e-17,4.299e-18,39.8749,-1400.78
BottomDG416,-19.7525,9.9375,1.275e-17,1.098e-17,5.365e-18,53.1576,-1400.85
BottomDG417,-19.8659,9.9750,1.128e-17,9.492e-18,4.656e-18,48.0,-1401.08
BottomDG439,-44.5491,1.5282,9.263e-18,7.847e-18,3.262e-18,69.2304,-1326.78
BottomDG528,11.8763,29.4493,1.229e-16,9.814e-17,4.083e-17,152.0824,-467.79
BottomDG529,11.6921,29.1650,6.025e-17,4.898e-17,2.452e-17,239.7104,-467.89
BottomDG530,11.8872,29.0967,9.129e-17,7.921e-17,3.143e-17,117.5959,-467.78
BottomDG547,36.2991,-42.5319,2.716e-17,2.287e-17,7.921e-18,141.3566,-1538.7
BottomDG548,36.0876,-42.0533,7.131e-18,5.306e-18,2.797e-18,71.1008,-1539.15
BottomDG549,36.6557,-42.2643,1.117e-17,8.967e-18,4.038e-18,52.4923,-1538.72
BottomDG550,36.0512,-42.3883,6.775e-18,5.654e-18,2.599e-18,76.0648,-1538.73
BottomDG551,36.5138,-42.1817,6.946e-18,5.494e-18,2.340e-18,52.8174,-1539.02
BottomDG552,36.2343,-42.0659,9.641e-18,8.262e-18,3.995e-18,36.6593,-1538.87
BottomDG553,36.0664,-42.3198,9.601e-18,7.297e-18,3.401e-18,42.3614,-1538.99
BottomDG554,36.4773,-43.1017,7.369e-18,6.046e-18,2.870e-18,48.379,-1538.98
BottomDG555,36.3249,-42.3865,9.087e-18,8.213e-18,3.571e-18,40.703,-1539.29
BottomDG556,35.8353,-42.6521,7.059e-18,5.592e-18,2.683e-18,46.4166,-1538.64
BottomDG557,36.7886,-42.7001,9.401e-18,7.355e-18,3.375e-18,44.5932,-1539.14
BottomDG558,35.8225,-42.5532,1.071e-17,8.555e-18,4.241e-18,51.1288,-1539.25
BottomDG559,36.6716,-42.8658,9.908e-18,8.221e-18,3.637e-18,39.8582,-1538.95
BottomDG560,36.0392,-42.7590,6.594e-18,5.768e-18,2.679e-18,70.61,-1538.94
BottomDG561,36.6538,-42.8232,6.524e-18,6.270e-18,2.692e-18,72.8522,-1539.06
BottomDG562,36.2081,-42.7313,9.111e-18,8.568e-18,4.101e-18,42.4014,-1539.28
BottomDG563,36.0513,-42.8991,9.493e-18,9.352e-18,3.645e-18,43.0608,-1539.14
BottomDG564,36.1056,-42.5028,1.064e-17,8.664e-18,4.110e-18,47.6327,-1538.57
BottomDG565,36.3617,-42.0354,9.505e-18,8.693e-18,3.762e-18,41.839,-1539.02
BottomDG566,36.8154,-42.7213,1.154e-17,9.053e-18,4.102e-18,56.5819,-1538.99
BottomDG567,35.7710,-42.2915,7.072e-18,5.574e-18,2.524e-18,56.477,-1538.89
BottomDG568,36.3610,-42.7421,6.274e-18,5.503e-18,2.469e-18,99.8369,-1538.82
BottomDG569,36.0660,-42.3237,1.038e-17,7.264e-18,3.908e-18,39.7375,-1539.02
BottomDG570,-14.7136,-12.6126,7.446e-17,5.400e-17,1.983e-17,179.3871,-923.42
BottomDG571,-14.8015,-12.8391,1.703e-17,1.526e-17,6.172e-18,122.9141,-923.13
BottomDG572,-14.6024,-12.3877,1.553e-17,1.469e-17,5.980e-18,144.0395,-922.89
BottomDG573,-14.0298,-13.0531,2.636e-17,2.154e-17,1.115e-17,71.132,-923.05
BottomDG574,-14.2616,-12.6947,2.841e-17,2.441e-17,1.041e-17,75.6381,-923.07
BottomDG575,-14.7510,-13.2253,1.641e-17,1.417e-17,6.076e-18,89.0718,-923.36
BottomDG576,-14.5881,-12.8404,2.302e-17,1.873e-17,9.236e-18,73.7753,-923.01
BottomDG577,-14.9697,-11.9313,2.447e-17,1.919e-17,8.876e-18,64.4716,-923.36
BottomDG578,-14.6969,-11.8743,2.943e-17,2.370e-17,1.067e-17,71.0212,-923.49
BottomDG579,-14.4615,-12.8178,2.566e-17,2.155e-17,9.203e-18,73.6975,-923.38
BottomDG580,-14.4150,-12.4053,1.901e-17,1.508e-17,5.776e-18,94.5012,-923.49
BottomDG581,-13.9678,-12.5636,2.377e-17,1.944e-17,8.533e-18,65.6157,-923.33
BottomDG582,-14.9075,-12.1313,2.580e-17,2.179e-17,1.030e-17,78.6145,-923.37
BottomDG583,-15.3284,-12.5004,2.518e-17,1.951e-17,8.725e-18,73.2863,-922.87
BottomDG584,-14.0649,-12.3941,2.813e-17,2.105e-17,9.417e-18,84.3233,-922.95
BottomDG585,-14.2426,-12.0042,2.374e-17,2.026e-17,8.883e-18,72.7479,-923.18
BottomDG586,-14.9455,-12.8599,2.668e-17,2.354e-17,9.835e-18,80.7354,-923.11
BottomDG587,-14.6474,-12.8659,2.535e-17,2.222e-17,9.096e-18,66.1039,-923.24
BottomDG588,-15.1580,-12.6290,2.639e-17,2.029e-17,8.596e-18,63.5059,-923.07
BottomDG589,-14.4288,-12.1100,2.280e-17,2.092e-17,8.917e-18,66.3304,-923.19
BottomDG590,-14.5398,-12.3192,1.702e-17,1.410e-17,6.476e-18,157.1571,-923.4
BottomDG591,-14.3034,-12.2412,2.575e-17,2.342e-17,1.031e-17,75.3165,-922.86
BottomDG592,-15.0593,-12.8668,2.478e-17,1.933e-17,9.831e-18,98.2241,-922.99
BottomDG593,-14.8789,-12.2982,1.514e-17,1.392e-17,6.306e-18,86.0578,-923.3
BottomDG594,-14.3541,-12.4994,2.158e-17,1.578e-17,8.352e-18,127.9519,-922.82
BottomDG595,-15.0406,-12.5464,2.850e-17,2.213e-17,1.105e-17,89.4361,-923.23
BottomDG596,-15.0409,-12.6938,1.923e-17,1.562e-17,7.465e-18,129.6771,-923.32
BottomDG597,-14.7693,-12.1144,2.473e-17,2.019e-17,9.045e-18,68.3748,-923.08
BottomDG598,-15.0158,-12.5102,1.862e-17,1.523e-17,7.060e-18,78.4529,-922.82
BottomDG599,-14.9002,-12.2517,2.694e-17,2.035e-17,8.963e-18,81.902,-922.9
BottomDG600,-14.8556,-12.9724,1.698e-17,1.353e-17,6.088e-18,105.164,-922.99
BottomDG601,-14.8515,-13.0402,1.993e-17,1.752e-17,7.459e-18,125.6045,-923.0
BottomDG602,-14.5687,-12.5096,3.432e-17,2.739e-17,1.156e-17,84.0097,-922.77
BottomDG603,-14.2253,-12.5380,2.618e-17,2.185e-17,9.942e-18,77.6655,-922.73
BottomDG618,2.7259,-11.5721,8.499e-18,8.221e-18,3.606e-18,52.2668,-1344.06
