Name Equatorial Polar BlueF GreenF RedF Parallax RadialVelocity
S00057 113.9457 48.3441 2.594e-18 2.325e-18 1.309e-18 0.0 84.75825827908176
S00058 113.9627 48.3431 6.482e-19 6.038e-19 3.793e-19 0.0 84.72602063069085
S00059 113.9402 48.3476 3.705e-21 5.176e-21 7.205e-21 0.0 86.37149122284612
S00060 113.9443 48.3188 4.991e-20 6.226e-20 7.113e-20 0.0 84.08360538581783
S00061 113.9398 48.3276 1.816e-25 6.226e-25 5.945e-24 0.0 85.08294431255025
S00062 113.9454 48.3432 5.491e-24 1.707e-23 1.247e-22 0.0 85.22009420476631
S00063 113.9517 48.3225 1.246e-24 4.516e-24 4.590e-23 0.0 85.11884450846078
S00064 113.9456 48.347 4.439e-24 1.341e-23 9.723e-23 0.0 87.19724014156589
S00065 113.9421 48.3357 4.173e-18 3.596e-18 1.931e-18 0.0 85.53268323866894
S00066 113.9489 48.3298 3.956e-24 1.041e-23 5.515e-23 0.0 84.39401675639738
S00067 113.9473 48.3319 1.018e-18 1.457e-18 2.149e-18 0.0 86.18443547234759
S00068 113.9444 48.3503 1.313e-19 1.462e-19 1.322e-19 0.0 84.47021950724388
S00069 113.9443 48.3251 7.491e-19 6.852e-19 4.260e-19 0.0 86.2816004601571
S00070 113.9361 48.3305 1.748e-18 1.580e-18 9.014e-19 0.0 85.99676087504841
S00071 113.9191 48.3266 1.957e-22 1.330e-22 4.326e-23 0.0 86.42897489086509
S00072 113.9643 48.3457 3.464e-18 4.740e-18 6.592e-18 0.0 86.86679714502598
S00073 113.9574 48.3417 2.112e-24 6.174e-24 4.174e-23 0.0 85.2871285815619
S00074 113.9496 48.3346 3.687e-22 6.848e-22 1.780e-21 0.0 86.21809908711708
S00075 113.9515 48.3473 3.850e-21 5.644e-21 8.915e-21 0.0 87.28313631253575
S00076 113.9457 48.3323 7.726e-19 7.019e-19 4.203e-19 0.0 84.5032838197034
S00077 113.9554 48.3501 1.679e-18 1.385e-18 6.887e-19 0.0 87.02214253815136
S00078 113.9427 48.3485 1.238e-22 8.753e-23 3.142e-23 0.0 85.29905360851431
S00079 113.9643 48.3319 7.347e-20 7.674e-20 5.922e-20 0.0 85.55693591229982
S00080 113.9321 48.3369 2.153e-25 7.556e-25 7.413e-24 0.0 85.19109660677633
S00081 113.9534 48.3162 2.092e-18 1.811e-18 9.499e-19 0.0 85.8553112000686
S00082 113.9524 48.3417 7.191e-22 1.223e-21 2.701e-21 0.0 84.99105516461331
S00083 113.9337 48.3263 6.944e-21 9.778e-21 1.441e-20 0.0 86.11426871914826
S00084 113.9546 48.3169 1.257e-20 1.668e-20 2.235e-20 0.0 85.29936339874415
S00085 113.9653 48.3396 9.951e-21 1.303e-20 1.561e-20 0.0 85.32265699426152
S00086 113.9611 48.3541 8.665e-19 8.055e-19 4.929e-19 0.0 86.37889227265251
S00087 113.9609 48.3314 3.278e-19 3.335e-19 2.478e-19 0.0 85.18554348763502
S00088 113.9582 48.3342 6.114e-19 5.751e-19 3.533e-19 0.001 86.0206954060985
S00089 113.9315 48.3437 6.716e-20 7.831e-20 7.784e-20 0.0 85.41615147823063
S00090 113.968 48.3427 8.067e-18 9.285e-18 9.334e-18 0.0 86.91581294294056
S00091 113.9535 48.3311 6.825e-18 6.428e-18 4.002e-18 0.0 86.2452970083717
S00092 113.937 48.3463 2.143e-18 1.786e-18 8.928e-19 0.0 86.27567152542683
S00093 113.9599 48.3326 2.214e-24 5.771e-24 3.155e-23 0.0 86.46041999209241
S00094 113.9509 48.3383 7.136e-26 2.673e-25 3.015e-24 0.0 85.2831188156959
S00095 113.9406 48.3277 8.303e-23 1.860e-22 7.128e-22 0.0 84.68896761538542
S00096 113.9437 48.337 2.515e-24 6.535e-24 3.463e-23 0.0 86.14707899053992
S00097 113.9608 48.3432 1.578e-24 4.582e-24 2.997e-23 0.0 86.90341446766402
S00098 113.9456 48.337 7.026e-20 7.631e-20 6.393e-20 0.0 85.7692728457332
S00099 113.9474 48.3293 1.175e-26 5.300e-26 8.995e-25 0.0 85.55643918762718
S00100 113.9496 48.3289 1.889e-22 1.279e-22 4.370e-23 0.0 86.78952624505415
S00101 113.9452 48.3414 5.179e-20 5.786e-20 5.210e-20 0.0 86.51402626041084
S00102 113.9408 48.3248 1.288e-21 1.935e-21 3.303e-21 0.0 86.36416921831653
S00103 113.9261 48.3455 1.058e-18 9.585e-19 5.713e-19 0.0 87.21386046096065
S00104 113.9277 48.3366 6.444e-24 1.779e-23 1.095e-22 0.0 84.36731149211239
S00105 113.953 48.3382 5.595e-25 1.637e-24 1.078e-23 0.0 86.41598659421815
S00106 113.9566 48.3392 4.960e-18 4.015e-18 1.908e-18 0.0 86.89707018638073
S00107 113.9698 48.3339 6.104e-24 1.516e-23 7.286e-23 0.0 84.56856631116959
S00108 113.9495 48.3384 2.639e-23 5.956e-23 2.334e-22 0.0 86.97159988277537
S00109 113.9483 48.3269 1.007e-21 1.700e-21 3.548e-21 0.0 86.15670049394373
S00110 113.951 48.3409 1.823e-18 1.911e-18 1.483e-18 0.0 85.54551998800744
S00111 113.9376 48.3295 5.491e-18 4.349e-18 1.978e-18 0.0 85.79571517404518
S00112 113.9597 48.3307 6.812e-24 1.933e-23 1.191e-22 0.0 87.08725140807263
S00113 113.9656 48.3255 5.383e-19 5.326e-19 3.759e-19 0.0 84.62139348664375
S00114 113.9399 48.3318 3.326e-25 1.118e-24 1.021e-23 0.0 87.32806996387347
S00115 113.9571 48.3441 1.766e-22 3.382e-22 9.065e-22 0.0 86.76444748323475
S00116 113.9683 48.3323 1.400e-21 2.279e-21 4.641e-21 0.0 87.17546014138797
S00117 113.9261 48.319 1.629e-17 1.653e-17 1.227e-17 0.0 85.98690745448644
S00118 113.9421 48.3217 7.658e-18 7.961e-18 5.994e-18 0.0 87.08747910803282
S00119 113.9598 48.3376 1.038e-17 8.052e-18 3.429e-18 0.0 84.71659587909122
S00120 113.9498 48.3453 4.466e-21 6.225e-21 8.932e-21 0.0 85.70893442836758
S00121 113.9435 48.3156 2.267e-19 2.278e-19 1.646e-19 0.0 87.36128030668543
S00122 113.9591 48.3311 1.391e-18 1.254e-18 7.342e-19 0.0 84.72763424996072
S00123 113.9508 48.3419 6.004e-22 1.080e-21 2.566e-21 0.0 86.4119651161541
S00124 113.9529 48.3491 3.673e-18 4.441e-18 4.831e-18 0.0 84.83555389190889
S00125 113.9298 48.3361 8.178e-21 1.112e-20 1.480e-20 0.0 86.7606673883677
S00126 113.9351 48.3256 2.814e-18 4.228e-18 7.257e-18 0.0 85.7815923432941
S00127 113.9497 48.3533 1.678e-25 6.565e-25 8.153e-24 0.0 87.12646982209337
S00128 113.9451 48.3272 1.548e-20 2.111e-20 2.867e-20 0.0 86.23480373049337
S00129 113.9453 48.3511 1.747e-17 1.748e-17 1.238e-17 0.0 85.66892479513824
S00130 113.9589 48.3374 1.303e-19 1.393e-19 1.157e-19 0.0 86.80341857334143
S00131 113.9339 48.3293 1.989e-17 1.514e-17 6.225e-18 0.0 85.06141241795174
S00132 113.9373 48.3419 2.874e-19 2.890e-19 2.129e-19 0.0 86.27969604213276
S00133 113.9467 48.3455 4.151e-17 3.534e-17 1.799e-17 0.0 85.54019507682125
S00134 113.9441 48.3394 9.274e-19 8.682e-19 5.537e-19 0.0 85.85176243604954
S00135 113.9367 48.3286 2.025e-22 1.386e-22 4.647e-23 0.0 85.66863174760942
S00136 113.9547 48.349 7.999e-19 7.213e-19 4.300e-19 0.0 86.0915099136627
S00137 113.9559 48.3299 2.805e-17 2.417e-17 1.290e-17 0.0 85.05561192409239
S00138 113.9672 48.3375 2.392e-18 2.139e-18 1.205e-18 0.0 86.2825950150811
S00139 113.9539 48.3257 8.417e-22 1.477e-21 3.425e-21 0.0 85.48046895118276
S00140 113.9654 48.3291 9.625e-23 2.031e-22 6.951e-22 0.0 85.85999456662088
S00141 113.9453 48.3233 5.138e-19 5.077e-19 3.611e-19 0.0 86.01064609148976
S00142 113.9331 48.3387 1.125e-22 8.054e-23 3.107e-23 0.0 86.61483744161313
S00143 113.9419 48.3393 2.555e-14 1.778e-14 6.005e-15 0.0 84.87910518570189
S00144 113.9473 48.3377 1.868e-22 1.257e-22 4.200e-23 0.0 86.08804930936455
S00145 113.9433 48.3321 1.740e-18 2.115e-18 2.239e-18 0.0 86.88256566565624
S00146 113.9383 48.3391 1.143e-17 9.870e-18 5.325e-18 0.0 85.71139847181333
S00147 113.9578 48.3308 2.050e-19 2.007e-19 1.413e-19 0.0 85.55711121739044
S00148 113.9457 48.3339 4.027e-22 7.290e-22 1.744e-21 0.0 86.2960951997253
S00149 113.9551 48.3319 3.246e-24 9.341e-24 6.305e-23 0.0 84.76258098149401
S00150 113.9534 48.3304 4.432e-20 5.025e-20 4.785e-20 0.0 85.95414429235164
S00151 113.9659 48.3255 2.031e-24 5.464e-24 2.946e-23 0.0 87.00091734856379
S00152 113.9457 48.3247 7.265e-20 8.585e-20 8.494e-20 0.0 85.58295352455012
S00153 113.9679 48.328 5.955e-19 5.748e-19 3.809e-19 0.0 85.33326101286208
S00154 113.9401 48.3464 3.454e-18 2.819e-18 1.363e-18 0.0 84.85024361938171
S00155 113.9706 48.3322 2.228e-21 3.461e-21 6.267e-21 0.0 84.9330492753166
S00156 113.9295 48.3391 2.369e-24 7.272e-24 5.372e-23 0.0 85.6122617532621
S00157 113.9294 48.3273 7.632e-20 8.846e-20 8.726e-20 0.0 85.05436234385432
S00158 113.9683 48.3356 1.448e-19 1.639e-19 1.471e-19 0.0 84.689883861627
S00159 113.9547 48.3371 3.371e-24 9.287e-24 5.444e-23 0.0 87.33300608495033
S00160 113.9381 48.3349 5.828e-22 1.036e-21 2.568e-21 0.0 86.34479306916964
S00161 113.9507 48.3265 5.811e-24 1.333e-23 5.437e-23 0.0 85.88995726620806
S00162 113.962 48.3202 5.900e-23 1.320e-22 5.022e-22 0.0 86.54172469619711
S00163 113.9598 48.3425 6.802e-16 1.262e-15 3.219e-15 0.0 84.86660829935349
S00164 113.9281 48.3396 4.572e-24 1.300e-23 8.170e-23 0.0 85.36378732453879
S00165 113.9392 48.3549 1.074e-18 9.767e-19 5.989e-19 0.0 85.90977569348568
S00166 113.9349 48.332 9.515e-18 1.163e-17 1.249e-17 0.0 86.52192808884251
S00167 113.95 48.3452 9.031e-19 7.936e-19 4.445e-19 0.0 86.10192257112787
S00168 113.9514 48.3221 1.536e-14 1.596e-14 1.230e-14 0.0 84.76348801437456
S00169 113.9319 48.3365 1.171e-19 1.254e-19 1.076e-19 0.0 86.08891684866194
S00170 113.9398 48.3329 3.539e-18 2.852e-18 1.341e-18 0.0 84.20721142377431
S00171 113.9674 48.3481 4.694e-18 3.918e-18 1.904e-18 0.0 84.24817764841855
S00172 113.9403 48.338 3.099e-18 2.714e-18 1.438e-18 0.0 84.96026239406926
S00173 113.9551 48.3393 3.778e-18 3.032e-18 1.406e-18 0.0 85.92383595848294
S00174 113.9424 48.3185 1.570e-22 1.064e-22 3.686e-23 0.0 85.38680308639081
S00175 113.9395 48.3352 1.643e-22 1.134e-22 3.919e-23 0.0 84.49334690341321
S00176 113.9568 48.3548 7.880e-20 9.213e-20 8.804e-20 0.0 86.24396070751966
S00177 113.9709 48.3346 1.075e-24 3.126e-24 2.027e-23 0.0 84.56348483838958
S00178 113.9401 48.3325 6.129e-19 5.743e-19 3.544e-19 0.0 86.86585222562452
S00179 113.9516 48.3461 9.356e-18 8.655e-18 5.406e-18 0.0 86.80609218971102
S00180 113.952 48.3436 1.600e-17 1.572e-17 1.069e-17 0.0 85.55024857129706
S00181 113.9337 48.355 7.450e-21 1.047e-20 1.531e-20 0.0 86.10935980607444
S00182 113.9525 48.3422 1.623e-17 1.570e-17 1.061e-17 0.0 86.25288770494554
S00183 113.9452 48.3334 6.949e-25 2.031e-24 1.379e-23 0.0 86.29898579152503
S00184 113.954 48.3473 3.008e-23 6.714e-23 2.596e-22 0.0 86.508102002516
S00185 113.9684 48.3425 3.889e-22 7.376e-22 2.006e-21 0.0 86.46713126732932
S00186 113.9504 48.3367 1.410e-23 3.566e-23 1.780e-22 0.0 85.59386780381034
S00187 113.967 48.3359 1.875e-20 2.455e-20 2.962e-20 0.0 85.95461619040167
S00188 113.954 48.3362 4.491e-18 7.002e-18 1.261e-17 0.0 85.1566507984269
S00189 113.9567 48.3264 1.265e-21 2.234e-21 5.280e-21 0.0 85.10896694514659
S00190 113.935 48.3295 8.282e-19 7.665e-19 4.702e-19 0.0 85.53756095506036
S00191 113.9351 48.3391 2.110e-23 5.339e-23 2.627e-22 0.0 84.6119509480161
S00192 113.9321 48.3466 6.878e-19 6.179e-19 3.616e-19 0.0 84.45090708823903
S00193 113.9511 48.3188 1.712e-18 1.435e-18 7.516e-19 0.0 85.94932838022763
S00194 113.9409 48.3421 1.821e-19 1.871e-19 1.412e-19 0.0 84.97204328901606
S00195 113.9648 48.3316 5.203e-14 3.881e-14 1.605e-14 0.0 84.72688868003948
S00196 113.9395 48.3299 1.596e-20 2.012e-20 2.346e-20 0.001 85.54332556344569
S00197 113.9607 48.322 7.895e-22 1.324e-21 2.733e-21 0.0 84.51532621832692
S00198 113.9339 48.354 7.877e-24 1.859e-23 7.900e-23 0.0 86.73234980185764
S00199 113.9483 48.3365 3.377e-20 4.237e-20 4.872e-20 0.0 85.15329785316004
S00200 113.9547 48.3393 1.054e-17 1.071e-17 7.687e-18 0.0 84.86176588779921
S00201 113.9641 48.344 7.508e-20 8.638e-20 8.369e-20 0.0 85.75158416459632
S00202 113.9601 48.3371 1.628e-22 3.177e-22 8.999e-22 0.0 85.11844198501544
S00203 113.946 48.3408 3.862e-18 3.211e-18 1.642e-18 0.0 84.62329369273198
S00204 113.9444 48.3203 1.705e-23 3.822e-23 1.480e-22 0.0 86.62089638036548
S00205 113.9294 48.3295 1.205e-23 2.883e-23 1.288e-22 0.0 86.52725126255594
S00206 113.9612 48.3285 2.845e-19 2.903e-19 2.253e-19 0.0 84.33374775727643
S00207 113.9515 48.344 9.120e-19 8.191e-19 4.903e-19 0.0 86.35507054304705
S00208 113.9371 48.3425 3.546e-18 2.953e-18 1.454e-18 0.0 84.8243784178236
S00209 113.9614 48.3378 1.643e-22 1.127e-22 3.925e-23 0.0 86.37454258749501
S00210 113.9448 48.3199 9.264e-19 8.800e-19 5.660e-19 0.0 85.47949644923412
S00211 113.9539 48.3356 1.549e-22 1.072e-22 3.698e-23 0.0 85.49571016596079
S00212 113.9533 48.3274 4.525e-22 8.414e-22 2.198e-21 0.0 85.66287830409985
S00213 113.933 48.3484 2.141e-25 7.850e-25 8.245e-24 0.0 85.45176305057451
S00214 113.9433 48.3399 2.561e-20 3.239e-20 3.840e-20 0.0 86.24523281554715
S00215 113.9399 48.3274 1.050e-13 7.967e-14 3.335e-14 0.0 85.28758791688765
S00216 113.9592 48.3429 1.561e-17 1.511e-17 1.019e-17 0.0 86.16016954886005
S00217 113.9561 48.328 1.073e-23 2.364e-23 8.603e-23 0.0 84.71639339604997
S00218 113.9412 48.3433 2.302e-22 4.301e-22 1.093e-21 0.0 86.15711281867546
S00219 113.9502 48.3317 2.232e-19 2.198e-19 1.557e-19 0.0 84.97385960039966
S00220 113.9629 48.3292 1.228e-23 3.020e-23 1.409e-22 0.0 85.57932568179895
S00221 113.941 48.3528 7.404e-27 3.717e-26 7.752e-25 0.0 85.68666165850583
S00222 113.9394 48.3389 1.226e-18 1.083e-18 6.011e-19 0.0 86.18619605290532
S00223 113.9596 48.339 2.032e-18 1.768e-18 9.752e-19 0.0 86.54539739492826
S00224 113.949 48.338 5.604e-19 5.273e-19 3.447e-19 0.0 86.79613753586189
S00225 113.9313 48.3284 4.233e-14 3.091e-14 1.182e-14 0.0 86.22947098460632
S00226 113.9556 48.3416 8.336e-20 9.291e-20 8.327e-20 0.0 86.74493930552406
S00227 113.9417 48.3339 1.133e-19 1.195e-19 9.681e-20 0.0 86.10354369432116
S00228 113.9307 48.3382 4.943e-24 1.122e-23 4.575e-23 0.0 87.16232705563803
S00229 113.95 48.3318 4.445e-21 6.638e-21 1.075e-20 0.0 86.48862451492292
S00230 113.9631 48.3516 9.127e-20 1.073e-19 1.036e-19 0.0 84.56165166247598
S00231 113.9493 48.3238 3.273e-19 3.302e-19 2.370e-19 0.0 86.84094686022127
S00232 113.9541 48.329 6.680e-18 5.498e-18 2.543e-18 0.0 86.22245973615871
S00233 113.9376 48.3227 5.318e-21 8.126e-21 1.348e-20 0.0 85.47438829173937
S00234 113.9536 48.3258 1.762e-20 2.222e-20 2.620e-20 0.0 85.97455509898737
S00235 113.9613 48.3245 1.864e-14 1.297e-14 4.421e-15 0.0 86.79014605056827
S00236 113.9555 48.326 1.744e-17 1.412e-17 6.625e-18 0.0 86.35550035741662
S00237 113.9362 48.328 7.681e-18 6.067e-18 2.834e-18 0.0 85.52780737198054
S00238 113.9448 48.3439 1.742e-21 2.914e-21 6.343e-21 0.0 86.24410949679805
S00239 113.9635 48.3423 1.158e-20 1.434e-20 1.674e-20 0.0 84.98787934489732
S00240 113.9731 48.3405 3.375e-20 4.057e-20 4.176e-20 0.0 84.970243521401
S00241 113.9585 48.3214 2.118e-23 4.920e-23 2.038e-22 0.0 86.4384400132117
S00242 113.9458 48.3333 6.742e-14 5.070e-14 2.111e-14 0.0 86.69893985703521
S00243 113.9477 48.343 1.196e-17 9.321e-18 3.985e-18 0.0 85.10255688735151
S00244 113.9535 48.3276 9.816e-18 9.939e-18 7.485e-18 0.0 84.6403130427903
S00245 113.9555 48.3393 3.546e-18 2.991e-18 1.503e-18 0.0 86.55929361447625
S00246 113.9433 48.343 1.947e-17 1.847e-17 1.187e-17 0.0 86.48227198611823
S00247 113.9497 48.3314 5.593e-21 7.950e-21 1.164e-20 0.0 85.24133613655061
S00248 113.9265 48.3398 1.378e-18 1.224e-18 7.061e-19 0.0 85.11084871521714
S00249 113.9606 48.327 1.705e-19 1.876e-19 1.645e-19 0.0 85.46630205597963
S00250 113.9321 48.3261 1.639e-22 1.139e-22 3.916e-23 0.0 86.23938355558059
S00251 113.9435 48.3384 9.881e-21 1.417e-20 2.111e-20 0.0 85.04662542511775
S00252 113.9331 48.3465 8.081e-23 1.502e-22 4.015e-22 0.0 84.52130041108083
S00253 113.9576 48.3347 5.749e-19 5.442e-19 3.530e-19 0.0 85.78026922467893
S00254 113.95 48.3254 4.702e-27 2.849e-26 9.196e-25 0.0 85.81625985565664
S00255 113.9421 48.326 6.789e-18 5.363e-18 2.430e-18 0.0 84.76571235770712
S00256 113.9612 48.334 1.430e-18 1.331e-18 7.942e-19 0.0 84.78046640669605
S00257 113.9469 48.3355 1.171e-23 2.797e-23 1.211e-22 0.0 85.58036494444956
S00258 113.9594 48.3464 1.408e-21 2.468e-21 5.686e-21 0.0 84.60946098530458
S00259 113.9337 48.3533 3.575e-18 3.120e-18 1.765e-18 0.0 87.13925727954528
S00260 113.9535 48.3426 8.896e-25 2.540e-24 1.667e-23 0.0 85.53818427483337
S00261 113.9553 48.3498 2.198e-22 1.427e-22 4.457e-23 0.0 85.95080390949127
S00262 113.9449 48.327 3.281e-23 7.111e-23 2.575e-22 0.0 86.69742936426294
S00263 113.959 48.3339 1.091e-17 9.565e-18 5.230e-18 0.0 86.42530653965161
S00264 113.9537 48.3325 8.422e-21 1.151e-20 1.561e-20 0.0 85.99497530903663
S00265 113.9502 48.3394 4.187e-23 9.629e-23 3.894e-22 0.0 85.6958175273664
S00266 113.9331 48.3441 2.404e-18 3.236e-18 4.225e-18 0.0 86.95167060557532
S00267 113.9506 48.3441 2.713e-20 3.120e-20 3.009e-20 0.0 86.3441067068111
S00268 113.9467 48.347 6.413e-19 5.973e-19 3.708e-19 0.0 84.69180130176956
S00269 113.962 48.3354 2.544e-18 3.267e-18 3.828e-18 0.0 84.65447585668466
S00270 113.9603 48.353 9.629e-23 2.077e-22 7.506e-22 0.0 87.34371805171958
S00271 113.9405 48.337 1.260e-18 1.142e-18 6.618e-19 0.0 86.78506767593922
S00272 113.9446 48.3433 7.190e-23 1.537e-22 5.353e-22 0.0 85.73845524138424
S00273 113.9402 48.3349 3.007e-21 4.231e-21 6.186e-21 0.0 86.19841489967466
S00274 113.96 48.3297 2.870e-18 3.413e-18 3.489e-18 0.0 85.75457739615184
S00275 113.9531 48.3359 3.005e-20 3.698e-20 3.973e-20 0.0 86.49141703949105
S00276 113.9332 48.3223 1.450e-22 1.008e-22 3.588e-23 0.0 86.46893074510147
S00277 113.9604 48.3411 1.535e-22 1.072e-22 3.816e-23 0.0 85.08914431658486
S00278 113.9493 48.3336 1.410e-24 4.290e-24 3.153e-23 0.0 86.55943816713071
S00279 113.9545 48.335 1.928e-25 6.659e-25 6.423e-24 0.0 86.22941313395829
S00280 113.945 48.3345 8.873e-18 8.187e-18 5.161e-18 0.0 85.87215607535327
S00281 113.9579 48.3325 6.951e-27 3.418e-26 6.730e-25 0.0 86.80585473701989
S00282 113.9549 48.3443 4.805e-18 5.472e-18 5.038e-18 0.0 85.24884161405528
S00283 113.9656 48.3273 2.109e-17 1.610e-17 6.635e-18 0.0 84.26994079715347
S00284 113.952 48.3425 8.175e-19 7.519e-19 4.554e-19 0.0 86.25352471980266
S00285 113.9537 48.3309 1.192e-17 9.279e-18 3.973e-18 0.0 85.04393215656677
S00286 113.9514 48.3367 6.449e-19 6.270e-19 4.327e-19 0.0 85.52471326979708
S00287 113.949 48.3443 8.983e-19 8.699e-19 5.781e-19 0.0 85.93366221759614
S00288 113.9652 48.3226 2.738e-23 6.168e-23 2.335e-22 0.0 85.05615344901604
S00289 113.9465 48.3417 1.548e-22 1.083e-22 3.695e-23 0.0 86.10596206512398
S00290 113.9428 48.3335 2.758e-20 3.461e-20 3.945e-20 0.0 85.89626793089441
S00291 113.9324 48.3451 1.750e-22 3.181e-22 8.206e-22 0.0 87.12583410634498
S00292 113.9539 48.3207 3.515e-20 4.353e-20 4.947e-20 0.0 85.18661782339522
S00293 113.9455 48.3381 3.484e-23 7.166e-23 2.387e-22 0.0 86.23174110985705
S00294 113.9592 48.3309 3.645e-15 5.889e-15 1.108e-14 0.0 85.95970957778351
S00295 113.9327 48.3489 6.050e-20 7.234e-20 7.539e-20 0.0 86.83665310827826
S00296 113.935 48.3412 3.501e-22 6.651e-22 1.770e-21 0.0 85.47186637145614
S00297 113.9527 48.3416 2.928e-18 3.539e-18 3.739e-18 0.0 86.44218597128032
