Name X Y BlueF GreenF RedF Size RadialVelocity
DG0045 -7.1434 21.4141 2.805e-16 1.993e-16 9.697e-17 242.4675 229.18
DG0046 -7.6602 20.8979 2.951e-16 2.211e-16 9.031e-17 221.4678 227.7
DG0047 -6.9705 21.2479 2.778e-16 2.193e-16 8.898e-17 228.1577 230.24
DG0048 -7.6988 21.3070 2.897e-16 2.354e-16 1.020e-16 260.0353 227.81
DG0069 -0.0906 25.0027 2.458e-17 2.134e-17 9.677e-18 99.7034 759.43
DG0094 21.3798 -24.4889 1.482e-16 1.289e-16 3.839e-17 309.4477 574.37
DG0095 20.6427 -24.2557 6.693e-17 5.094e-17 2.404e-17 127.8756 571.25
DG0096 22.2963 -24.5795 6.445e-17 5.839e-17 2.496e-17 127.4314 571.34
DG0097 20.7972 -24.4113 5.525e-17 5.090e-17 2.412e-17 126.8789 575.34
DG0098 21.1919 -24.8254 6.487e-17 5.917e-17 2.373e-17 130.9641 573.49
DG0099 21.1921 -24.4099 6.685e-17 5.572e-17 2.490e-17 123.7592 570.16
DG0100 21.8718 -24.7234 6.585e-17 5.628e-17 2.452e-17 146.9351 570.01
DG0101 21.3541 -25.4362 6.547e-17 5.137e-17 2.326e-17 131.7579 574.29
DG0102 20.6433 -25.2629 6.400e-17 5.054e-17 2.203e-17 141.7414 576.67
DG0103 21.1480 -24.3148 5.981e-17 5.480e-17 1.987e-17 94.3487 570.39
DG0104 21.1758 -23.4114 6.233e-17 5.166e-17 2.302e-17 133.082 572.58
DG0105 21.0509 -24.7076 5.740e-17 4.739e-17 2.036e-17 109.4143 570.43
DG0106 22.4225 -24.5241 5.942e-17 4.800e-17 1.981e-17 98.5224 571.7
DG0107 20.9474 -24.7530 6.889e-17 4.900e-17 2.147e-17 138.8285 575.07
DG0108 20.7449 -25.1119 6.562e-17 5.611e-17 2.621e-17 126.4509 575.27
DG0109 21.0622 -24.0109 8.447e-17 7.163e-17 2.597e-17 125.5404 570.76
DG0110 21.6682 -25.1194 4.787e-17 3.353e-17 1.559e-17 124.9672 573.36
DG0111 20.3733 -24.1654 5.411e-17 4.839e-17 2.220e-17 115.8411 570.89
DG0112 21.3491 -25.4854 6.175e-17 5.232e-17 2.132e-17 112.4812 572.36
DG0113 22.3047 -24.8892 6.231e-17 4.945e-17 2.090e-17 97.0002 577.83
DG0114 -19.0849 -24.8689 8.156e-17 6.751e-17 2.001e-17 283.0946 777.0
DG0115 -18.8547 -25.0074 2.747e-17 2.288e-17 1.051e-17 75.6665 776.92
DG0116 -18.7378 -24.8674 3.221e-17 2.627e-17 1.037e-17 96.1103 777.69
DG0117 -19.0955 -25.1925 3.328e-17 2.636e-17 1.252e-17 97.7962 779.39
DG0118 -19.3791 -25.1406 3.056e-17 2.508e-17 1.261e-17 79.1667 777.33
DG0119 -19.1073 -24.9472 2.971e-17 2.198e-17 1.144e-17 70.3279 775.03
DG0120 -19.4040 -25.0183 2.944e-17 2.555e-17 1.143e-17 103.1034 774.56
DG0121 -18.8837 -24.6551 3.028e-17 2.448e-17 1.083e-17 93.7913 779.4
DG0122 -19.1377 -24.6402 2.318e-17 1.745e-17 7.633e-18 80.9486 776.04
DG0123 -19.2242 -24.8324 2.642e-17 2.374e-17 1.040e-17 66.9363 776.34
DG0124 -18.7372 -24.7921 3.173e-17 2.091e-17 1.004e-17 72.8907 779.13
DG0301 4.2535 -12.5916 2.710e-17 2.205e-17 6.849e-18 118.2534 1605.62
DG0302 4.3543 -12.4780 6.479e-18 4.593e-18 2.493e-18 62.3594 1605.27
DG0303 4.2962 -12.5241 9.252e-18 7.673e-18 3.703e-18 51.1169 1600.05
DG0304 4.4989 -12.6495 8.363e-18 6.954e-18 3.294e-18 44.008 1605.5
DG0305 4.0300 -12.5813 8.555e-18 7.462e-18 3.383e-18 42.6202 1599.99
DG0306 4.1757 -12.4971 9.497e-18 8.446e-18 3.552e-18 44.9092 1603.85
DG0307 4.2089 -12.6702 9.424e-18 8.247e-18 3.906e-18 48.5178 1605.48
DG0308 4.2440 -12.6169 7.017e-18 5.624e-18 2.939e-18 69.9208 1600.55
DG0309 4.3015 -12.7012 7.455e-18 6.087e-18 2.713e-18 74.6632 1599.24
DG0310 4.2498 -12.4497 9.456e-18 8.870e-18 3.504e-18 46.6616 1602.68
DG0311 4.2118 -12.4147 5.806e-18 5.850e-18 2.517e-18 64.8436 1602.04
DG0312 4.2659 -12.5296 5.965e-18 4.681e-18 2.373e-18 84.6879 1606.33
DG0313 4.2753 -12.3312 9.096e-18 8.159e-18 3.759e-18 47.0103 1599.44
DG0314 4.1228 -12.6619 9.205e-18 8.668e-18 3.569e-18 46.9691 1600.4
DG0315 4.1381 -12.4741 9.093e-18 7.117e-18 3.293e-18 44.6787 1600.49
DG0316 4.2299 -12.7304 9.544e-18 8.442e-18 3.835e-18 48.7114 1604.95
DG0317 4.0293 -12.6558 9.075e-18 7.704e-18 3.408e-18 37.3125 1600.76
DG0318 4.2632 -12.6101 9.457e-18 8.297e-18 3.846e-18 41.3062 1604.32
DG0319 4.4329 -12.5685 8.643e-18 6.655e-18 3.261e-18 39.9979 1600.14
DG0320 4.4184 -12.6973 9.614e-18 7.315e-18 3.599e-18 35.8657 1601.89
DG0337 17.7372 -24.9572 3.138e-16 2.233e-16 1.091e-16 495.6173 216.71
DG0338 18.3245 -25.3633 3.571e-16 2.965e-16 1.316e-16 257.5651 216.31
DG0339 17.9900 -24.6884 5.051e-16 4.119e-16 1.551e-16 356.8635 215.32
DG0340 17.2372 -23.9229 2.584e-16 2.061e-16 9.960e-17 358.2489 215.53
DG0341 17.7682 -24.8819 4.112e-16 2.947e-16 1.338e-16 280.9148 217.02
DG0342 17.9637 -25.1882 4.122e-16 3.429e-16 1.442e-16 321.7301 215.71
DG0423 -2.3753 21.1302 8.856e-18 6.011e-18 3.451e-18 66.2194 1295.92
DG0424 -2.3589 21.0954 1.269e-17 9.307e-18 4.791e-18 46.5663 1296.08
DG0425 -2.3723 21.0123 1.243e-17 9.302e-18 4.546e-18 44.9685 1296.86
DG0426 -2.3791 21.1799 1.211e-17 9.439e-18 4.264e-18 39.7504 1296.79
DG0427 -2.4127 21.1832 1.365e-17 1.111e-17 5.067e-18 52.5313 1295.06
DG0544 17.4570 -11.0778 7.066e-18 5.579e-18 2.867e-18 74.555 1567.58
DG0545 17.4607 -10.9738 1.001e-17 8.136e-18 3.867e-18 48.3102 1568.3
DG0546 17.5042 -11.0602 9.014e-18 7.593e-18 3.773e-18 46.6983 1567.4
DG0547 17.3655 -11.0557 1.019e-17 6.804e-18 3.531e-18 49.9454 1569.3
DG0548 17.4360 -11.0916 8.818e-18 7.462e-18 3.449e-18 40.1594 1569.23
DG0549 17.5364 -11.1362 1.055e-17 8.133e-18 4.052e-18 43.6358 1567.36
DG0552 -35.5798 -37.3847 1.147e-17 9.283e-18 4.609e-18 59.405 1125.24
DG0692 -34.8990 41.9180 4.918e-16 3.708e-16 1.726e-16 365.1522 132.52
DG0693 -35.5368 42.7923 4.568e-16 3.498e-16 1.644e-16 309.7695 132.86
DG0694 -36.5259 42.3304 4.540e-16 3.456e-16 1.631e-16 306.7215 133.56
DG0695 -36.9380 43.3564 4.574e-16 3.744e-16 1.623e-16 302.6134 132.5
DG0743 -19.8046 6.1518 3.541e-16 2.801e-16 1.227e-16 591.4856 155.23
DG0744 -19.7493 6.7552 4.221e-16 3.787e-16 1.513e-16 342.2765 156.95
DG0745 -19.7907 6.5333 4.409e-16 3.901e-16 1.744e-16 302.8052 157.01
DG0746 -20.0341 6.3447 4.945e-16 3.600e-16 1.616e-16 365.7866 155.89
DG0747 -19.9210 6.5658 4.501e-16 3.750e-16 1.621e-16 339.5317 155.99
DG0748 -19.7196 5.9965 4.521e-16 3.908e-16 1.824e-16 317.2868 154.38
DG0774 44.3259 30.2307 1.222e-16 9.116e-17 4.115e-17 308.3607 282.63
DG0775 43.9099 29.8176 1.860e-16 1.530e-16 6.724e-17 205.8872 283.35
DG0778 44.5768 30.8752 1.565e-16 1.295e-16 5.618e-17 168.8296 282.35
DG0814 38.5844 39.8902 6.897e-16 6.060e-16 2.625e-16 562.3003 165.12
DG0852 -1.2230 -29.9798 3.659e-17 2.958e-17 1.273e-17 251.2057 546.33
DG0853 -1.2018 -29.9446 5.736e-17 4.596e-17 2.035e-17 93.237 547.89
DG0854 -1.0276 -29.7860 6.009e-17 4.577e-17 2.337e-17 119.3681 549.63
DG0855 -0.8441 -29.9600 6.260e-17 5.300e-17 2.033e-17 125.256 546.72
DG0856 -1.5296 -29.9807 5.445e-17 4.268e-17 1.880e-17 113.053 547.02
DG0857 -1.4033 -29.7038 5.353e-17 3.944e-17 1.983e-17 109.4055 547.28
DG0858 -1.3412 -29.5499 6.237e-17 4.885e-17 2.148e-17 117.7425 549.35
DG0859 -1.5635 -29.7410 5.683e-17 4.494e-17 2.191e-17 152.4288 549.73
DG0860 -1.5571 -29.7234 5.655e-17 4.874e-17 2.097e-17 141.6845 546.44
DG0861 -14.0426 22.7315 1.352e-17 1.193e-17 5.396e-18 77.9823 1016.25
DG0975 25.4270 20.9368 1.729e-17 1.231e-17 5.627e-18 49.2573 1115.68
DG0976 25.2563 20.8693 1.171e-17 9.037e-18 4.063e-18 59.3974 1115.38
DG0977 25.3641 20.9802 1.000e-17 8.909e-18 3.883e-18 79.5211 1116.24
DG0978 25.2614 20.9234 1.497e-17 1.392e-17 5.622e-18 50.9021 1115.65
DG0979 30.5881 34.7297 9.973e-17 7.477e-17 3.663e-17 266.628 366.29
DG0980 30.7832 35.2781 1.507e-16 1.234e-16 5.536e-17 232.3591 365.51
DG0981 30.1213 34.5743 1.462e-16 1.267e-16 5.456e-17 182.8919 365.91
DG0982 30.5741 34.8313 1.596e-16 1.240e-16 4.836e-17 225.6955 365.55
DG0983 30.6023 34.7907 1.459e-16 1.232e-16 5.118e-17 226.6459 365.91
DG1029 21.7280 31.6116 1.521e-16 1.315e-16 4.235e-17 288.8787 521.66
DG1030 22.0572 31.3042 6.812e-17 5.356e-17 2.513e-17 116.87 516.97
DG1031 21.3524 31.1659 4.794e-17 3.556e-17 1.583e-17 133.969 517.16
DG1032 21.4050 31.0083 5.922e-17 5.341e-17 2.487e-17 133.7715 520.9
DG1033 21.6157 31.3527 4.120e-17 3.646e-17 1.627e-17 144.6222 516.58
DG1034 21.8815 31.0274 8.580e-17 7.536e-17 2.889e-17 115.2511 519.52
DG1035 21.2619 31.0425 6.507e-17 5.714e-17 1.981e-17 111.7167 518.99
DG1036 21.6835 30.9989 6.221e-17 5.199e-17 2.161e-17 145.9658 520.4
DG1037 22.3796 32.1427 6.401e-17 5.591e-17 2.503e-17 135.0232 521.41
DG1038 22.0981 32.0479 6.581e-17 4.723e-17 2.273e-17 167.2536 520.59
DG1039 21.9337 31.3620 6.083e-17 5.328e-17 2.481e-17 125.4476 521.15
DG1040 21.4981 31.2829 6.418e-17 6.018e-17 2.412e-17 153.4306 516.46
DG1041 21.5656 32.0055 6.096e-17 5.623e-17 2.439e-17 124.4767 516.53
DG1042 4.6803 16.7504 9.708e-17 8.688e-17 3.635e-17 191.0313 405.63
DG1149 -13.4536 35.5130 5.083e-16 4.103e-16 1.670e-16 384.7852 168.46
DG1168 29.2588 10.8058 3.387e-17 2.677e-17 1.110e-17 104.4896 616.22
DG1197 18.1859 -22.9507 9.006e-18 7.063e-18 3.696e-18 83.5851 1305.51
DG1198 18.1485 -23.0287 1.683e-17 1.416e-17 5.403e-18 51.3321 1306.79
DG1199 18.1959 -23.0264 1.125e-17 1.015e-17 4.821e-18 50.1131 1306.89
DG1200 18.2184 -23.0814 1.285e-17 1.139e-17 5.099e-18 56.4328 1305.51
DG1201 18.2609 -22.9200 1.196e-17 1.021e-17 5.119e-18 52.1261 1307.53
DG1277 30.7295 -12.7488 2.747e-17 2.616e-17 1.194e-17 102.2377 641.36
DG1447 -25.8591 11.7955 9.946e-17 7.202e-17 3.249e-17 172.7072 359.03
DG1448 -30.3623 -9.1602 2.734e-17 2.585e-17 1.067e-17 79.3283 740.28
DG1449 -30.2504 -9.2258 3.185e-17 2.730e-17 1.244e-17 86.0732 741.05
DG1463 40.2908 -27.1981 1.984e-17 1.727e-17 7.244e-18 96.2832 804.25
DG1479 30.1476 -40.4472 1.008e-16 7.375e-17 2.730e-17 167.0542 706.45
DG1480 28.9993 -39.2487 4.005e-17 3.318e-17 1.349e-17 106.7033 701.68
DG1481 29.3057 -39.1891 2.782e-17 1.983e-17 8.764e-18 104.8478 702.95
DG1482 29.6020 -41.4040 4.026e-17 3.265e-17 1.436e-17 100.4055 702.96
DG1483 30.7797 -40.5111 2.575e-17 2.383e-17 9.573e-18 93.5778 705.43
DG1484 30.2514 -39.8364 3.908e-17 2.899e-17 1.393e-17 88.5285 701.34
DG1485 31.2632 -40.5619 2.679e-17 2.359e-17 1.032e-17 92.5715 701.69
DG1486 29.5649 -40.6474 3.687e-17 3.346e-17 1.358e-17 78.2317 706.57
DG1487 29.7740 -39.5911 4.238e-17 2.830e-17 1.474e-17 115.3984 700.93
DG1488 30.9531 -39.8313 3.829e-17 3.125e-17 1.539e-17 83.6755 701.51
DG1489 29.8293 -39.2761 3.879e-17 2.935e-17 1.316e-17 83.4372 704.59
DG1490 29.5447 -39.8078 3.972e-17 2.882e-17 1.218e-17 78.3138 701.33
DG1491 30.4392 -41.3224 2.677e-17 2.304e-17 9.979e-18 92.5689 706.97
DG1492 29.8842 -39.9643 2.327e-17 2.022e-17 8.693e-18 197.187 710.0
DG1493 29.4558 -40.9312 3.709e-17 2.752e-17 1.158e-17 91.1489 702.17
DG1494 30.7795 -40.8664 4.155e-17 3.278e-17 1.669e-17 98.7107 703.04
DG1495 30.0918 -41.4448 5.288e-17 4.200e-17 1.674e-17 88.0324 704.83
DG1496 28.9047 -39.9026 3.537e-17 2.686e-17 1.305e-17 78.5279 701.09
DG1497 30.2423 -40.0331 4.299e-17 3.232e-17 1.684e-17 85.0947 701.22
DG1498 30.8181 -41.5644 4.281e-17 3.354e-17 1.579e-17 104.0761 708.67
DG1499 29.4652 -40.3103 4.685e-17 3.850e-17 1.592e-17 100.843 708.09
DG1500 29.8295 -40.1109 5.350e-17 4.555e-17 1.717e-17 84.5155 703.29
DG1501 31.0271 -41.3000 3.461e-17 2.998e-17 1.427e-17 76.1395 702.3
DG1502 29.2695 -39.2104 3.992e-17 3.259e-17 1.366e-17 99.5043 705.41
DG1503 30.3209 -40.9012 3.505e-17 2.649e-17 1.366e-17 79.0423 701.36
DG1582 20.3035 21.0479 2.211e-15 1.684e-15 5.494e-16 1259.9295 132.5
DG1583 18.7131 22.0342 9.197e-16 7.477e-16 3.621e-16 479.303 128.68
DG1584 21.1373 20.6558 1.301e-15 9.779e-16 3.686e-16 514.724 127.37
DG1585 20.0601 19.7978 5.089e-16 4.606e-16 2.032e-16 1008.8573 127.16
DG1586 23.4143 20.8159 8.477e-16 5.903e-16 2.789e-16 403.5892 128.71
DG1587 20.3238 23.9930 8.985e-16 7.067e-16 3.059e-16 598.2389 127.42
DG1588 23.3172 20.4695 8.401e-16 6.563e-16 2.819e-16 472.9656 129.98
DG1589 19.0518 18.0264 9.426e-16 7.257e-16 2.969e-16 517.5456 126.89
DG1590 19.0778 23.1399 8.367e-16 6.910e-16 2.796e-16 566.1813 130.87
DG1591 21.8893 22.2186 7.469e-16 6.221e-16 2.877e-16 428.6629 131.76
DG1592 19.7202 23.2894 9.147e-16 7.650e-16 3.449e-16 569.5181 131.53
DG1593 20.8347 20.0947 6.305e-16 4.822e-16 2.130e-16 707.2378 127.08
DG1594 16.9835 20.0792 8.819e-16 6.936e-16 3.032e-16 442.8269 126.7
DG1595 21.6019 23.3680 7.607e-16 6.206e-16 2.518e-16 384.4287 128.23
DG1596 17.7656 19.0597 7.559e-16 6.904e-16 3.108e-16 450.1009 126.78
DG1597 22.2738 21.3473 6.390e-16 4.885e-16 2.145e-16 694.1991 131.89
DG1598 22.5528 19.0234 1.221e-15 9.345e-16 3.755e-16 432.1704 131.61
DG1599 17.7098 19.8456 9.744e-16 8.064e-16 3.377e-16 429.0757 129.68
DG1665 17.8224 43.9066 8.574e-17 7.571e-17 2.886e-17 351.6707 372.1
DG1666 17.8520 44.5455 1.264e-16 1.095e-16 5.151e-17 170.1054 369.76
DG1667 17.2285 44.0643 1.381e-16 1.142e-16 5.236e-17 205.8073 371.15
DG1668 18.6302 44.6139 1.518e-16 1.288e-16 5.337e-17 194.2467 371.73
DG1669 17.3413 43.3347 1.434e-16 1.223e-16 5.228e-17 185.7962 372.1
DG1671 18.2047 43.6426 1.560e-16 1.165e-16 4.664e-17 228.6353 370.03
DG1672 17.4190 44.4274 1.281e-16 9.958e-17 4.891e-17 169.5639 370.03
DG1673 18.2487 43.7130 1.577e-16 1.325e-16 5.814e-17 191.2102 370.17
DG1698 13.4485 12.9374 4.352e-16 3.289e-16 1.478e-16 731.6417 135.56
DG1699 14.0806 12.4844 5.486e-16 4.567e-16 1.994e-16 407.8958 134.82
DG1700 13.7231 13.3081 5.487e-16 3.924e-16 1.989e-16 350.2893 134.19
DG1701 14.3324 12.9007 5.866e-16 4.540e-16 2.106e-16 417.0254 134.28
DG1702 12.9755 13.1754 5.970e-16 4.816e-16 2.049e-16 295.501 136.68
DG1703 13.1544 12.4749 6.161e-16 4.810e-16 2.197e-16 383.9199 137.1
DG1705 -21.2483 -22.2320 7.777e-17 6.685e-17 1.957e-17 198.5199 783.49
DG1706 -21.3840 -22.1396 2.923e-17 2.186e-17 1.050e-17 74.5485 783.05
DG1707 -21.3233 -22.3396 2.838e-17 2.623e-17 1.083e-17 89.9912 784.73
DG1708 -21.1992 -22.1515 3.110e-17 2.838e-17 1.235e-17 84.0636 787.14
DG1709 -21.4300 -22.5615 3.208e-17 2.648e-17 1.220e-17 76.3063 783.92
DG1710 -20.8435 -22.2546 3.212e-17 2.446e-17 1.079e-17 80.3239 787.23
DG1711 -21.1471 -21.8852 2.992e-17 2.402e-17 9.832e-18 81.1319 784.78
DG1712 -21.1237 -22.0378 4.315e-17 3.169e-17 1.275e-17 68.1569 783.09
DG1713 -21.2131 -22.3704 2.751e-17 2.168e-17 1.029e-17 71.6385 783.28
DG1714 -21.0965 -22.1235 2.246e-17 1.604e-17 8.184e-18 135.4205 786.23
DG1715 -21.3182 -22.2043 3.361e-17 2.848e-17 1.200e-17 86.9758 785.37
DG1736 19.1655 -24.5800 1.586e-16 1.292e-16 5.417e-17 264.1205 258.33
DG1781 14.2799 16.0434 2.802e-16 2.394e-16 1.127e-16 271.7311 223.54
DG1782 13.8420 16.0069 2.955e-16 2.332e-16 1.002e-16 245.5468 224.29
DG1783 14.4290 15.8814 3.293e-16 2.388e-16 1.019e-16 239.1871 223.15
DG1784 14.1991 15.8748 3.016e-16 2.681e-16 1.111e-16 324.182 222.78
DG1795 1.5520 25.6212 5.397e-17 4.606e-17 1.516e-17 206.8101 1040.25
DG1796 1.5052 25.4559 2.247e-17 2.030e-17 7.773e-18 67.0896 1042.81
DG1797 1.3851 25.4335 2.287e-17 1.687e-17 8.308e-18 70.4196 1042.66
DG1798 1.6782 25.6588 1.972e-17 1.720e-17 7.309e-18 61.9633 1042.93
DG1799 1.3114 25.6571 2.072e-17 1.695e-17 7.654e-18 57.3182 1041.48
DG1800 1.6404 25.7777 2.082e-17 1.809e-17 7.593e-18 92.3864 1041.0
DG1801 1.6088 25.6266 1.854e-17 1.760e-17 7.270e-18 59.9354 1040.21
DG1802 1.6812 25.6653 2.076e-17 1.651e-17 7.768e-18 66.3254 1041.22
DG1803 1.6619 25.5440 2.213e-17 1.726e-17 7.499e-18 71.4613 1041.78
DG1804 1.5904 25.5799 1.876e-17 1.593e-17 7.730e-18 58.2638 1042.09
DG1805 1.5041 25.6817 2.053e-17 1.564e-17 6.861e-18 57.3137 1040.43
DG1864 0.5420 7.7933 2.061e-17 1.819e-17 8.747e-18 206.5715 794.42
DG1865 0.3189 7.8045 2.959e-17 2.223e-17 1.163e-17 71.1532 793.62
DG1866 0.4448 7.6060 3.259e-17 2.842e-17 1.249e-17 83.2985 793.58
DG1867 0.6853 7.8266 4.498e-17 3.420e-17 1.272e-17 81.4992 793.84
DG1868 0.6018 7.9125 2.910e-17 2.239e-17 1.056e-17 80.0388 794.02
DG1869 0.5532 7.7742 4.482e-17 3.477e-17 1.402e-17 90.5008 791.73
DG1870 0.6466 7.7083 2.863e-17 2.501e-17 1.037e-17 69.0935 791.41
DG1871 0.4227 7.9890 2.997e-17 2.433e-17 1.063e-17 71.5268 792.32
DG1890 32.8704 -14.3248 2.022e-17 1.647e-17 7.264e-18 102.9362 826.48
DG1891 32.7489 -14.4838 2.258e-17 1.729e-17 7.696e-18 96.5326 826.57
DG1892 32.9229 -14.2520 3.087e-17 2.453e-17 1.045e-17 99.9172 826.58
DG1893 32.7548 -14.3764 3.213e-17 2.609e-17 1.199e-17 78.3831 825.87
DG1894 32.8618 -14.3134 3.060e-17 2.420e-17 9.923e-18 74.147 826.51
DG1952 1.7455 -34.6064 3.910e-17 3.354e-17 1.493e-17 286.6372 522.95
DG1953 1.6625 -34.9316 6.820e-17 5.591e-17 2.134e-17 135.8348 524.26
DG1954 1.6303 -34.5728 5.971e-17 5.095e-17 2.156e-17 108.2391 523.64
DG1955 1.4914 -34.9155 6.621e-17 4.775e-17 2.231e-17 115.376 523.45
DG1956 1.6229 -34.2037 6.276e-17 4.962e-17 2.386e-17 105.8811 522.54
DG1957 1.8141 -33.9942 6.508e-17 4.948e-17 2.237e-17 116.4085 522.5
DG1958 1.3632 -34.6794 5.779e-17 4.916e-17 2.152e-17 117.5655 523.58
DG1959 1.2702 -34.8466 4.667e-17 3.566e-17 1.594e-17 111.2591 525.78
DG1960 1.8356 -34.4736 6.133e-17 4.800e-17 2.169e-17 97.726 525.22
DG1978 -3.8310 -8.9180 9.616e-17 7.503e-17 3.200e-17 428.1068 398.5
DG1979 -3.7580 -8.9705 1.273e-16 1.124e-16 4.655e-17 184.3229 396.74
DG1980 -3.7935 -8.6721 1.325e-16 1.058e-16 4.545e-17 164.7393 397.28
DG1981 -4.2721 -8.9799 9.381e-17 7.016e-17 3.416e-17 215.1473 398.39
DG1982 -3.9529 -8.9624 1.409e-16 1.213e-16 5.257e-17 188.556 398.28
DG1983 -3.9440 -8.8871 1.856e-16 1.611e-16 6.395e-17 161.6612 400.69
DG1984 -3.6342 -9.2646 1.249e-16 1.061e-16 4.404e-17 155.3087 399.69
DG1985 -3.6036 -9.2206 1.348e-16 1.092e-16 5.903e-17 175.4311 400.56
DG2010 -16.2768 28.3042 2.939e-17 2.353e-17 9.139e-18 106.5467 701.83
DG2151 26.4811 -26.2458 7.475e-17 6.100e-17 2.577e-17 176.642 409.71
DG2165 6.8460 -22.9976 3.276e-17 3.030e-17 1.045e-17 81.2165 757.07
DG2166 6.8148 -22.9610 4.124e-17 3.070e-17 1.442e-17 97.1707 756.32
DG2187 2.3506 -33.3447 2.575e-17 1.891e-17 9.392e-18 160.6453 748.9
DG2188 2.4355 -33.5936 2.971e-17 2.415e-17 1.098e-17 70.9293 746.69
DG2189 2.2648 -33.3506 3.143e-17 2.399e-17 1.149e-17 72.1288 747.71
DG2190 2.1986 -33.3431 3.295e-17 2.693e-17 1.138e-17 107.0622 746.83
DG2191 2.4000 -33.3338 3.073e-17 2.773e-17 1.117e-17 72.8895 747.16
DG2192 2.3516 -33.3288 3.378e-17 2.515e-17 1.176e-17 88.9278 747.3
DG2232 -35.1557 -12.2171 5.172e-17 4.246e-17 1.525e-17 151.3375 1049.43
DG2233 -35.6624 -12.3846 2.285e-17 1.941e-17 7.936e-18 71.7147 1045.78
DG2234 -34.7955 -12.0204 2.240e-17 1.631e-17 7.887e-18 79.8088 1047.75
DG2235 -35.0407 -12.4749 1.945e-17 1.547e-17 7.112e-18 64.2878 1051.83
DG2236 -35.4827 -12.3739 2.259e-17 1.525e-17 6.786e-18 61.8006 1052.55
DG2237 -35.5814 -12.2017 2.189e-17 1.812e-17 7.786e-18 56.658 1049.01
DG2238 -35.2273 -11.8495 2.123e-17 1.574e-17 7.859e-18 84.8937 1047.06
DG2239 -35.0894 -12.4441 1.907e-17 1.488e-17 7.157e-18 63.7578 1046.68
DG2240 -35.4819 -12.3852 2.093e-17 1.754e-17 7.973e-18 75.8965 1048.81
DG2241 -35.0031 -12.1489 1.871e-17 1.697e-17 6.984e-18 60.5836 1046.4
DG2242 -34.9758 -12.2225 2.012e-17 1.718e-17 7.402e-18 83.9891 1047.21
DG2243 -35.0484 -12.1211 1.411e-17 1.061e-17 5.048e-18 105.2714 1049.42
DG2244 -34.8803 -12.3784 1.990e-17 1.634e-17 7.679e-18 81.1743 1046.34
DG2245 -35.1183 -12.4547 2.774e-17 2.490e-17 9.349e-18 59.8999 1048.82
DG2246 -35.4945 -12.4417 1.977e-17 1.766e-17 7.255e-18 59.3652 1048.13
DG2247 -35.4252 -12.3478 1.364e-17 1.384e-17 6.118e-18 119.3428 1048.04
