Name Equatorial Polar BlueF GreenF RedF Parallax RadialVelocity
S00057 113.9802 98.7175 1.014e-22 1.983e-22 5.781e-22 0.0 136.66401719687113
S00058 113.927 98.6584 1.315e-19 1.343e-19 1.028e-19 0.0 141.6657142841206
S00059 113.932 98.688 6.498e-21 8.564e-21 1.071e-20 0.0 141.11589207165883
S00060 113.933 98.6995 3.697e-23 7.850e-23 2.695e-22 0.0 137.26585298508104
S00061 114.0073 98.6691 1.182e-24 3.295e-24 1.959e-23 0.0 138.8453681474071
S00062 113.9374 98.7162 5.402e-24 1.226e-23 4.701e-23 0.0 141.61452738272652
S00063 113.939 98.7104 1.387e-21 2.061e-21 3.484e-21 0.0 138.7611982315556
S00064 114.0372 98.6904 6.113e-24 1.327e-23 4.929e-23 0.0 142.80619889179556
S00065 113.9781 98.7569 7.171e-25 2.338e-24 1.978e-23 0.0 142.54598926161393
S00066 113.9446 98.6922 2.647e-22 4.853e-22 1.293e-21 0.0 141.79626862539442
S00067 113.9898 98.6821 1.194e-21 1.879e-21 3.449e-21 0.0 135.70736445216116
S00068 113.9325 98.696 2.982e-24 8.662e-24 5.695e-23 0.0 136.59462429532633
S00069 113.9677 98.7067 3.430e-23 7.003e-23 2.176e-22 0.0 135.80582449237122
S00070 113.9181 98.6563 2.391e-25 8.277e-25 7.987e-24 0.0 136.0198189406353
S00071 113.9054 98.6997 2.957e-19 3.877e-19 4.873e-19 0.0 141.8824798463759
S00072 113.9418 98.6531 5.087e-22 8.215e-22 1.633e-21 0.0 139.4149579925838
S00073 113.9874 98.6595 2.981e-21 4.212e-21 6.338e-21 0.0 142.74265630816944
S00074 113.9226 98.6315 2.366e-29 2.069e-28 1.410e-26 0.0 136.6229097830146
S00075 113.9634 98.6699 5.566e-20 5.899e-20 4.893e-20 0.0 135.69377837174122
S00076 113.901 98.7044 6.463e-23 1.282e-22 3.833e-22 0.0 135.52150816426732
S00077 113.9192 98.6737 1.045e-23 2.449e-23 1.081e-22 0.0 141.26777356280348
S00078 113.9338 98.6636 3.897e-21 5.029e-21 6.009e-21 0.0 137.62490114647295
S00079 113.9515 98.6788 1.804e-22 3.347e-22 8.543e-22 0.0 136.01223958290873
S00080 113.9456 98.6795 1.409e-24 4.008e-24 2.572e-23 0.0 137.6129925263954
S00081 113.9352 98.6693 1.432e-24 3.362e-24 1.373e-23 0.0 136.5309061439249
S00082 113.897 98.7137 3.693e-19 3.367e-19 2.073e-19 0.0 140.36413073275867
S00083 113.9081 98.6581 7.611e-23 1.446e-22 3.972e-22 0.0 135.1838101133626
S00084 113.98 98.6673 2.340e-22 4.228e-22 1.031e-21 0.0 140.70075690275715
S00085 113.9701 98.6731 3.848e-26 1.576e-25 2.150e-24 0.0 141.43843141053642
S00086 113.9162 98.6728 9.502e-23 1.723e-22 4.282e-22 0.0 140.37428489381222
S00087 114.0065 98.6752 1.406e-24 3.405e-24 1.532e-23 0.0 143.04052271305264
S00088 113.9161 98.6694 4.509e-25 1.444e-24 1.215e-23 0.0 136.57077028675153
S00089 113.9217 98.6746 1.147e-22 2.142e-22 5.686e-22 0.0 138.38180859029518
S00090 113.9101 98.6659 1.107e-23 2.389e-23 8.400e-23 0.0 141.76274810245476
S00091 113.9754 98.6396 2.374e-23 5.281e-23 2.048e-22 0.0 137.23219188812044
S00092 113.9204 98.6535 2.597e-24 6.347e-24 2.909e-23 0.0 141.54152660154634
S00093 113.9143 98.6997 3.409e-22 5.964e-22 1.373e-21 0.0 137.5310009753827
S00094 113.9468 98.666 1.315e-24 3.846e-24 2.517e-23 0.0 136.58621727523666
S00095 113.9123 98.6733 4.497e-20 4.816e-20 4.080e-20 0.0 140.1347153505486
S00096 113.9574 98.6492 8.688e-25 2.732e-24 2.073e-23 0.0 142.81796024062456
S00097 113.9351 98.6601 3.336e-22 5.311e-22 9.970e-22 0.0 135.9036920798439
S00098 113.9352 98.6476 2.234e-21 3.021e-21 4.015e-21 0.0 138.45504400937077
S00099 113.9553 98.6525 1.083e-23 2.308e-23 8.248e-23 0.0 138.66396422190286
S00100 113.9903 98.7123 9.644e-22 1.467e-21 2.501e-21 0.0 136.58882214567384
S00101 113.8757 98.7564 3.687e-21 5.060e-21 6.789e-21 0.0 140.87704550227565
S00102 113.8629 98.7424 8.033e-23 1.543e-22 4.522e-22 0.0 141.15830453344898
S00103 113.8625 98.746 3.756e-21 5.234e-21 7.727e-21 0.0 140.8409118039078
S00104 113.8541 98.7587 2.663e-22 4.458e-22 9.821e-22 0.0 140.89794707206661
S00105 113.8611 98.7378 8.700e-21 1.100e-20 1.343e-20 0.0 141.21864953843968
S00106 113.8572 98.7443 9.184e-21 1.147e-20 1.345e-20 0.0 141.08744752793362
S00107 113.8602 98.7475 4.257e-20 4.734e-20 4.061e-20 0.0 140.9744540122425
S00108 113.8669 98.7451 3.134e-20 3.699e-20 3.808e-20 0.0 141.01206455912904
S00109 113.8671 98.7435 6.685e-24 1.588e-23 6.839e-23 0.0 141.058316685071
S00110 113.8758 98.7493 1.140e-20 1.444e-20 1.622e-20 0.0 140.9072286186578
S00111 113.8706 98.753 7.023e-21 8.908e-21 1.101e-20 0.0 140.87239913691536
S00112 113.8656 98.7459 9.054e-20 9.248e-20 6.986e-20 0.0 140.97215024699358
S00113 113.8648 98.7515 2.201e-25 6.990e-25 5.341e-24 0.0 140.8590774151257
S00114 113.8741 98.7514 4.789e-23 1.046e-22 3.783e-22 0.0 140.87577029211775
S00115 113.868 98.7493 1.072e-21 1.676e-21 3.015e-21 0.0 140.90428301021083
S00116 113.8585 98.7492 1.889e-24 4.523e-24 1.994e-23 0.0 140.97964375159575
S00117 113.861 98.7549 2.048e-23 4.258e-23 1.388e-22 0.0 140.87717241074998
S00118 113.8663 98.7423 1.823e-24 4.584e-24 2.298e-23 0.0 141.08684291800097
S00119 113.8634 98.7499 1.525e-14 1.672e-14 1.491e-14 0.0 140.88166863301683
S00120 113.8593 98.7486 8.381e-23 1.589e-22 4.463e-22 0.0 140.93186699557356
S00121 113.8585 98.7526 2.647e-21 3.704e-21 5.205e-21 0.0 140.88089242444232
S00122 113.8641 98.7429 1.182e-26 4.800e-26 6.514e-25 0.0 141.17843101823675
S00123 113.8644 98.747 2.090e-19 2.132e-19 1.644e-19 0.0 140.92274632625478
S00124 113.862 98.7407 1.290e-21 1.920e-21 3.160e-21 0.0 141.16825599922635
S00125 113.8612 98.7495 1.312e-17 9.428e-18 3.602e-18 0.0 140.8761487269126
S00126 113.8685 98.7486 3.286e-20 3.619e-20 3.249e-20 0.0 140.91677278811136
S00127 113.8677 98.7533 4.126e-14 3.245e-14 1.493e-14 0.0 140.85659188601508
S00128 113.8654 98.7474 3.392e-23 7.572e-23 2.992e-22 0.0 140.92596771247176
S00129 113.8659 98.7463 1.296e-20 1.572e-20 1.625e-20 0.0 140.98760024908466
S00130 113.8659 98.7455 6.108e-21 8.074e-21 1.025e-20 0.0 141.0094855934523
S00131 113.8588 98.7459 6.985e-25 1.946e-24 1.203e-23 0.0 141.05430038483814
S00132 113.8667 98.7463 4.255e-18 4.617e-18 4.006e-18 0.0 140.94884368442254
S00133 113.8674 98.746 6.306e-18 4.826e-18 2.005e-18 0.0 140.98170818829578
S00134 113.8686 98.7451 7.805e-20 7.838e-20 5.924e-20 0.0 141.01776175740795
S00135 113.8686 98.746 7.169e-18 5.501e-18 2.357e-18 0.0 140.9728365061013
S00136 113.8706 98.7462 2.480e-19 2.320e-19 1.489e-19 0.0 140.96097349101382
S00137 113.8534 98.7439 3.147e-18 2.492e-18 1.096e-18 0.0 141.08666669075606
S00138 113.8518 98.7435 5.672e-23 4.083e-23 1.474e-23 0.0 141.106216210643
S00139 113.8529 98.744 3.571e-23 7.435e-23 2.364e-22 0.0 141.0990909121577
S00140 113.8628 98.7454 1.678e-17 1.208e-17 4.634e-18 0.0 139.20000990589526
S00141 113.8628 98.7454 9.828e-18 7.380e-18 3.114e-18 0.0 140.06781663716055
S00142 113.8628 98.7454 3.973e-17 2.931e-17 1.128e-17 0.0 136.91553948002482
S00143 113.8628 98.7454 1.692e-16 1.162e-16 4.105e-17 0.0 141.71405825400265
S00144 113.8628 98.7454 5.639e-17 3.986e-17 1.455e-17 0.0 141.43225195900513
S00145 113.8628 98.7454 1.354e-17 9.660e-18 3.545e-18 0.0 137.55306367557077
S00146 113.8627 98.7454 1.380e-17 1.046e-17 4.285e-18 0.0 138.19585070825394
S00147 113.8628 98.7454 7.170e-20 7.917e-20 6.955e-20 0.0 140.58827860814768
S00148 113.8628 98.7454 2.416e-16 1.626e-16 5.367e-17 0.0 139.36587511926732
S00149 113.8627 98.7454 7.306e-18 7.411e-18 5.624e-18 0.0 137.37815393949762
S00150 113.8628 98.7454 2.810e-14 1.964e-14 6.991e-15 0.0 139.36349984853268
S00151 113.8627 98.7454 4.544e-19 3.969e-19 2.142e-19 0.0 141.56623876234778
S00152 113.8628 98.7454 3.749e-14 3.282e-14 1.799e-14 0.0 137.62672789427143
S00153 113.8628 98.7454 1.587e-14 1.429e-14 8.119e-15 0.0 146.6442730327555
S00154 113.8627 98.7454 2.534e-17 1.812e-17 6.934e-18 0.0 142.04343474638827
S00155 113.8628 98.7454 1.186e-19 1.278e-19 1.085e-19 0.0 142.76952629869533
S00156 113.8628 98.7454 1.916e-17 1.398e-17 5.368e-18 0.0 140.4327825616756
S00157 113.8628 98.7454 3.617e-17 2.554e-17 9.287e-18 0.0 141.17949659313254
S00158 113.8628 98.7454 7.995e-20 8.732e-20 7.476e-20 0.0 141.60287654944054
S00159 113.8628 98.7454 3.845e-17 2.845e-17 1.135e-17 0.0 143.75074481806797
S00160 113.8513 98.7434 1.931e-17 1.421e-17 5.597e-18 0.0 141.13211472071
S00161 113.8542 98.7581 1.787e-17 1.303e-17 4.929e-18 0.0 140.88283054108064
S00162 113.8572 98.7274 8.999e-21 1.172e-20 1.451e-20 0.0 141.31965150351027
S00163 113.8804 98.7521 1.482e-14 1.054e-14 4.015e-15 0.0 140.91536068759015
S00164 113.848 98.7602 4.691e-17 3.273e-17 1.146e-17 0.0 140.93592155284955
S00165 113.8663 98.7705 5.395e-17 3.835e-17 1.435e-17 0.0 140.71056733133463
S00166 113.8841 98.7593 5.258e-18 4.095e-18 1.835e-18 0.0 140.8907127503019
S00167 113.8839 98.7312 1.487e-17 1.140e-17 5.025e-18 0.0 141.1431833711493
S00168 113.8622 98.7774 3.260e-19 3.039e-19 1.978e-19 0.0 140.7300743620131
S00169 113.8533 98.7458 2.203e-18 1.855e-18 9.471e-19 0.0 141.0853198961227
S00170 113.8546 98.7557 6.868e-19 1.800e-18 9.739e-18 0.0 140.89966019468605
S00171 113.8626 98.7645 2.082e-20 2.408e-20 2.288e-20 0.0 140.78760195480234
S00172 113.8525 98.7286 2.614e-17 1.825e-17 6.494e-18 0.0 141.27658528335934
S00173 113.844 98.7408 8.307e-22 1.303e-21 2.295e-21 0.0 141.1625770986174
S00174 113.8475 98.7556 1.950e-20 2.329e-20 2.341e-20 0.0 140.9084715030273
S00175 113.8686 98.7204 3.141e-17 2.246e-17 8.388e-18 0.0 141.22163214855476
S00176 113.8724 98.7703 4.974e-19 4.459e-19 2.625e-19 0.0 140.74599226510205
S00177 113.8816 98.7578 2.697e-14 1.975e-14 7.857e-15 0.0 140.83858095707288
S00178 113.8832 98.738 6.371e-23 4.505e-23 1.581e-23 0.0 141.08934888053182
S00179 113.8771 98.7196 5.097e-19 4.530e-19 2.521e-19 0.0 141.2449358947854
S00180 113.8672 98.7794 3.172e-21 4.644e-21 7.381e-21 0.0 140.74324311759418
S00181 113.9442 98.4814 2.752e-21 3.974e-21 6.116e-21 0.0 141.73387100818817
S00182 113.9298 98.4853 6.732e-21 8.883e-21 1.128e-20 0.0 141.87400644325055
S00183 113.9365 98.4858 4.748e-22 7.991e-22 1.710e-21 0.0 141.67383329932665
S00184 113.9303 98.4859 1.503e-22 2.888e-22 8.127e-22 0.0 141.80153431091662
S00185 113.9287 98.4854 2.521e-23 5.112e-23 1.656e-22 0.0 141.90009741532745
S00186 113.9243 98.487 6.780e-23 4.731e-23 1.650e-23 0.0 142.0720411545337
S00187 113.9322 98.4864 7.559e-24 1.679e-23 6.365e-23 0.0 141.6586655050273
S00188 113.9192 98.4846 5.386e-21 6.932e-21 8.440e-21 0.0 142.20408391564152
S00189 113.9451 98.4864 3.526e-25 1.107e-24 8.809e-24 0.0 141.5798509877602
S00190 113.93 98.4859 1.390e-25 4.407e-25 3.684e-24 0.0 142.02545423843088
S00191 113.9065 98.4843 2.775e-24 6.859e-24 3.242e-23 0.0 142.35765265192308
S00192 113.9242 98.4852 1.416e-21 2.117e-21 3.595e-21 0.0 142.101168283072
S00193 113.9314 98.4843 5.598e-19 4.823e-19 2.614e-19 0.0 141.74092012400143
S00194 113.9297 98.4834 1.068e-23 2.490e-23 1.004e-22 0.0 141.93722996594516
S00195 113.9307 98.4849 3.735e-21 4.902e-21 6.362e-21 0.0 141.7041715316772
S00196 113.9312 98.4868 9.007e-23 6.128e-23 2.018e-23 0.0 141.77606510327303
S00197 113.9276 98.4833 1.708e-24 4.933e-24 3.082e-23 0.0 142.01796981852007
S00198 113.9302 98.4827 5.824e-23 4.116e-23 1.500e-23 0.0 141.83186735788175
S00199 113.9316 98.4825 7.343e-20 7.816e-20 6.324e-20 0.0 141.68883746219473
S00200 113.9282 98.4931 6.390e-23 4.491e-23 1.574e-23 0.0 142.01856927605223
S00201 113.9309 98.4826 1.481e-21 2.252e-21 3.836e-21 0.0 141.81662681734252
S00202 113.9319 98.4839 8.798e-21 1.077e-20 1.197e-20 0.0 141.73043434774684
S00203 113.9308 98.484 4.889e-22 7.871e-22 1.574e-21 0.0 141.80687261289432
S00204 113.932 98.4851 1.315e-25 4.243e-25 3.375e-24 0.0 141.77114415921022
S00205 113.9312 98.4845 2.276e-19 2.260e-19 1.587e-19 0.0 141.80836633787493
S00206 113.9291 98.4881 6.723e-23 4.619e-23 1.612e-23 0.0 141.89226906197663
S00207 113.932 98.4846 4.245e-24 1.131e-23 6.155e-23 0.0 141.8066184198108
S00208 113.9328 98.4854 8.195e-26 2.812e-25 2.630e-24 0.0 141.78290771797853
S00209 113.9318 98.4839 7.990e-22 1.223e-21 2.185e-21 0.0 141.84870852619648
S00210 113.9313 98.483 1.253e-19 1.267e-19 9.518e-20 0.0 141.85891108158881
S00211 113.9266 98.4867 2.533e-18 2.072e-18 1.000e-18 0.0 142.01259796529112
S00212 113.9281 98.4884 1.165e-22 2.078e-22 5.035e-22 0.0 141.98469940263203
S00213 113.9264 98.4872 1.202e-18 1.064e-18 6.186e-19 0.0 142.02484200953475
S00214 113.9249 98.4876 6.258e-26 2.202e-25 2.167e-24 0.0 142.05314725197388
S00215 113.93 98.4857 6.580e-17 4.654e-17 1.651e-17 0.0 146.5446256348978
S00216 113.93 98.4857 1.332e-17 9.930e-18 3.836e-18 0.0 143.86522480328375
S00217 113.93 98.4857 3.046e-18 2.900e-18 1.912e-18 0.0 144.20987510992433
S00218 113.93 98.4857 1.148e-16 7.751e-17 2.594e-17 0.0 141.37898008201273
S00219 113.93 98.4857 9.073e-19 7.794e-19 4.197e-19 0.0 145.0899261367274
S00220 113.93 98.4857 1.729e-17 1.259e-17 4.937e-18 0.0 141.69730037498124
S00221 113.93 98.4857 8.244e-21 1.119e-20 1.443e-20 0.0 143.51380474914774
S00222 113.93 98.4857 7.213e-15 5.445e-15 2.317e-15 0.0 146.73348006325702
S00223 113.93 98.4857 7.272e-18 5.708e-18 2.489e-18 0.0 140.25193168519806
S00224 113.93 98.4857 1.171e-18 1.006e-18 5.478e-19 0.0 140.34885791730855
S00225 113.93 98.4857 4.855e-19 4.350e-19 2.428e-19 0.0 145.65781440210398
S00226 113.93 98.4858 7.259e-21 9.683e-21 1.224e-20 0.0 139.3064587021698
S00227 113.93 98.4857 1.154e-17 8.788e-18 3.765e-18 0.0 139.66815389152734
S00228 113.93 98.4857 1.453e-18 1.177e-18 5.769e-19 0.0 144.59493572114303
S00229 113.93 98.4857 1.436e-18 1.275e-18 7.089e-19 0.0 142.40915251310344
S00230 113.93 98.4858 2.334e-19 3.522e-19 6.097e-19 0.0 144.24446212500493
S00231 113.93 98.4857 2.408e-17 1.734e-17 6.610e-18 0.0 142.8910588205999
S00232 113.93 98.4857 4.277e-16 2.821e-16 9.136e-17 0.0 141.18992349730644
S00233 113.93 98.4857 1.305e-20 1.613e-20 1.838e-20 0.0 143.7033135615188
S00234 113.9301 98.4857 7.311e-18 6.403e-18 3.632e-18 0.0 138.49474063209018
S00235 113.9243 98.4882 8.440e-19 7.345e-19 3.991e-19 0.0 142.07633589051906
S00236 113.9311 98.4828 9.769e-17 7.186e-17 2.715e-17 0.0 141.92834056753904
S00237 113.9365 98.4886 7.125e-15 4.807e-15 1.630e-15 0.0 141.8099127112272
S00238 113.9151 98.4837 1.163e-18 9.791e-19 5.140e-19 0.0 142.26840968886773
S00239 113.9506 98.486 2.084e-16 1.438e-16 4.886e-17 0.0 141.55163113379228
S00240 113.9118 98.4888 1.145e-17 8.197e-18 3.057e-18 0.0 142.29204961442358
S00241 113.9269 98.4813 6.046e-18 6.058e-18 4.432e-18 0.0 142.02683819745093
S00242 113.9019 98.4845 3.260e-20 3.862e-20 4.023e-20 0.0 142.41959768834994
S00243 113.9325 98.4837 5.336e-23 3.824e-23 1.431e-23 0.0 141.85803342487947
S00244 113.9286 98.4835 2.360e-18 1.940e-18 9.537e-19 0.0 141.97417509748954
S00245 113.9255 98.4831 3.946e-23 8.362e-23 2.985e-22 0.0 142.05116534673348
S00246 113.94 98.4885 1.568e-18 1.296e-18 6.417e-19 0.0 141.73428755671904
S00247 113.9466 98.4876 7.557e-24 1.940e-23 9.908e-23 0.0 141.61371112080866
S00248 113.9119 98.4847 8.208e-24 2.136e-23 1.097e-22 0.0 142.35427719820265
S00249 113.9528 98.4848 1.240e-17 9.204e-18 3.731e-18 0.0 141.54898463134973
S00250 113.9443 98.4835 3.240e-25 9.769e-25 6.958e-24 0.0 141.6755129925175
S00251 113.9283 98.4897 5.509e-18 4.260e-18 1.818e-18 0.0 142.00530465476652
S00252 113.9131 98.4825 3.204e-18 2.588e-18 1.236e-18 0.0 142.23809133942567
S00253 113.9013 98.4853 1.025e-18 8.488e-19 4.102e-19 0.0 142.42571724441027
S00254 114.0955 98.4471 1.737e-20 2.183e-20 2.513e-20 0.0 141.08881475729294
S00255 114.0924 98.4497 1.750e-25 5.816e-25 5.078e-24 0.0 141.26377041374727
S00256 114.092 98.4477 1.411e-20 1.723e-20 1.908e-20 0.0 140.92885878987542
S00257 114.0961 98.4484 1.402e-20 1.785e-20 2.213e-20 0.0 141.07039947301834
S00258 114.0928 98.4501 1.070e-22 2.064e-22 5.707e-22 0.0 140.97177959041275
S00259 114.0894 98.4509 1.235e-22 2.242e-22 5.473e-22 0.0 140.78999033734186
S00260 114.0951 98.4479 6.513e-24 1.416e-23 5.157e-23 0.0 141.02863497456116
S00261 114.0806 98.4599 1.367e-22 2.393e-22 5.338e-22 0.0 140.52131902917128
S00262 114.0965 98.4476 4.117e-22 6.908e-22 1.466e-21 0.0 141.0857616226247
S00263 114.0922 98.4538 2.845e-23 6.100e-23 2.136e-22 0.0 140.805403516937
S00264 114.0939 98.4496 1.788e-24 4.766e-24 2.672e-23 0.0 140.94097305206708
S00265 114.0929 98.4551 3.326e-18 2.490e-18 1.008e-18 0.0 140.6963903998184
S00266 114.0952 98.4503 2.593e-19 2.474e-19 1.604e-19 0.0 140.9576087572006
S00267 114.0891 98.4502 6.274e-23 4.469e-23 1.626e-23 0.0 140.79975768249292
S00268 114.0912 98.4499 3.808e-18 3.093e-18 1.495e-18 0.0 140.84795047457234
S00269 114.0912 98.452 1.182e-17 8.672e-18 3.316e-18 0.0 140.8073616397518
S00270 114.0954 98.4481 4.618e-23 9.627e-23 3.198e-22 0.0 141.01676880018712
S00271 114.0936 98.4505 6.516e-19 5.913e-19 3.432e-19 0.0 140.92166364717724
S00272 114.0933 98.4495 3.107e-24 8.564e-24 5.101e-23 0.0 141.0030526116315
S00273 114.0911 98.4505 9.048e-19 8.370e-19 5.336e-19 0.0 140.81275037195851
S00274 114.0912 98.4505 1.283e-19 1.324e-19 1.074e-19 0.0 140.84032939589008
S00275 114.0918 98.4511 7.394e-22 1.155e-21 2.176e-21 0.0 140.83709130265038
S00276 114.0939 98.4494 7.164e-22 1.181e-21 2.361e-21 0.0 140.9322142739331
S00277 114.094 98.4513 2.163e-25 6.980e-25 5.533e-24 0.0 140.89869109561178
S00278 114.0907 98.4502 3.514e-22 6.045e-22 1.357e-21 0.0 140.84501856290228
S00279 114.0943 98.4508 1.103e-20 1.371e-20 1.551e-20 0.0 140.91114535258998
S00280 114.0902 98.4492 8.093e-20 8.644e-20 6.999e-20 0.0 140.85438198078776
S00281 114.0898 98.4488 1.333e-25 4.620e-25 4.582e-24 0.0 140.85207788404753
S00282 114.0924 98.4502 4.044e-18 4.688e-18 4.563e-18 0.0 144.47652590218772
S00283 114.0924 98.4503 3.790e-18 3.486e-18 2.170e-18 0.0 140.67770459450495
S00284 114.0924 98.4503 1.173e-17 1.206e-17 9.125e-18 0.0 143.62508929651815
S00285 114.0924 98.4503 4.373e-17 3.034e-17 1.057e-17 0.0 137.24011069881874
S00286 114.0924 98.4503 2.759e-18 2.257e-18 1.109e-18 0.0 138.89293066893663
S00287 114.0924 98.4502 7.759e-18 7.055e-18 4.176e-18 0.0 141.70436501496854
S00288 114.0924 98.4502 2.923e-17 2.150e-17 8.172e-18 0.0 143.75718435356694
S00289 114.0925 98.4503 6.074e-17 4.184e-17 1.480e-17 0.0 143.76593980201807
S00290 114.0924 98.4503 1.453e-18 1.062e-18 4.025e-19 0.0 138.07932327401744
S00291 114.0924 98.4503 8.106e-17 5.513e-17 1.871e-17 0.0 135.89246500569718
S00292 114.0924 98.4503 9.166e-18 6.555e-18 2.437e-18 0.0 140.5053528241719
S00293 114.0924 98.4502 3.473e-19 3.358e-19 2.238e-19 0.0 138.4466397039555
S00294 114.0924 98.4502 8.474e-17 5.620e-17 1.822e-17 0.0 144.71043525283602
S00295 114.0924 98.4502 2.340e-21 3.315e-21 4.750e-21 0.0 143.24992134253753
S00296 114.0925 98.4503 2.763e-17 2.104e-17 8.800e-18 0.0 145.4092110710556
