Name X Y BlueF GreenF RedF Size RadialVelocity
DG1085 -19.0940 -39.5751 7.521e-17 6.137e-17 2.834e-17 50.1713 1142.33
DG1086 -19.1822 -39.6056 7.601e-17 6.546e-17 3.323e-17 100.2645 1138.97
DG1087 -19.2884 -39.4096 2.046e-25 5.782e-27 3.018e-32 39.089 1140.89
DG1088 -19.3795 -39.0831 2.092e-25 5.569e-27 2.900e-32 42.287 1140.54
DG1089 -19.3490 -39.7081 7.530e-17 5.983e-17 2.843e-17 86.3698 1139.36
DG1090 -19.6595 -39.6085 7.492e-17 5.933e-17 3.135e-17 43.8171 1139.91
DG1091 -19.3825 -40.1429 1.179e-16 1.055e-16 5.445e-17 41.1655 1140.77
DG1092 -18.8987 -39.4930 1.517e-16 1.298e-16 5.640e-17 33.1082 1143.49
DG1093 -19.1097 -40.0694 6.833e-17 5.797e-17 2.905e-17 51.2272 1148.36
DG1094 -19.3912 -39.8680 7.739e-17 6.145e-17 2.958e-17 94.1939 1138.79
DG1095 -18.8104 -39.2072 2.119e-25 5.566e-27 2.804e-32 54.2781 1143.57
DG1096 -19.5262 -40.0063 7.346e-17 6.408e-17 3.233e-17 55.5721 1148.63
DG1097 -19.1301 -39.7647 7.639e-17 6.414e-17 3.166e-17 95.5268 1142.85
DG1098 -19.0602 -39.3422 8.094e-17 5.996e-17 2.756e-17 69.331 1140.99
DG1099 -19.6371 -39.5721 1.071e-16 9.064e-17 4.128e-17 43.1864 1144.62
DG1100 -19.4144 -39.4618 2.071e-25 5.567e-27 2.950e-32 50.4125 1139.94
DG1101 -19.1766 -39.9555 1.091e-16 8.722e-17 3.809e-17 42.5804 1142.58
DG1102 -19.5926 -40.1966 2.254e-25 5.391e-27 2.721e-32 45.4592 1139.69
DG1103 -18.9812 -39.6832 8.059e-17 6.696e-17 3.190e-17 47.0413 1139.41
DG1104 -19.3459 -39.7365 2.199e-25 5.744e-27 2.649e-32 43.6945 1146.28
DG1105 -19.5563 -40.0540 1.291e-16 9.655e-17 4.564e-17 43.5412 1142.89
DG1151 -3.4555 19.0830 3.297e-15 2.794e-15 1.171e-15 684.9788 208.31
DG1152 -2.4613 19.1044 1.109e-25 2.760e-27 1.330e-32 400.2931 207.09
DG1153 -4.1381 18.8564 2.940e-15 2.707e-15 1.168e-15 375.6533 206.87
DG1154 -2.6150 19.2939 4.020e-15 3.475e-15 1.471e-15 245.2178 206.14
DG1155 -2.5789 19.5964 4.510e-15 3.565e-15 1.584e-15 245.9994 206.87
DG1156 -3.7980 18.8440 4.235e-15 3.362e-15 1.390e-15 271.6735 207.99
DG1157 -3.2806 18.2499 4.126e-15 3.638e-15 1.411e-15 262.4747 209.06
DG1158 -3.5359 18.5316 4.682e-15 3.602e-15 1.491e-15 242.191 207.29
DG1283 -43.9990 -26.7000 1.820e-15 1.557e-15 6.836e-16 611.7077 238.42
DG1284 -44.1054 -27.2877 2.977e-15 2.193e-15 1.025e-15 245.7483 238.19
DG1285 -43.5098 -26.8810 3.183e-15 2.474e-15 1.087e-15 234.226 238.5
DG1287 -43.7568 -26.4938 3.420e-15 2.765e-15 1.229e-15 267.2878 242.21
DG1288 -44.9075 -26.0352 2.978e-15 2.487e-15 9.826e-16 220.8714 237.77
DG1289 -43.8332 -27.4783 3.452e-15 2.802e-15 1.386e-15 239.1253 240.25
DG1290 -43.0116 -26.5563 9.180e-26 2.138e-27 9.795e-33 275.4756 239.27
DG1291 -44.4422 -26.9923 8.903e-26 2.452e-27 1.152e-32 314.711 241.15
DG1347 -8.7913 37.0571 4.572e-16 4.363e-16 1.613e-16 84.8733 513.62
DG1348 -8.6594 37.1580 7.257e-16 5.806e-16 2.261e-16 104.8477 513.76
DG1349 -8.7006 37.0361 7.596e-16 5.555e-16 2.396e-16 95.8449 513.97
DG1387 -31.4459 20.3770 5.813e-16 4.833e-16 2.195e-16 210.1979 468.85
DG1388 -31.4289 20.2152 8.276e-16 6.889e-16 3.257e-16 111.2225 467.6
DG1389 -31.4487 20.4543 1.003e-15 7.878e-16 3.390e-16 121.0598 469.38
DG1390 -31.6194 20.6346 5.122e-26 1.313e-27 6.088e-33 114.7927 470.39
DG1391 -31.3896 20.4494 7.075e-16 5.536e-16 2.683e-16 104.5984 470.81
DG1392 -31.4132 20.4886 7.387e-16 5.994e-16 2.463e-16 99.4967 468.88
DG1393 39.8246 44.2908 6.206e-15 4.614e-15 2.005e-15 947.0515 105.0
DG1394 39.6549 44.5796 9.548e-15 7.568e-15 3.329e-15 450.627 105.11
DG1395 39.7750 44.5091 1.801e-25 4.369e-27 2.143e-32 505.6191 104.54
DG1396 40.2944 44.8000 7.360e-15 6.959e-15 2.793e-15 396.0315 103.61
DG1397 38.8216 44.3544 6.020e-15 4.875e-15 2.000e-15 369.0136 105.73
DG1398 40.4918 44.9876 1.004e-14 7.342e-15 3.382e-15 536.0156 105.88
DG1553 28.6848 21.8684 1.888e-15 1.301e-15 4.767e-16 233.3219 435.19
DG1554 28.9159 21.5179 5.163e-16 3.782e-16 1.760e-16 131.8028 433.5
DG1555 29.0677 22.1119 9.359e-16 8.084e-16 2.972e-16 105.7481 434.73
DG1556 28.2030 21.8637 7.931e-16 6.280e-16 2.857e-16 122.4739 433.62
DG1557 28.3596 21.6627 7.532e-16 6.019e-16 2.657e-16 114.4029 435.9
DG1558 29.1739 22.1804 7.230e-16 5.774e-16 2.331e-16 107.9111 435.84
DG1559 28.9131 21.6096 5.181e-26 1.420e-27 6.820e-33 117.2211 436.67
DG1560 28.7149 22.1142 5.781e-26 1.428e-27 6.497e-33 119.9504 434.18
DG1561 29.0176 21.5953 5.709e-26 1.351e-27 6.523e-33 112.4648 433.93
DG1562 28.8086 22.3459 5.290e-26 1.379e-27 6.527e-33 99.4634 433.22
DG1613 21.2951 28.3676 8.460e-17 6.920e-17 3.269e-17 46.2437 1081.68
DG1652 3.5434 -10.3515 6.852e-17 5.611e-17 2.807e-17 84.0905 1246.62
DG1653 3.4902 -10.3268 1.030e-16 8.041e-17 4.351e-17 43.5442 1247.53
DG1654 3.5063 -10.3997 2.746e-25 7.245e-27 3.458e-32 36.1401 1247.07
DG1655 3.5495 -10.4066 1.072e-16 9.149e-17 4.017e-17 42.9528 1245.62
DG1656 3.4727 -10.2786 9.560e-17 8.240e-17 3.966e-17 38.5258 1247.2
DG1657 3.5491 -10.3233 1.047e-16 7.951e-17 3.736e-17 40.703 1247.21
DG1658 3.5913 -10.3001 2.659e-25 7.321e-27 3.717e-32 31.3845 1246.8
DG1817 8.1850 -16.0543 2.146e-16 1.820e-16 7.721e-17 86.0754 668.0
DG1846 -34.8290 25.8983 2.242e-15 1.784e-15 5.768e-16 398.0737 351.32
DG1847 -34.4270 25.6099 1.211e-15 1.005e-15 3.719e-16 104.9364 352.67
DG1848 -35.1821 25.9952 7.492e-16 6.789e-16 2.897e-16 123.1592 353.28
DG1849 -35.3660 26.0349 7.689e-16 6.672e-16 2.784e-16 107.8317 353.69
DG1850 -34.7258 25.5993 8.709e-16 6.446e-16 2.893e-16 102.3531 353.4
DG1851 -35.0962 26.3556 5.101e-26 1.332e-27 6.660e-33 130.245 350.79
DG1852 -34.6068 25.9033 8.401e-16 6.986e-16 3.315e-16 134.7368 354.3
DG1853 -35.4869 26.1811 5.032e-26 1.345e-27 7.253e-33 149.8427 352.14
DG1854 -34.3766 25.4820 6.149e-16 5.343e-16 2.108e-16 147.5524 351.78
DG1855 -34.8513 25.7563 5.931e-16 4.897e-16 2.294e-16 142.5112 351.94
DG1915 29.2646 -33.2321 1.554e-16 1.339e-16 6.201e-17 181.2857 764.06
DG1916 29.2866 -33.3239 2.510e-16 2.241e-16 9.297e-17 62.3316 764.47
DG1917 29.0645 -33.2593 2.623e-16 2.000e-16 8.984e-17 60.1989 765.4
DG1918 29.2074 -33.2459 2.473e-16 2.168e-16 9.622e-17 56.3643 766.89
DG1919 29.4516 -33.1227 7.955e-26 2.207e-27 9.427e-33 62.6919 763.62
DG1920 29.1666 -33.1173 6.474e-26 1.898e-27 9.071e-33 65.525 766.11
DG1921 29.1831 -33.2431 2.388e-16 1.915e-16 9.650e-17 67.3662 764.44
DG1922 29.1682 -33.0761 2.234e-16 1.918e-16 9.726e-17 64.1094 763.85
DG1923 29.5252 -33.1948 2.615e-16 2.447e-16 1.037e-16 80.0461 764.82
DG1962 41.0339 -12.0686 2.229e-16 1.937e-16 7.667e-17 77.977 674.65
DG1963 41.1224 -12.1499 2.999e-16 2.325e-16 1.042e-16 64.4823 674.57
DG1964 -25.0102 -22.3431 6.939e-17 5.837e-17 2.792e-17 80.0349 1212.87
