Name,X,Y,BlueF,GreenF,RedF,Size,RadialVelocity
TopDG0266,-14.7430,0.3232,1.410e-17,1.045e-17,4.898e-18,56.642,-689.93
TopDG0267,-15.0050,0.4095,1.679e-17,1.350e-17,6.310e-18,52.0158,-687.55
TopDG0268,-14.9475,0.5055,2.738e-17,2.036e-17,7.671e-18,65.9229,-691.46
TopDG0269,-14.9811,0.4764,1.746e-17,1.333e-17,5.506e-18,54.5944,-690.31
TopDG0270,-15.1005,0.5739,1.747e-17,1.466e-17,6.177e-18,56.0959,-689.34
TopDG0271,-14.7766,0.4581,1.184e-17,1.090e-17,4.754e-18,89.3924,-689.6
TopDG0272,-14.9534,0.5659,1.808e-17,1.643e-17,7.002e-18,70.7919,-686.96
TopDG0273,-15.1791,0.5136,1.716e-17,1.581e-17,7.291e-18,65.794,-688.88
TopDG0274,-15.1397,0.6238,1.966e-17,1.590e-17,6.917e-18,78.5909,-686.24
TopDG0275,-14.9772,0.7303,1.828e-17,1.626e-17,6.974e-18,69.4185,-691.55
TopDG0276,-15.0190,0.7062,1.906e-17,1.494e-17,6.733e-18,72.2144,-688.77
TopDG0277,-15.0657,0.3965,1.812e-17,1.616e-17,6.657e-18,70.1887,-686.7
TopDG0290,-10.0539,-2.9888,1.848e-17,1.377e-17,6.537e-18,76.1103,-585.36
TopDG0291,-10.1980,-2.9922,2.620e-17,1.997e-17,8.158e-18,76.488,-584.46
TopDG0292,-10.1432,-2.9718,2.423e-17,2.145e-17,8.410e-18,74.1713,-584.82
TopDG0329,-14.3917,8.2186,1.110e-17,9.318e-18,4.471e-18,107.9619,-739.8
TopDG0330,-14.4582,8.2395,1.834e-17,1.608e-17,7.314e-18,64.2855,-740.25
TopDG0331,-14.3757,8.1417,1.978e-17,1.597e-17,7.610e-18,76.062,-740.92
TopDG0332,-14.3869,8.0970,2.017e-17,1.521e-17,7.215e-18,65.8646,-740.41
TopDG0333,-14.4997,8.1523,1.762e-17,1.557e-17,6.339e-18,71.0354,-739.81
TopDG0334,-14.4028,8.1662,2.639e-17,2.149e-17,7.612e-18,53.906,-740.17
TopDG0335,-14.3322,8.2450,1.642e-17,1.405e-17,5.358e-18,64.3401,-739.5
TopDG0343,0.2373,43.3331,7.096e-18,5.966e-18,2.506e-18,86.4897,-955.9
TopDG0344,0.3243,43.4104,1.183e-17,9.407e-18,4.093e-18,49.4998,-958.61
TopDG0345,0.1730,43.3347,9.225e-18,8.125e-18,3.574e-18,43.7096,-955.57
TopDG0346,0.1623,43.3525,9.930e-18,9.315e-18,4.069e-18,45.7877,-955.63
TopDG0347,0.3337,43.2907,9.748e-18,8.157e-18,3.596e-18,41.6949,-956.66
TopDG0348,0.2319,43.2318,1.020e-17,8.469e-18,4.232e-18,56.4911,-956.79
TopDG0349,0.1986,43.1264,9.904e-18,8.469e-18,4.166e-18,48.1062,-956.75
TopDG0350,26.1139,5.1926,1.133e-17,9.904e-18,4.388e-18,44.015,-932.83
TopDG0351,26.1293,5.2022,1.089e-17,9.162e-18,4.706e-18,49.9703,-933.48
TopDG0352,26.0817,5.1931,9.820e-18,8.004e-18,3.423e-18,43.2059,-933.04
TopDG0353,26.1258,5.2504,1.180e-17,9.737e-18,4.284e-18,47.0004,-931.56
TopDG0481,26.8932,-3.4990,8.230e-18,6.915e-18,3.214e-18,51.0412,-943.5
TopDG0522,0.1460,34.8406,8.736e-18,6.792e-18,3.289e-18,55.616,-926.63
TopDG0523,-18.0339,-27.7102,2.556e-17,1.807e-17,6.704e-18,109.1825,-1061.97
TopDG0524,-17.9162,-27.5509,6.661e-18,4.961e-18,2.465e-18,47.923,-1061.45
TopDG0525,-18.0568,-27.7971,9.880e-18,7.418e-18,3.795e-18,43.7087,-1060.21
TopDG0526,-17.9151,-27.5960,8.305e-18,7.003e-18,3.647e-18,35.3259,-1061.64
TopDG0527,-17.8700,-27.7459,8.493e-18,7.112e-18,3.513e-18,38.527,-1063.61
TopDG0528,-17.8243,-27.7079,9.486e-18,7.169e-18,3.563e-18,51.0727,-1064.1
TopDG0529,-18.2491,-27.7631,8.370e-18,7.504e-18,3.393e-18,54.025,-1064.89
TopDG0530,-17.9846,-27.4813,9.273e-18,6.931e-18,3.402e-18,36.4379,-1065.57
TopDG0531,-18.1493,-27.6709,7.612e-18,6.934e-18,3.310e-18,37.6377,-1065.4
TopDG0532,-17.9398,-27.7716,8.023e-18,7.298e-18,3.310e-18,36.908,-1063.35
TopDG0533,-18.1990,-27.8582,9.580e-18,7.822e-18,3.272e-18,39.7041,-1061.57
TopDG0686,10.5393,9.2720,1.446e-17,1.133e-17,5.099e-18,158.565,-695.12
TopDG0687,10.6306,9.1299,2.171e-17,1.537e-17,7.651e-18,74.6854,-698.31
TopDG0688,10.6061,9.1302,2.108e-17,1.689e-17,8.530e-18,56.3378,-698.51
TopDG0689,10.5189,9.3614,2.060e-17,1.609e-17,7.963e-18,73.2789,-697.82
TopDG0690,10.7349,9.3995,2.855e-17,2.122e-17,9.120e-18,62.6483,-698.0
TopDG0691,10.6432,9.2090,2.066e-17,1.776e-17,7.638e-18,79.7007,-698.24
TopDG0692,10.5213,9.2883,1.966e-17,1.721e-17,7.478e-18,57.0541,-698.62
TopDG0693,10.6306,9.2247,2.034e-17,1.759e-17,8.103e-18,67.4115,-696.51
TopDG0820,-1.7556,-44.6508,5.928e-17,4.589e-17,1.541e-17,174.7396,-643.85
TopDG0821,-2.0087,-44.4096,1.947e-17,1.657e-17,7.178e-18,50.5785,-644.82
TopDG0822,-1.8209,-44.1802,2.246e-17,1.831e-17,8.400e-18,68.5526,-644.87
TopDG0823,-1.7467,-44.6218,2.289e-17,1.839e-17,8.431e-18,69.3978,-648.64
TopDG0824,-1.6134,-44.8548,2.400e-17,1.826e-17,8.344e-18,80.4313,-647.63
TopDG0825,-1.7946,-44.1826,2.340e-17,1.860e-17,8.431e-18,80.8229,-643.25
TopDG0826,-1.7249,-44.6171,2.109e-17,1.839e-17,7.975e-18,70.1437,-643.13
TopDG0828,-1.4468,-44.5784,2.161e-17,1.832e-17,7.475e-18,65.7086,-644.77
TopDG0829,-2.0278,-44.7411,2.108e-17,1.663e-17,7.154e-18,61.0959,-642.42
TopDG0830,-1.9661,-44.3313,2.031e-17,1.776e-17,8.180e-18,85.2858,-643.57
TopDG0831,-1.6950,-44.4470,1.563e-17,1.223e-17,5.683e-18,115.6889,-644.93
TopDG0832,-1.6679,-44.5716,2.229e-17,1.775e-17,8.050e-18,61.6064,-646.44
TopDG0849,1.3171,2.3639,1.894e-17,1.418e-17,7.056e-18,120.4778,-514.28
TopDG0850,1.3766,2.3671,2.634e-17,2.231e-17,1.006e-17,68.1449,-516.5
TopDG0851,1.2398,2.4746,2.451e-17,1.943e-17,8.291e-18,66.2262,-514.08
TopDG0852,1.4112,2.4414,2.436e-17,2.186e-17,9.386e-18,74.7641,-514.42
TopDG0853,1.3278,2.2477,2.506e-17,1.946e-17,9.205e-18,75.5878,-516.49
TopDG0854,1.2816,2.3343,2.395e-17,1.950e-17,9.620e-18,91.6092,-516.72
TopDG0855,14.0412,-13.5857,2.306e-17,2.010e-17,9.287e-18,138.2512,-488.71
TopDG0856,13.9793,-13.5747,3.971e-17,3.094e-17,1.381e-17,104.717,-489.35
TopDG0857,14.2810,-13.5669,3.381e-17,2.929e-17,1.298e-17,120.4672,-488.6
TopDG0858,13.9100,-13.6763,3.908e-17,2.772e-17,1.254e-17,95.049,-489.62
TopDG0859,13.9269,-13.4049,3.300e-17,2.951e-17,1.245e-17,78.398,-488.95
TopDG0861,-12.6265,24.3823,6.326e-18,5.054e-18,2.258e-18,38.4198,-1045.42
TopDG0862,-12.7020,24.3621,9.242e-18,7.435e-18,3.408e-18,46.8536,-1045.62
TopDG0863,-12.6490,24.3044,8.782e-18,8.214e-18,3.896e-18,45.7305,-1045.15
TopDG0870,22.6475,23.1719,6.326e-18,5.393e-18,2.287e-18,65.3633,-1006.3
TopDG0871,22.6413,23.1705,8.852e-18,6.533e-18,3.526e-18,40.2175,-1006.41
TopDG0872,22.6780,23.1649,9.181e-18,7.280e-18,3.626e-18,37.0663,-1006.86
TopDG0873,22.6060,23.1382,9.115e-18,7.233e-18,3.424e-18,41.5732,-1004.88
TopDG0874,22.6826,23.2669,9.233e-18,7.809e-18,3.317e-18,45.6849,-1005.74
TopDG0875,12.6571,-8.5062,8.175e-18,7.258e-18,3.219e-18,43.0261,-1138.5
TopDG0876,12.7264,-8.4677,8.414e-18,7.005e-18,3.704e-18,37.4181,-1136.69
TopDG0877,12.6619,-8.4606,7.756e-18,6.726e-18,2.910e-18,35.0197,-1138.25
TopDG0878,12.7234,-8.5205,9.114e-18,7.549e-18,3.656e-18,45.1585,-1137.65
TopDG0879,-24.4602,3.7869,1.992e-17,1.630e-17,7.843e-18,167.6239,-489.24
TopDG0880,-24.7948,3.9927,3.293e-17,2.519e-17,1.048e-17,75.3076,-488.0
TopDG0881,-24.6834,3.8900,4.472e-17,3.681e-17,1.483e-17,79.0442,-486.57
TopDG0882,-24.3683,3.8807,4.841e-17,3.447e-17,1.422e-17,79.1101,-486.83
TopDG0883,-24.3185,3.9340,3.247e-17,2.498e-17,1.182e-17,78.5041,-487.84
TopDG0884,-24.1311,3.9763,2.294e-17,1.750e-17,9.206e-18,99.8058,-488.61
TopDG0885,-24.5306,3.7437,3.604e-17,3.023e-17,1.292e-17,106.386,-486.7
TopDG0886,-24.3904,3.6879,3.543e-17,2.677e-17,1.181e-17,83.6497,-489.42
TopDG0887,-24.7032,3.7773,3.143e-17,2.455e-17,1.098e-17,74.8616,-487.4
TopDG0923,-20.4280,12.2037,1.688e-17,1.506e-17,7.231e-18,59.5226,-706.49
TopDG0924,-20.4478,12.2162,1.728e-17,1.396e-17,6.264e-18,62.8341,-707.2
TopDG0925,-20.4501,12.2607,1.627e-17,1.284e-17,5.379e-18,66.768,-707.12
TopDG0926,-20.3176,12.1354,2.221e-17,1.770e-17,7.856e-18,52.1537,-707.15
TopDG0927,-44.6488,28.3607,5.164e-17,3.893e-17,1.687e-17,90.4701,-488.06
TopDG0928,-44.9168,28.3220,3.793e-17,2.890e-17,1.279e-17,89.4722,-487.46
TopDG0929,-44.6938,28.4590,3.439e-17,2.604e-17,1.232e-17,81.7964,-486.75
TopDG0948,24.7653,-36.3422,2.735e-17,2.117e-17,7.414e-18,99.9747,-1036.79
TopDG0949,25.0384,-36.3863,7.580e-18,5.472e-18,2.370e-18,51.4706,-1037.09
TopDG0950,24.9387,-36.4423,6.124e-18,5.653e-18,2.538e-18,54.2837,-1039.99
TopDG0951,25.1726,-36.5087,8.400e-18,7.505e-18,3.773e-18,38.1553,-1038.08
TopDG0952,24.8017,-36.1559,9.123e-18,7.631e-18,3.479e-18,44.9674,-1034.94
TopDG0953,24.6886,-36.3063,6.785e-18,6.252e-18,2.672e-18,85.8068,-1036.22
TopDG0954,24.7982,-36.3060,8.772e-18,7.718e-18,3.615e-18,40.6491,-1033.33
TopDG0955,24.8789,-36.5268,1.077e-17,7.584e-18,3.590e-18,37.3685,-1036.67
TopDG0956,24.4755,-36.1939,9.314e-18,7.743e-18,3.577e-18,49.8657,-1037.56
TopDG0957,24.9398,-36.3824,9.683e-18,8.482e-18,3.972e-18,42.6893,-1033.66
TopDG0958,24.5391,-36.0320,6.557e-18,5.134e-18,2.548e-18,47.8299,-1033.17
TopDG0959,24.4955,-36.5160,9.684e-18,8.912e-18,3.819e-18,48.7085,-1035.88
TopDG0960,24.7675,-36.0816,8.638e-18,8.117e-18,3.291e-18,40.761,-1034.2
TopDG0961,24.7573,-36.1365,7.198e-18,6.100e-18,2.627e-18,83.0129,-1038.05
TopDG0962,24.8420,-36.0621,1.001e-17,7.792e-18,3.694e-18,53.5208,-1037.26
TopDG0966,-18.5300,-43.2715,9.351e-18,7.668e-18,3.173e-18,54.1986,-813.89
TopDG1016,-16.8646,6.3070,8.660e-18,6.866e-18,2.974e-18,100.5115,-801.26
TopDG1017,-16.7822,6.2361,1.311e-17,1.148e-17,5.117e-18,57.3673,-801.78
TopDG1018,-16.8851,6.3435,1.820e-17,1.503e-17,6.274e-18,45.2538,-801.95
TopDG1019,-16.9798,6.2485,1.142e-17,1.150e-17,4.867e-18,73.1532,-800.55
TopDG1020,-16.8167,6.3706,1.246e-17,9.733e-18,4.367e-18,46.6413,-800.4
TopDG1021,-16.8174,6.3174,1.845e-17,1.552e-17,5.681e-18,51.8802,-803.44
TopDG1022,-16.9485,6.2777,1.384e-17,1.075e-17,5.171e-18,54.3994,-803.02
TopDG1024,26.5469,7.5215,1.971e-17,1.812e-17,7.351e-18,60.2455,-656.51
TopDG1025,26.5742,7.5334,1.275e-17,9.646e-18,4.286e-18,75.8002,-656.12
TopDG1055,26.9714,-6.4726,8.296e-18,7.358e-18,3.082e-18,79.9516,-850.58
TopDG1056,26.8781,-6.4460,1.301e-17,1.043e-17,4.551e-18,46.6669,-849.82
TopDG1057,26.9526,-6.4125,1.310e-17,1.103e-17,5.825e-18,53.7522,-848.55
TopDG1058,26.9725,-6.4225,1.201e-17,9.720e-18,4.251e-18,48.2446,-849.41
TopDG1059,26.9330,-6.3511,1.187e-17,1.013e-17,4.582e-18,47.3413,-848.76
TopDG1072,4.4082,-8.8812,3.677e-17,2.767e-17,9.656e-18,91.5658,-926.99
TopDG1073,4.4285,-8.9994,1.269e-17,9.483e-18,4.583e-18,45.6684,-923.69
TopDG1074,4.4417,-9.0213,1.183e-17,9.620e-18,4.395e-18,49.3295,-926.86
TopDG1075,4.2669,-8.7445,1.337e-17,1.012e-17,4.313e-18,55.372,-927.07
TopDG1076,4.3960,-8.8669,1.267e-17,1.056e-17,4.881e-18,51.8912,-924.99
TopDG1077,4.4287,-8.8420,1.262e-17,1.190e-17,5.580e-18,52.7123,-926.27
TopDG1078,4.3551,-9.1257,1.140e-17,9.872e-18,4.742e-18,41.8033,-929.67
TopDG1079,4.2546,-8.8600,1.296e-17,1.142e-17,4.748e-18,55.9066,-929.44
TopDG1080,4.3140,-9.0347,9.026e-18,7.822e-18,3.421e-18,56.8488,-927.2
TopDG1081,4.6243,-8.8745,1.257e-17,1.078e-17,4.592e-18,53.0974,-923.06
TopDG1082,4.3289,-8.6841,1.902e-17,1.423e-17,5.680e-18,49.353,-926.32
TopDG1083,4.6114,-8.7826,8.644e-18,6.960e-18,3.440e-18,66.1236,-927.73
TopDG1084,4.4967,-8.8753,9.988e-18,6.983e-18,3.292e-18,65.8999,-927.31
TopDG1085,4.4257,-9.0444,1.154e-17,9.875e-18,4.535e-18,53.54,-923.99
TopDG1103,4.7039,-40.8238,2.361e-17,2.164e-17,9.231e-18,89.4448,-654.1
TopDG1104,4.7483,-40.8354,2.462e-17,2.033e-17,9.404e-18,77.4482,-652.24
TopDG1105,4.6788,-40.7105,1.704e-17,1.288e-17,6.772e-18,78.4257,-652.34
TopDG1126,26.2034,2.9434,8.478e-18,7.297e-18,3.727e-18,55.722,-851.44
TopDG1146,41.2978,-19.5812,2.364e-17,1.745e-17,7.265e-18,57.3367,-743.64
TopDG1147,41.3250,-19.4925,1.259e-17,1.054e-17,4.994e-18,92.7355,-743.9
TopDG1314,-8.3586,1.2050,7.824e-18,6.583e-18,3.055e-18,51.155,-1002.41
TopDG1408,13.2857,20.0100,2.372e-17,1.764e-17,8.833e-18,65.0764,-569.01
TopDG1409,13.3213,19.9714,2.664e-17,1.936e-17,8.675e-18,81.9042,-568.06
TopDG1410,13.3034,19.8330,2.370e-17,1.912e-17,8.763e-18,76.0287,-568.61
