Name Equatorial Polar BlueF GreenF RedF Parallax RadialVelocity
S00030 113.953 48.3186 5.934e-25 1.802e-24 1.320e-23 0.0 85.04267742123922
S00031 113.9322 48.3412 1.965e-17 1.694e-17 9.048e-18 0.0 86.84883677953626
S00032 113.9551 48.3399 1.515e-18 1.297e-18 6.731e-19 0.0 84.42199127344823
S00033 113.9738 48.321 1.007e-17 1.036e-17 8.034e-18 0.0 84.30870027652486
S00034 113.9673 48.3518 1.394e-28 1.091e-27 5.705e-26 0.0 85.21893314817008
S00035 113.949 48.3239 4.069e-18 3.340e-18 1.588e-18 0.0 85.66007871448426
S00036 113.9465 48.3472 7.333e-20 8.119e-20 7.177e-20 0.0 86.5291779569381
S00037 113.9468 48.3447 2.686e-20 3.467e-20 4.138e-20 0.0 86.71648040657412
S00038 113.9581 48.3259 4.225e-24 1.055e-23 5.069e-23 0.0 87.29819987018944
S00039 113.9591 48.3355 1.405e-21 2.330e-21 4.846e-21 0.0 84.81048009329146
S00040 113.9741 48.3418 6.962e-23 1.422e-22 4.550e-22 0.0 85.3413286148027
S00041 113.9547 48.3235 3.089e-24 8.489e-24 5.025e-23 0.0 87.2258676466826
S00042 113.9333 48.3162 4.609e-18 3.855e-18 1.970e-18 0.0 87.42022858260603
S00043 113.9565 48.3521 4.291e-20 4.957e-20 4.921e-20 0.0 85.76301425596209
S00044 113.9434 48.3268 4.291e-20 5.121e-20 5.408e-20 0.0 84.4208756619334
S00045 113.9568 48.326 1.496e-22 1.031e-22 3.606e-23 0.0 86.17342176493804
S00046 113.9527 48.3251 9.858e-19 8.902e-19 5.327e-19 0.0 84.41923784273796
S00047 113.9517 48.3412 5.386e-14 4.008e-14 1.571e-14 0.0 87.3951161200518
S00048 113.9685 48.3247 2.797e-18 4.508e-18 8.646e-18 0.0 86.82371972914832
S00049 113.9326 48.3199 1.692e-19 1.762e-19 1.335e-19 0.0 86.58126067820491
S00050 113.9476 48.3272 2.153e-18 2.444e-18 2.331e-18 0.0 86.40141867762966
S00051 113.9574 48.3429 1.710e-19 1.919e-19 1.728e-19 0.0 87.3543993563816
S00052 113.9395 48.3495 5.012e-20 6.293e-20 7.132e-20 0.0 85.78339382433683
S00053 113.9332 48.3432 6.124e-24 1.526e-23 7.387e-23 0.0 87.2937963917382
S00054 113.9537 48.3438 8.114e-23 1.792e-22 6.524e-22 0.0 86.23157948938815
S00055 113.9438 48.3389 4.241e-18 4.411e-18 3.430e-18 0.0 84.46753010693467
S00056 113.9441 48.34 1.825e-18 1.558e-18 7.997e-19 0.0 85.33394043083834
S00057 113.9507 48.3392 4.244e-21 6.480e-21 1.118e-20 0.0 85.19555479733299
S00058 113.9724 48.3392 1.718e-18 1.513e-18 8.563e-19 0.0 86.94405629393938
S00059 113.9558 48.3415 3.102e-21 4.374e-21 6.282e-21 0.0 85.16252866145055
S00060 113.9392 48.3434 4.589e-28 3.056e-27 1.152e-25 0.0 85.89279070212723
S00061 113.9205 48.3327 6.462e-21 9.060e-21 1.307e-20 0.0 84.03797547294006
S00062 113.9568 48.3223 2.082e-20 2.463e-20 2.549e-20 0.0 86.29462733756897
S00063 113.958 48.3488 5.859e-24 1.557e-23 8.809e-23 0.0 88.03533609286224
S00064 113.9659 48.3401 5.126e-21 7.407e-21 1.098e-20 0.0 87.5351727281061
S00065 113.9539 48.3361 2.468e-18 2.247e-18 1.318e-18 0.0 86.97555247624798
S00066 113.9382 48.3526 6.009e-14 5.923e-14 4.179e-14 0.0 87.11447414028005
S00067 113.9229 48.3283 5.835e-18 4.811e-18 2.425e-18 0.0 85.36497563431543
S00068 113.9395 48.3527 3.985e-18 3.242e-18 1.545e-18 0.0 87.75843632637607
S00069 113.9388 48.3306 9.832e-25 2.572e-24 1.344e-23 0.0 84.78294711780501
S00070 113.9504 48.3357 7.966e-18 6.187e-18 2.774e-18 0.0 87.54580684632013
S00071 113.9407 48.3238 3.566e-25 1.296e-24 1.392e-23 0.0 85.18573054562096
S00072 113.9535 48.3475 3.150e-20 3.898e-20 4.262e-20 0.0 86.92215662034117
S00073 113.9242 48.3645 7.679e-20 8.738e-20 8.233e-20 0.0 85.71979914874433
S00074 113.9642 48.3485 2.178e-24 5.813e-24 3.157e-23 0.0 87.28452064460986
S00075 113.962 48.3359 4.903e-23 1.033e-22 3.621e-22 0.0 87.17041096054207
S00076 113.9463 48.3295 9.982e-18 8.049e-18 3.704e-18 0.0 84.5247737281023
S00077 113.9377 48.3379 9.918e-22 1.657e-21 3.472e-21 0.0 85.20199650475743
S00078 113.9413 48.3558 2.684e-26 1.232e-25 2.103e-24 0.0 86.71720761450301
S00079 113.9831 48.34 4.583e-23 9.683e-23 3.405e-22 0.0 87.51742509675103
S00080 113.954 48.3349 1.284e-18 1.185e-18 7.382e-19 0.0 84.99659486778205
S00081 113.9576 48.3311 1.201e-19 1.399e-19 1.397e-19 0.0 85.22118221635712
S00082 113.9432 48.3311 9.433e-23 1.833e-22 5.114e-22 0.0 85.52438120475537
S00083 113.9471 48.3405 1.226e-14 8.117e-15 2.661e-15 0.0 85.70985776847112
S00084 113.9469 48.3295 9.243e-23 1.944e-22 6.621e-22 0.0 87.50989219944822
S00085 113.9827 48.3392 1.120e-22 2.433e-22 8.923e-22 0.0 85.91077244379927
S00086 113.9479 48.33 7.825e-23 1.600e-22 5.203e-22 0.0 85.27111664997079
S00087 113.951 48.3347 1.466e-23 3.719e-23 1.866e-22 0.0 86.79448367134631
S00088 113.9429 48.3422 6.719e-21 9.134e-21 1.191e-20 0.001 85.38267144381533
S00089 113.9499 48.3522 2.012e-18 2.447e-18 2.657e-18 0.0 86.80690012669731
S00090 113.9364 48.3312 2.827e-21 4.352e-21 7.775e-21 0.0 84.82245826934908
S00091 113.972 48.3317 8.272e-21 1.109e-20 1.516e-20 0.0 86.6657318911137
S00092 113.9656 48.3273 1.056e-18 9.178e-19 4.980e-19 0.0 85.13100740523358
S00093 113.968 48.3382 1.441e-23 3.445e-23 1.498e-22 0.0 83.86872094988826
S00094 113.9541 48.3519 1.255e-19 1.434e-19 1.327e-19 0.0 85.46597018728279
S00095 113.9716 48.3476 1.642e-19 1.826e-19 1.615e-19 0.0 87.7805499205566
S00096 113.9287 48.3272 1.022e-24 3.076e-24 2.152e-23 0.0 87.77176983598886
S00097 113.9504 48.326 4.940e-18 4.838e-18 3.465e-18 0.0 87.34025890668428
S00098 113.9333 48.3472 8.426e-20 1.001e-19 1.050e-19 0.0 84.14071861884398
S00099 113.9233 48.3176 7.554e-19 7.209e-19 4.562e-19 0.0 85.43224116904804
S00100 113.9109 48.3454 1.310e-22 9.457e-23 3.501e-23 0.0 85.52949305507647
S00101 113.9532 48.3306 8.069e-20 9.295e-20 9.043e-20 0.0 85.19206803826965
S00102 113.9546 48.3425 1.232e-22 8.751e-23 3.200e-23 0.0 85.75270706783711
S00103 113.9696 48.3552 3.171e-21 4.586e-21 6.927e-21 0.0 86.39506168144153
S00104 113.9642 48.3558 2.769e-21 4.386e-21 8.039e-21 0.0 87.65017141066895
S00105 113.9773 48.3244 4.501e-25 1.419e-24 1.097e-23 0.0 84.03375706032418
S00106 113.9307 48.3366 2.196e-18 3.614e-18 7.084e-18 0.0 85.59915610355655
S00107 113.9749 48.3386 1.104e-26 5.092e-26 8.787e-25 0.0 84.52131831057314
S00108 113.9485 48.3397 3.608e-21 5.029e-21 7.343e-21 0.0 87.28879157481714
S00109 113.9777 48.3564 1.978e-21 3.087e-21 5.730e-21 0.0 87.68016401004483
S00110 113.9522 48.3585 2.589e-22 4.701e-22 1.126e-21 0.0 83.79369525941618
S00111 113.9411 48.3461 3.349e-23 7.767e-23 3.266e-22 0.0 85.43128635173476
S00112 113.9373 48.3345 2.337e-23 5.965e-23 3.083e-22 0.0 87.67935230129439
S00113 113.9482 48.3404 5.947e-18 4.922e-18 2.445e-18 0.0 85.17048741376324
S00114 113.9442 48.3336 1.964e-23 4.457e-23 1.758e-22 0.0 84.99718602130693
S00115 113.9232 48.3485 2.979e-20 3.671e-20 4.042e-20 0.0 86.16132639633712
S00116 113.9669 48.3285 3.764e-25 1.121e-24 7.876e-24 0.0 87.27067989811815
S00117 113.9654 48.332 3.219e-18 2.620e-18 1.267e-18 0.0 84.07625682438528
S00118 113.9277 48.306 2.580e-22 4.976e-22 1.386e-21 0.0 85.03383581848583
S00119 113.9332 48.3401 1.386e-20 1.829e-20 2.322e-20 0.0 86.47631861172763
S00120 113.9471 48.3459 1.514e-22 1.034e-22 3.657e-23 0.0 85.386868931155
S00121 113.9813 48.3321 2.950e-18 3.125e-18 2.592e-18 0.0 84.22819809805314
S00122 113.9521 48.3361 7.515e-20 8.615e-20 8.127e-20 0.0 85.39302280386256
S00123 113.9301 48.3462 1.972e-22 3.891e-22 1.120e-21 0.0 84.39510858207842
S00124 113.9404 48.3414 4.182e-19 3.856e-19 2.352e-19 0.0 84.95657583244986
S00125 113.929 48.3246 4.640e-18 3.945e-18 2.007e-18 0.0 85.96914051146021
S00126 113.9613 48.3356 3.139e-22 5.985e-22 1.615e-21 0.0 87.26717317122743
S00127 113.949 48.339 1.240e-19 1.275e-19 9.590e-20 0.0 86.34002007413447
S00128 113.9518 48.3175 5.468e-24 1.316e-23 5.838e-23 0.0 85.62645889789111
S00129 113.9429 48.3381 1.044e-18 9.537e-19 5.817e-19 0.0 86.9341424839103
S00130 113.9458 48.3489 1.225e-25 4.520e-25 4.968e-24 0.0 86.0215611095155
S00131 113.9334 48.3396 7.580e-26 3.060e-25 4.148e-24 0.0 84.87174979562771
S00132 113.924 48.339 1.863e-20 2.315e-20 2.671e-20 0.0 84.58122468050456
S00133 113.9571 48.3342 3.826e-19 3.929e-19 2.980e-19 0.0 85.42071515260625
S00134 113.9476 48.335 1.369e-18 1.187e-18 6.450e-19 0.0 85.34705764047425
S00135 113.9577 48.3371 9.397e-24 2.441e-23 1.273e-22 0.0 85.21571043786724
S00136 113.9539 48.3294 2.709e-14 1.865e-14 6.375e-15 0.0 86.52123226276255
S00137 113.9449 48.3383 3.651e-17 2.958e-17 1.435e-17 0.0 86.56479552893626
S00138 113.9368 48.3456 6.194e-25 1.810e-24 1.229e-23 0.0 85.69898978328806
S00139 113.9538 48.3452 2.286e-22 1.538e-22 4.839e-23 0.0 86.82756517676786
S00140 113.9607 48.348 6.930e-19 6.489e-19 4.021e-19 0.0 87.38688407258074
S00141 113.9254 48.3341 2.953e-17 2.154e-17 8.371e-18 0.0 84.58528467150772
S00142 113.9212 48.3411 3.043e-20 3.745e-20 3.968e-20 0.0 86.96756310181603
S00143 113.9576 48.3215 6.428e-19 6.002e-19 3.777e-19 0.0 85.91942383051243
S00144 113.9557 48.3297 4.117e-23 9.045e-23 3.321e-22 0.0 86.10110954746793
S00145 113.9578 48.323 2.027e-18 1.708e-18 8.857e-19 0.0 87.08457743476635
S00146 113.9465 48.3183 9.452e-18 1.121e-17 1.168e-17 0.0 86.48880414742703
S00147 113.9488 48.3086 2.365e-24 7.335e-24 5.469e-23 0.0 86.90066877993382
S00148 113.9809 48.3623 1.220e-23 2.901e-23 1.265e-22 0.0 84.09686817821898
S00149 113.9211 48.3194 5.987e-22 1.090e-21 2.754e-21 0.0 86.16794193700937
S00150 113.9587 48.3386 1.762e-18 2.968e-18 6.377e-18 0.0 86.36019848113034
S00151 113.9345 48.3381 1.892e-22 1.286e-22 4.223e-23 0.0 87.36627320586281
S00152 113.9328 48.3422 9.708e-21 1.307e-20 1.715e-20 0.0 86.52801575633438
S00153 113.9591 48.3215 1.234e-22 8.818e-23 3.282e-23 0.0 84.42636057543051
S00154 113.9671 48.3224 2.184e-18 1.827e-18 8.873e-19 0.0 87.28058091966147
S00155 113.9498 48.3364 7.145e-24 1.846e-23 9.639e-23 0.0 86.32461884573063
S00156 113.9678 48.3349 2.970e-17 2.613e-17 1.505e-17 0.0 85.7468982527409
S00157 113.9537 48.3358 1.779e-22 1.223e-22 4.071e-23 0.0 86.30499242707137
S00158 113.9116 48.3326 9.223e-20 1.026e-19 9.648e-20 0.0 87.46905564432957
S00159 113.945 48.3288 2.729e-26 1.182e-25 1.856e-24 0.0 86.48971938233802
S00160 113.9593 48.3208 1.762e-21 2.852e-21 5.514e-21 0.0 83.91230486901415
S00161 113.9687 48.3534 9.079e-18 7.196e-18 3.251e-18 0.0 85.68550517912175
S00162 113.957 48.3456 7.817e-23 1.616e-22 5.260e-22 0.0 85.16568078958333
S00163 113.9526 48.3476 1.133e-26 5.891e-26 1.350e-24 0.0 84.95716261883946
S00164 113.945 48.3516 4.700e-18 3.821e-18 1.889e-18 0.0 85.24627631828997
S00165 113.966 48.3426 6.021e-19 5.660e-19 3.687e-19 0.0 86.55450535415729
S00166 113.9366 48.3349 2.110e-21 3.237e-21 5.744e-21 0.0 84.91436906462818
S00167 113.9429 48.3316 1.116e-21 1.735e-21 3.114e-21 0.0 85.2605460954738
S00168 113.9648 48.3374 3.493e-19 3.297e-19 2.119e-19 0.0 86.5047184278211
S00169 113.9414 48.3383 1.886e-22 3.584e-22 1.014e-21 0.0 84.70883070275433
S00170 113.9502 48.322 1.430e-18 1.246e-18 7.034e-19 0.0 85.98331268852178
S00171 113.9552 48.3426 5.699e-25 1.648e-24 1.070e-23 0.0 86.98895556270996
S00172 113.9609 48.3279 1.761e-22 3.380e-22 9.266e-22 0.0 86.49634255419785
S00173 113.9424 48.329 1.184e-20 1.587e-20 2.054e-20 0.0 85.38383955809269
S00174 113.9231 48.3217 6.503e-21 8.820e-21 1.154e-20 0.0 84.52480727648646
S00175 113.9413 48.3312 7.067e-23 1.331e-22 3.533e-22 0.0 86.75749683921225
S00176 113.9564 48.3414 3.264e-21 4.796e-21 7.636e-21 0.0 85.17337526682063
S00177 113.9378 48.34 1.478e-22 1.022e-22 3.620e-23 0.0 84.30967914184848
S00178 113.9429 48.3459 1.665e-23 4.106e-23 1.975e-22 0.0 85.81427103057115
S00179 113.9361 48.3272 2.664e-18 2.254e-18 1.220e-18 0.0 86.30283960174562
S00180 113.961 48.3317 8.801e-23 1.763e-22 5.466e-22 0.0 87.01054242900564
S00181 113.9482 48.328 1.380e-18 1.197e-18 6.689e-19 0.0 85.04617673381593
S00182 113.9436 48.341 9.965e-20 1.186e-19 1.204e-19 0.0 87.0174276007636
S00183 113.9495 48.3382 1.644e-18 1.388e-18 6.986e-19 0.0 84.58482465340913
S00184 113.9492 48.3132 1.147e-21 1.876e-21 3.848e-21 0.0 87.47977645896276
S00185 113.9699 48.3253 1.686e-22 1.170e-22 4.008e-23 0.0 86.29627079542793
S00186 113.9344 48.3435 9.504e-24 2.608e-23 1.531e-22 0.0 86.67322639189516
S00187 113.9696 48.3254 4.278e-23 9.123e-23 3.241e-22 0.0 84.98402900787323
S00188 113.9422 48.3269 8.548e-20 9.412e-20 8.495e-20 0.0 86.87014279146332
S00189 113.9518 48.3158 2.838e-14 1.932e-14 6.486e-15 0.0 85.61977136534281
S00190 113.9282 48.3319 3.858e-22 7.177e-22 1.894e-21 0.0 84.93283742179001
S00191 113.9338 48.3316 1.401e-17 1.201e-17 6.545e-18 0.0 85.62966596571219
S00192 113.9634 48.3316 1.684e-19 1.750e-19 1.394e-19 0.0 86.72072633148134
S00193 113.9312 48.3482 7.113e-21 9.810e-21 1.348e-20 0.0 87.70043999308395
S00194 113.958 48.3421 3.255e-24 9.284e-24 6.042e-23 0.0 85.0595219878517
S00195 113.9453 48.326 1.252e-23 2.867e-23 1.151e-22 0.0 86.20356154052855
S00196 113.9682 48.3462 3.620e-25 1.080e-24 7.755e-24 0.001 84.13359804361839
S00197 113.9409 48.3396 8.818e-21 1.158e-20 1.458e-20 0.0 86.1228486113361
S00198 113.9308 48.3409 8.187e-22 1.317e-21 2.564e-21 0.0 84.73042238259137
S00199 113.9183 48.3303 4.324e-24 1.171e-23 6.932e-23 0.0 84.63685229703648
S00200 113.9346 48.3426 7.962e-18 8.733e-18 7.475e-18 0.0 87.06265237605935
S00201 113.9459 48.3154 1.177e-22 8.353e-23 3.101e-23 0.0 85.61287307626992
S00202 113.9529 48.3279 9.620e-23 2.037e-22 6.838e-22 0.0 85.15597184934639
S00203 113.9339 48.353 1.469e-14 1.059e-14 4.027e-15 0.0 86.46279369767375
S00204 113.9559 48.3255 1.242e-23 3.065e-23 1.457e-22 0.0 85.5433112184485
S00205 113.9303 48.3294 2.625e-19 2.608e-19 1.879e-19 0.0 86.68997947778318
S00206 113.9348 48.3301 6.395e-23 1.360e-22 4.671e-22 0.0 85.82676199874524
S00207 113.9347 48.3318 1.875e-22 3.653e-22 1.029e-21 0.0 85.48136698247745
S00208 113.9704 48.3441 3.052e-23 6.541e-23 2.307e-22 0.0 85.09887075256252
S00209 113.9591 48.327 1.650e-22 3.145e-22 8.569e-22 0.0 86.127037844582
S00210 113.9687 48.3395 3.305e-22 6.041e-22 1.506e-21 0.0 86.73818934926076
S00211 113.9253 48.3346 1.071e-18 1.623e-18 2.762e-18 0.0 86.87953945683438
S00212 113.9729 48.3128 1.951e-22 3.536e-22 8.666e-22 0.0 87.85734572369856
S00213 113.9599 48.3374 4.982e-25 1.557e-24 1.255e-23 0.0 87.75393431629814
S00214 113.9525 48.3164 9.702e-24 2.663e-23 1.573e-22 0.0 87.24394862893634
S00215 113.9391 48.3431 7.678e-18 9.568e-18 1.067e-17 0.0 84.59998406083204
S00216 113.9247 48.3254 2.339e-19 2.400e-19 1.812e-19 0.0 85.31079722354445
S00217 113.9276 48.3273 9.520e-24 2.471e-23 1.319e-22 0.0 85.26308143815233
S00218 113.9505 48.3285 2.644e-24 6.921e-24 3.829e-23 0.0 87.43502947199103
S00219 113.9601 48.3395 6.705e-21 9.089e-21 1.210e-20 0.0 85.05646326308721
S00220 113.9577 48.343 1.308e-17 9.967e-18 4.216e-18 0.0 85.95518543182953
S00221 113.9447 48.3202 6.847e-25 2.167e-24 1.726e-23 0.0 85.3131924848555
S00222 113.9495 48.3575 4.663e-23 3.791e-23 1.795e-23 0.0 87.64745890626567
S00223 113.9382 48.3257 8.539e-23 1.776e-22 5.922e-22 0.0 87.9136576869644
S00224 113.9626 48.3505 2.124e-19 2.254e-19 1.795e-19 0.0 84.64236401349034
S00225 113.9547 48.3558 5.019e-18 4.087e-18 2.009e-18 0.0 85.2930882050184
S00226 113.9412 48.3166 1.067e-22 2.111e-22 6.556e-22 0.0 84.44593572123334
S00227 113.9594 48.3463 8.173e-22 1.444e-21 3.350e-21 0.0 86.52488254006454
S00228 113.9325 48.3363 5.913e-18 4.638e-18 2.094e-18 0.0 87.08234206925034
S00229 113.9501 48.3319 3.103e-19 3.211e-19 2.380e-19 0.0 85.73045059576943
S00230 113.9436 48.3269 6.830e-14 5.618e-14 2.668e-14 0.0 85.26652677631638
S00231 113.9523 48.3184 8.546e-18 8.522e-18 6.130e-18 0.0 86.53302224205801
S00232 113.9514 48.3323 1.126e-24 3.306e-24 2.228e-23 0.0 85.55534404936088
S00233 113.926 48.3342 1.079e-22 2.159e-22 6.576e-22 0.0 86.15931860741867
S00234 113.947 48.3341 6.263e-19 5.906e-19 3.946e-19 0.0 86.97994537916513
S00235 113.956 48.3445 2.487e-18 2.150e-18 1.179e-18 0.0 85.59519672432477
S00236 113.9476 48.3201 2.347e-14 1.632e-14 5.593e-15 0.0 87.08873268373628
S00237 113.972 48.3415 1.837e-22 3.871e-22 1.242e-21 0.0 84.74048167827742
S00238 113.95 48.3482 3.917e-18 8.115e-18 2.677e-17 0.0 85.41996160951268
S00239 113.9547 48.3331 1.062e-18 9.882e-19 6.283e-19 0.0 86.48377804949234
S00240 113.9642 48.3334 8.830e-20 1.000e-19 9.535e-20 0.0 85.8207215066502
S00241 113.9505 48.3156 2.678e-25 9.967e-25 1.138e-23 0.0 84.54774259796893
S00242 113.9479 48.3365 6.052e-21 8.557e-21 1.278e-20 0.0 86.74871628913665
S00243 113.9388 48.3301 2.140e-18 1.900e-18 1.065e-18 0.0 85.73164574565811
S00244 113.9551 48.3501 5.999e-27 3.082e-26 7.057e-25 0.0 87.07617527389631
S00245 113.9532 48.3284 2.257e-20 2.876e-20 3.431e-20 0.0 87.4899914359579
S00246 113.9544 48.3449 1.911e-18 1.731e-18 9.938e-19 0.0 85.55703673162736
S00247 113.9443 48.3224 8.214e-22 1.334e-21 2.637e-21 0.0 86.2790327170985
S00248 113.9442 48.3315 2.699e-22 5.474e-22 1.641e-21 0.0 84.38860355745342
S00249 113.9596 48.335 7.605e-20 8.524e-20 7.865e-20 0.0 84.12371043357084
S00250 113.9565 48.3463 4.978e-20 6.108e-20 6.826e-20 0.0 87.19040769947043
S00251 113.9335 48.3496 1.387e-14 9.454e-15 3.195e-15 0.0 87.33657576895195
S00252 113.9368 48.3328 1.393e-23 3.618e-23 1.843e-22 0.0 87.06441797656866
S00253 113.9322 48.3536 1.597e-22 2.931e-22 7.645e-22 0.0 87.40676294532169
S00254 113.921 48.361 6.290e-14 4.393e-14 1.550e-14 0.0 83.78690015243924
S00255 113.9333 48.3314 1.656e-22 1.155e-22 3.982e-23 0.0 86.02118136174576
S00256 113.9289 48.3477 5.322e-30 6.118e-29 7.537e-27 0.0 84.38013139680258
S00257 113.9389 48.3293 1.196e-21 1.953e-21 3.729e-21 0.0 84.35185880264844
S00258 113.9669 48.3329 1.011e-23 2.715e-23 1.493e-22 0.0 84.87013887261796
S00259 113.9339 48.317 1.502e-20 1.914e-20 2.273e-20 0.0 85.90401565417172
S00260 113.9618 48.3565 2.921e-20 3.704e-20 4.248e-20 0.0 84.46209764817254
S00261 113.9456 48.3285 5.252e-19 5.116e-19 3.652e-19 0.0 86.61475270070818
S00262 113.9583 48.3374 5.528e-19 5.301e-19 3.512e-19 0.0 87.49734173968486
S00263 113.9431 48.3356 1.546e-22 1.068e-22 3.697e-23 0.0 85.25612546999052
S00264 113.9259 48.352 8.736e-18 7.147e-18 3.398e-18 0.0 84.37292227801896
S00265 113.9452 48.3565 5.935e-21 8.012e-21 1.118e-20 0.0 86.90098783289528
S00266 113.9529 48.3427 9.728e-20 1.104e-19 9.933e-20 0.0 86.76019185733557
S00267 113.9174 48.3481 4.227e-23 8.196e-23 2.274e-22 0.0 87.74340820122814
S00268 113.9391 48.3405 1.516e-22 2.922e-22 8.345e-22 0.0 84.89851159707054
S00269 113.966 48.3404 1.167e-17 8.774e-18 3.570e-18 0.0 84.44876730486969
S00270 113.9384 48.3253 9.259e-21 1.273e-20 1.747e-20 0.0 85.62227148094786
S00271 113.9277 48.3294 1.035e-19 1.112e-19 9.194e-20 0.0 85.24688771485684
S00272 113.9563 48.3376 4.454e-20 5.280e-20 5.367e-20 0.0 86.96218608467365
S00273 113.9666 48.3219 1.078e-23 2.865e-23 1.560e-22 0.0 83.96955586641609
S00274 113.9591 48.3426 1.634e-21 2.720e-21 5.729e-21 0.0 84.31759222654698
S00275 113.9472 48.3362 2.166e-21 3.518e-21 6.735e-21 0.0 84.7101072628355
S00276 113.9399 48.3529 1.540e-22 3.026e-22 9.043e-22 0.0 85.91943268116506
S00277 113.9592 48.3286 1.881e-24 5.227e-24 3.124e-23 0.0 86.40683420521738
S00278 113.9429 48.3343 1.682e-18 2.597e-18 4.642e-18 0.0 86.79445597075548
S00279 113.9398 48.3282 2.948e-19 2.845e-19 1.887e-19 0.0 87.40484555006977
S00280 113.9462 48.3472 2.443e-24 5.983e-24 2.794e-23 0.0 86.11469062986556
S00281 113.9399 48.3287 2.742e-18 2.273e-18 1.130e-18 0.0 85.34791887013466
S00282 113.9456 48.3577 5.923e-22 1.034e-21 2.345e-21 0.0 85.59754100835573
S00283 113.9309 48.3307 1.164e-22 8.207e-23 2.984e-23 0.0 86.05262037356734
S00284 113.9183 48.3486 1.558e-18 1.407e-18 8.392e-19 0.0 85.89458250913798
S00285 113.9429 48.3493 3.814e-21 5.614e-21 8.847e-21 0.0 87.61762234489345
S00286 113.9645 48.3468 1.416e-21 2.291e-21 4.455e-21 0.0 84.46366266637943
S00287 113.9698 48.3349 2.602e-21 3.951e-21 6.691e-21 0.0 86.34363817659309
S00288 113.9282 48.3254 7.309e-20 7.896e-20 6.525e-20 0.0 86.87586042829706
S00289 113.9531 48.3467 8.826e-20 9.855e-20 8.843e-20 0.0 85.97364167806744
S00290 113.9499 48.3347 1.895e-22 1.290e-22 4.325e-23 0.0 86.34218889337006
S00291 113.9315 48.3538 1.024e-18 9.592e-19 6.093e-19 0.0 88.07273422277929
S00292 113.9596 48.3398 7.453e-20 8.156e-20 6.972e-20 0.0 86.96643770591243
S00293 113.9469 48.3498 1.044e-18 9.274e-19 5.202e-19 0.0 85.56254722680053
S00294 113.9683 48.3512 1.017e-20 1.443e-20 2.075e-20 0.0 86.58679675052932
S00295 113.9701 48.3283 1.357e-22 9.594e-23 3.410e-23 0.0 87.70883641566492
S00296 113.9289 48.3342 1.566e-19 1.625e-19 1.232e-19 0.0 87.18325040064383
