Name,X,Y,BlueF,GreenF,RedF,Size,RadialVelocity
FrontDG0072,-10.5773,-27.7347,3.317e-17,2.796e-17,1.057e-17,77.4007,-615.11
FrontDG0073,-10.4474,-27.4729,2.279e-17,1.985e-17,8.716e-18,62.7582,-611.64
FrontDG0074,-10.5762,-27.4141,2.557e-17,1.854e-17,9.344e-18,73.3088,-613.72
FrontDG0075,-10.5082,-27.6556,3.105e-17,2.652e-17,1.184e-17,77.3217,-615.64
FrontDG0076,-10.7616,-27.6722,2.236e-17,1.820e-17,8.138e-18,64.9444,-610.76
FrontDG0077,-10.6322,-27.8383,2.273e-17,2.027e-17,9.809e-18,78.526,-616.06
FrontDG0078,-10.5567,-27.5018,3.430e-17,2.546e-17,1.151e-17,65.7281,-613.68
FrontDG0104,-40.8414,8.3681,1.410e-17,1.192e-17,5.625e-18,137.7378,-653.27
FrontDG0105,-40.8510,8.5509,1.785e-17,1.409e-17,7.154e-18,63.6223,-652.74
FrontDG0106,-40.9755,8.3442,1.690e-17,1.585e-17,6.444e-18,52.8274,-653.88
FrontDG0107,-40.8987,8.3898,2.659e-17,2.203e-17,9.253e-18,69.4756,-654.81
FrontDG0108,-40.5233,8.4297,2.670e-17,2.261e-17,9.204e-18,64.0565,-654.38
FrontDG0109,-40.7958,8.4900,1.997e-17,1.647e-17,7.684e-18,66.9197,-654.52
FrontDG0110,-40.6717,8.2000,2.119e-17,1.570e-17,7.457e-18,80.7253,-652.82
FrontDG0111,-40.7024,8.3983,1.926e-17,1.672e-17,7.890e-18,68.5688,-652.5
FrontDG0117,-4.9639,-13.8160,8.447e-18,6.839e-18,2.944e-18,79.5769,-995.71
FrontDG0118,-4.9650,-13.8687,1.073e-17,1.079e-17,4.408e-18,50.9281,-997.12
FrontDG0119,-4.9306,-13.8334,1.116e-17,8.994e-18,4.567e-18,44.1448,-998.37
FrontDG0120,-4.9264,-13.7291,1.082e-17,9.273e-18,4.015e-18,44.1156,-998.39
FrontDG0121,-5.0056,-13.8949,1.214e-17,9.498e-18,4.819e-18,43.9169,-996.94
FrontDG0122,-4.9883,-13.7472,1.069e-17,8.230e-18,3.741e-18,37.6204,-996.52
FrontDG0208,31.7618,-43.9137,8.498e-18,7.009e-18,3.211e-18,58.0597,-909.24
FrontDG0282,24.0745,36.0772,1.237e-17,9.958e-18,4.907e-18,50.886,-914.34
FrontDG0283,24.0973,36.0949,1.038e-17,9.485e-18,4.570e-18,53.5035,-914.56
FrontDG0284,24.0826,35.9396,1.039e-17,8.513e-18,4.373e-18,46.138,-914.14
FrontDG0294,25.8092,-12.0062,4.716e-17,3.750e-17,1.463e-17,157.3035,-678.73
FrontDG0295,25.8028,-11.9808,1.926e-17,1.416e-17,6.544e-18,44.8401,-679.41
FrontDG0296,25.5319,-11.8607,1.847e-17,1.494e-17,6.445e-18,59.4651,-677.95
FrontDG0297,25.8934,-11.7623,1.796e-17,1.550e-17,7.807e-18,63.1561,-677.52
FrontDG0298,25.7286,-12.1471,1.481e-17,1.147e-17,5.189e-18,102.0338,-679.4
FrontDG0299,25.5961,-12.2691,1.658e-17,1.463e-17,6.547e-18,55.3284,-677.71
FrontDG0300,25.7757,-11.9227,1.876e-17,1.559e-17,6.465e-18,62.3525,-675.9
FrontDG0301,25.7158,-12.2999,1.944e-17,1.473e-17,7.402e-18,58.4283,-674.63
FrontDG0302,26.0209,-12.3684,1.624e-17,1.552e-17,6.645e-18,54.7369,-678.99
FrontDG0303,25.4677,-12.0137,1.782e-17,1.450e-17,6.509e-18,59.501,-680.44
FrontDG0304,25.5618,-12.2507,1.929e-17,1.376e-17,7.162e-18,68.6029,-681.4
FrontDG0305,25.7801,-12.2695,1.760e-17,1.432e-17,6.564e-18,55.8563,-674.7
FrontDG0306,25.9451,-11.7418,1.701e-17,1.452e-17,6.399e-18,52.5732,-677.56
FrontDG0307,25.8408,-11.9929,2.472e-17,2.184e-17,8.114e-18,57.3768,-674.94
FrontDG0308,25.8299,-11.7715,1.896e-17,1.592e-17,6.729e-18,54.3354,-677.27
FrontDG0310,25.9595,26.6582,8.776e-17,6.927e-17,2.039e-17,148.5416,-534.4
FrontDG0311,25.7101,26.6631,2.994e-17,2.226e-17,1.016e-17,85.5248,-536.14
FrontDG0312,26.5369,26.7513,3.739e-17,2.753e-17,1.250e-17,92.6269,-535.42
FrontDG0313,25.4254,26.9715,3.164e-17,2.751e-17,1.130e-17,82.496,-531.68
FrontDG0314,25.8444,26.4369,3.216e-17,2.593e-17,1.322e-17,92.9909,-530.53
FrontDG0315,26.1446,26.4132,2.760e-17,2.416e-17,1.033e-17,86.1906,-538.43
FrontDG0316,26.1329,26.4558,3.203e-17,2.672e-17,1.376e-17,87.3593,-535.19
FrontDG0317,26.2595,26.8854,3.533e-17,2.795e-17,1.251e-17,82.7691,-534.57
FrontDG0318,25.4513,26.3413,3.426e-17,2.911e-17,1.314e-17,98.0571,-536.38
FrontDG0319,26.4256,26.3473,4.151e-17,3.424e-17,1.445e-17,70.5797,-538.38
FrontDG0320,25.3718,26.1609,2.936e-17,2.401e-17,1.058e-17,65.1387,-534.66
FrontDG0321,25.7734,27.1171,3.421e-17,2.517e-17,1.238e-17,94.8323,-535.29
FrontDG0322,25.8623,26.8423,3.074e-17,2.360e-17,1.104e-17,75.3483,-537.21
FrontDG0323,26.0776,27.0584,2.912e-17,2.704e-17,1.004e-17,70.4986,-534.87
FrontDG0324,25.7811,26.0637,3.215e-17,2.673e-17,1.249e-17,89.191,-533.04
FrontDG0325,26.2699,26.7843,2.641e-17,2.317e-17,1.042e-17,82.2793,-531.88
FrontDG0326,26.0557,26.6825,2.986e-17,2.582e-17,1.070e-17,69.6107,-535.02
FrontDG0327,26.2756,26.5748,1.926e-17,1.878e-17,8.352e-18,118.7335,-536.92
FrontDG0328,26.5642,26.4539,3.012e-17,2.266e-17,1.102e-17,78.1919,-534.19
FrontDG0369,4.1072,25.4153,2.777e-17,1.939e-17,7.660e-18,121.7744,-1039.37
FrontDG0370,3.8895,25.3015,9.752e-18,7.941e-18,3.634e-18,42.927,-1043.59
FrontDG0371,4.2617,25.4006,5.686e-18,4.960e-18,2.293e-18,52.136,-1043.15
FrontDG0372,4.2152,25.2614,8.630e-18,7.050e-18,3.463e-18,39.5278,-1044.32
FrontDG0373,4.3098,25.2815,9.733e-18,8.358e-18,3.802e-18,38.9207,-1041.79
FrontDG0374,4.0527,25.3939,6.353e-18,4.916e-18,2.322e-18,74.7366,-1044.33
FrontDG0375,4.0454,25.4959,6.247e-18,5.155e-18,2.272e-18,86.5147,-1045.74
FrontDG0376,4.2385,25.5689,8.851e-18,6.680e-18,3.383e-18,38.2521,-1040.3
FrontDG0377,4.0203,25.3355,5.752e-18,4.485e-18,2.272e-18,88.4246,-1040.21
FrontDG0378,4.0428,25.4863,7.030e-18,5.988e-18,2.756e-18,82.2423,-1044.38
FrontDG0379,4.1207,25.4174,1.003e-17,8.141e-18,4.129e-18,41.3797,-1043.48
FrontDG0380,4.2722,25.6307,8.933e-18,6.507e-18,3.291e-18,40.5534,-1036.84
FrontDG0381,4.0476,25.2170,8.362e-18,7.123e-18,3.481e-18,42.7634,-1043.07
FrontDG0382,4.1559,25.3864,6.831e-18,5.908e-18,2.748e-18,78.8403,-1040.23
FrontDG0383,4.1487,25.3593,5.853e-18,4.944e-18,2.308e-18,56.9964,-1041.93
FrontDG0384,4.2087,25.1867,1.402e-17,1.027e-17,4.247e-18,37.1323,-1036.74
FrontDG0385,4.3330,25.6079,9.010e-18,7.129e-18,3.184e-18,39.7464,-1040.26
FrontDG0386,3.9710,25.2579,6.164e-18,5.208e-18,2.508e-18,64.0236,-1040.54
FrontDG0387,4.3339,25.6761,8.578e-18,6.932e-18,3.154e-18,40.4769,-1044.81
FrontDG0446,14.2461,-27.9826,1.433e-17,9.911e-18,4.613e-18,71.1774,-688.47
FrontDG0537,27.2733,16.7882,3.290e-17,2.538e-17,8.414e-18,131.5423,-856.16
FrontDG0538,27.3333,16.8051,7.624e-18,6.780e-18,2.770e-18,152.2061,-851.12
FrontDG0539,27.1615,16.6125,1.094e-17,8.803e-18,4.170e-18,52.376,-850.39
FrontDG0540,27.4110,16.6324,1.104e-17,9.451e-18,4.268e-18,44.1856,-850.89
FrontDG0541,27.2797,17.2190,1.230e-17,9.626e-18,5.443e-18,46.8191,-850.74
FrontDG0542,27.1432,16.8901,1.143e-17,8.989e-18,4.039e-18,44.3566,-854.6
FrontDG0543,27.4920,16.3617,7.347e-18,6.837e-18,3.375e-18,54.3265,-858.81
FrontDG0544,27.5900,16.6964,7.911e-18,6.836e-18,3.429e-18,65.5007,-855.18
FrontDG0545,27.6209,17.0412,1.251e-17,9.245e-18,3.994e-18,43.9683,-850.24
FrontDG0546,27.0185,16.7732,1.282e-17,1.095e-17,4.815e-18,51.946,-855.96
FrontDG0547,27.1509,17.0683,1.167e-17,1.019e-17,4.778e-18,49.6933,-854.91
FrontDG0548,27.5668,16.8736,7.957e-18,6.456e-18,2.959e-18,72.3601,-860.33
FrontDG0549,27.2033,16.6058,1.184e-17,9.426e-18,3.907e-18,37.1437,-859.55
FrontDG0550,27.1387,16.9866,8.055e-18,6.299e-18,3.003e-18,75.4794,-848.81
FrontDG0551,27.2142,17.2825,7.324e-18,6.280e-18,3.191e-18,46.1924,-860.91
FrontDG0552,27.2743,17.0148,1.218e-17,9.806e-18,4.426e-18,62.0004,-859.22
FrontDG0553,26.9143,16.6136,1.246e-17,1.052e-17,4.459e-18,62.9608,-855.17
FrontDG0554,27.2179,17.0158,9.344e-18,7.294e-18,3.684e-18,84.1207,-854.3
FrontDG0555,27.1509,16.9383,7.453e-18,6.464e-18,3.116e-18,93.5346,-851.56
FrontDG0556,27.1709,16.8563,1.783e-17,1.376e-17,5.716e-18,52.1664,-860.28
FrontDG0557,27.7897,17.0562,1.200e-17,1.039e-17,4.250e-18,52.2415,-860.21
FrontDG0558,27.2342,16.5128,1.222e-17,1.063e-17,4.906e-18,46.6744,-855.88
FrontDG0559,27.0214,16.3972,1.126e-17,9.074e-18,4.418e-18,46.3907,-859.59
FrontDG0560,27.3918,16.4458,1.226e-17,1.071e-17,4.497e-18,60.8574,-858.11
FrontDG0561,27.3042,16.7305,1.196e-17,9.474e-18,4.175e-18,41.6056,-854.12
FrontDG0562,27.6610,16.8465,1.209e-17,1.001e-17,4.582e-18,56.6338,-852.54
FrontDG0563,27.3615,17.0591,1.280e-17,9.196e-18,4.461e-18,60.0171,-857.29
FrontDG0564,26.9192,16.7856,1.223e-17,9.574e-18,4.345e-18,52.6251,-856.17
FrontDG0660,40.6670,16.2540,2.599e-17,2.190e-17,7.546e-18,79.3831,-960.89
FrontDG0661,40.6545,16.1480,6.818e-18,6.257e-18,2.807e-18,98.6085,-962.7
FrontDG0662,40.1662,16.0794,6.854e-18,5.711e-18,2.301e-18,54.9596,-954.62
FrontDG0663,40.8296,15.8594,9.413e-18,8.129e-18,3.642e-18,39.7307,-956.69
FrontDG0664,40.9291,16.5373,7.006e-18,6.104e-18,2.779e-18,67.6855,-953.01
FrontDG0665,40.3913,16.1017,6.268e-18,5.698e-18,2.531e-18,63.2309,-963.22
FrontDG0666,40.5775,16.4316,9.483e-18,8.112e-18,3.510e-18,36.4654,-953.09
FrontDG0667,40.7211,16.6543,1.046e-17,8.684e-18,3.536e-18,34.928,-953.75
FrontDG0668,41.0971,16.6731,6.701e-18,5.464e-18,3.000e-18,47.8459,-957.18
FrontDG0669,40.8968,16.4701,9.474e-18,7.457e-18,3.461e-18,41.5377,-954.89
FrontDG0670,40.2520,16.2543,1.055e-17,7.755e-18,3.715e-18,38.2542,-956.45
FrontDG0671,40.6874,16.3940,6.281e-18,5.600e-18,2.495e-18,92.874,-958.94
FrontDG0672,40.4130,15.8087,1.003e-17,8.096e-18,3.631e-18,37.0635,-960.51
FrontDG0673,40.8916,15.8242,1.006e-17,8.996e-18,3.987e-18,52.9413,-961.68
FrontDG0674,40.5315,16.1327,6.998e-18,5.627e-18,2.903e-18,63.3554,-959.14
FrontDG0675,40.2675,16.4260,1.439e-17,1.280e-17,5.005e-18,35.4952,-958.12
FrontDG0676,40.2917,15.8381,9.588e-18,8.022e-18,3.837e-18,39.5411,-956.54
FrontDG0677,40.5939,16.4294,7.471e-18,6.140e-18,2.666e-18,63.935,-957.35
FrontDG0678,40.2118,16.3920,1.480e-17,1.137e-17,4.787e-18,39.0045,-956.07
FrontDG0679,40.8957,16.1117,7.869e-18,6.395e-18,2.835e-18,80.4209,-959.25
FrontDG0680,40.3479,16.1935,1.097e-17,8.248e-18,3.906e-18,52.1077,-958.77
FrontDG0681,40.2700,15.9289,1.085e-17,9.271e-18,4.374e-18,44.4796,-961.71
FrontDG0682,40.4065,16.4703,9.730e-18,8.045e-18,3.819e-18,35.9449,-954.78
FrontDG0683,40.3710,16.4759,9.375e-18,8.689e-18,3.982e-18,46.7337,-963.36
FrontDG0684,40.8356,16.3745,8.862e-18,7.756e-18,3.397e-18,39.3645,-958.92
FrontDG0717,4.5847,14.6737,9.379e-18,8.976e-18,3.304e-18,64.0206,-889.02
FrontDG0718,37.0330,12.3276,3.076e-17,2.394e-17,8.477e-18,95.7694,-903.32
FrontDG0719,37.1936,12.4440,1.277e-17,9.922e-18,4.644e-18,47.3312,-907.22
FrontDG0720,36.8866,12.2892,1.176e-17,9.436e-18,4.187e-18,56.6406,-907.13
FrontDG0721,37.2229,12.1854,1.086e-17,9.162e-18,4.257e-18,43.9615,-903.29
FrontDG0722,36.9427,12.3927,1.156e-17,9.164e-18,4.049e-18,59.596,-905.49
FrontDG0723,36.9056,12.2736,1.011e-17,8.815e-18,3.670e-18,48.9193,-903.88
FrontDG0724,37.0955,12.3888,1.129e-17,9.740e-18,4.179e-18,57.7204,-904.2
FrontDG0725,37.0872,12.2587,1.287e-17,9.973e-18,4.727e-18,56.2526,-904.93
FrontDG0726,37.0641,12.1316,1.111e-17,8.635e-18,4.213e-18,42.6679,-902.25
FrontDG0727,37.1422,12.4567,1.185e-17,9.533e-18,4.331e-18,49.7619,-905.42
FrontDG0728,-19.3592,-36.2021,1.043e-17,8.111e-18,3.509e-18,62.9449,-857.72
FrontDG0780,23.6892,-41.2735,7.349e-18,6.496e-18,2.793e-18,100.816,-892.83
FrontDG0781,23.8473,-41.3439,1.115e-17,9.318e-18,4.307e-18,39.845,-890.1
FrontDG0782,23.5793,-41.0329,8.954e-18,6.575e-18,3.423e-18,57.711,-892.56
FrontDG0783,23.5782,-41.1251,1.143e-17,8.926e-18,4.567e-18,47.6293,-891.3
FrontDG0784,23.6708,-41.3018,1.391e-17,1.059e-17,5.154e-18,55.4418,-890.96
FrontDG0785,23.6915,-41.3104,1.286e-17,1.086e-17,5.041e-18,67.7707,-890.25
FrontDG0786,23.6562,-41.0457,1.322e-17,1.075e-17,4.837e-18,48.2963,-891.08
FrontDG0787,-3.6316,-1.3240,2.080e-17,1.867e-17,8.249e-18,102.1174,-498.81
FrontDG0833,-27.0309,-32.1169,7.564e-18,5.919e-18,2.822e-18,154.6535,-893.36
FrontDG0834,-26.9374,-31.9141,1.166e-17,9.779e-18,4.086e-18,55.3203,-895.13
FrontDG0835,-27.0533,-32.2322,1.503e-17,1.217e-17,5.329e-18,45.0091,-896.19
FrontDG0836,-26.9392,-32.0932,1.149e-17,9.965e-18,4.387e-18,54.9559,-895.16
FrontDG0837,-27.1295,-32.0041,1.132e-17,8.530e-18,4.060e-18,46.3635,-892.12
FrontDG0838,-27.2084,-32.1233,1.075e-17,9.417e-18,3.934e-18,50.8045,-894.46
FrontDG0839,-26.9415,-32.1177,1.107e-17,9.085e-18,4.153e-18,63.077,-892.11
FrontDG0840,-27.1404,-32.2251,1.183e-17,1.040e-17,4.335e-18,39.9299,-895.85
FrontDG0841,-27.0264,-32.0061,1.095e-17,8.586e-18,4.125e-18,45.0429,-893.45
FrontDG0847,20.5211,4.1244,7.580e-18,6.044e-18,3.018e-18,52.6007,-940.26
FrontDG0988,-19.9080,-10.9874,1.487e-17,1.271e-17,5.340e-18,72.9936,-645.74
FrontDG0997,-11.3301,10.9885,8.635e-18,7.477e-18,3.406e-18,53.5051,-912.5
FrontDG0998,-11.4332,10.9634,8.884e-18,6.849e-18,3.057e-18,32.3097,-913.27
FrontDG0999,-11.3763,10.9775,8.034e-18,7.033e-18,2.828e-18,49.6442,-911.85
FrontDG1031,-41.5724,27.2189,3.010e-17,2.418e-17,8.734e-18,141.8894,-916.08
FrontDG1032,-41.4716,27.2501,8.254e-18,7.035e-18,3.110e-18,106.7747,-916.28
FrontDG1033,-41.7197,27.4977,8.690e-18,7.515e-18,3.507e-18,81.4961,-919.02
FrontDG1034,-41.6161,27.0956,7.608e-18,5.774e-18,2.631e-18,83.0823,-911.22
FrontDG1035,-41.8221,27.0447,1.062e-17,9.652e-18,4.407e-18,45.0258,-915.57
FrontDG1036,-41.2572,27.2200,8.384e-18,7.511e-18,3.498e-18,96.2601,-913.54
FrontDG1037,-42.0435,27.3615,1.193e-17,1.037e-17,4.643e-18,56.1216,-915.11
FrontDG1038,-41.6572,26.9068,1.626e-17,1.271e-17,5.795e-18,49.5854,-914.62
FrontDG1039,-41.2701,27.2998,1.206e-17,9.494e-18,4.070e-18,50.7117,-914.35
FrontDG1040,-41.6735,27.5325,1.153e-17,9.367e-18,4.180e-18,42.9416,-910.0
FrontDG1041,-40.9565,26.9772,1.065e-17,9.172e-18,4.441e-18,44.8039,-914.54
FrontDG1042,-41.2101,27.1029,1.283e-17,1.096e-17,4.903e-18,50.1198,-919.83
FrontDG1043,-41.7404,27.6910,1.113e-17,9.177e-18,4.278e-18,48.7551,-910.53
FrontDG1044,-41.3872,26.7982,1.253e-17,9.893e-18,5.039e-18,51.5475,-918.07
FrontDG1045,-41.1616,27.1015,7.556e-18,6.021e-18,2.868e-18,61.2543,-916.65
FrontDG1046,-41.5161,27.1652,1.120e-17,9.567e-18,3.787e-18,40.7379,-917.55
FrontDG1047,-41.4972,27.4156,8.993e-18,7.036e-18,3.567e-18,88.6399,-910.99
FrontDG1048,-41.4236,26.8297,7.690e-18,6.633e-18,3.109e-18,66.0505,-911.92
FrontDG1049,-41.6412,27.3119,8.273e-18,6.755e-18,2.864e-18,90.7642,-912.9
FrontDG1050,-41.4452,26.7274,1.150e-17,9.079e-18,4.201e-18,46.2003,-913.82
FrontDG1051,-41.7392,27.1216,9.770e-18,9.420e-18,4.305e-18,47.7254,-917.3
FrontDG1052,-40.9389,27.0617,1.026e-17,8.855e-18,4.121e-18,42.6792,-917.07
FrontDG1053,-41.3126,26.7470,1.099e-17,9.350e-18,4.050e-18,41.9979,-919.69
FrontDG1054,-41.3561,27.5530,1.081e-17,9.052e-18,4.296e-18,39.9207,-910.37
FrontDG1192,-5.8934,33.9644,1.718e-17,1.374e-17,6.158e-18,101.609,-541.35
FrontDG1193,-5.9053,33.9672,2.343e-17,2.034e-17,8.503e-18,61.9878,-542.7
FrontDG1194,-5.7741,33.8277,2.532e-17,2.084e-17,1.012e-17,82.4112,-542.81
FrontDG1195,-5.9203,34.1031,2.353e-17,1.971e-17,8.189e-18,62.2349,-543.01
FrontDG1196,-5.8631,33.9351,2.678e-17,2.117e-17,9.323e-18,74.6713,-541.15
FrontDG1199,10.4193,2.6605,3.011e-17,2.390e-17,8.689e-18,132.239,-929.72
FrontDG1200,10.4651,2.5311,1.159e-17,9.348e-18,3.903e-18,44.8211,-930.35
FrontDG1201,10.3814,2.6902,1.181e-17,9.456e-18,4.389e-18,51.8039,-929.48
FrontDG1202,10.1965,2.5580,1.469e-17,1.276e-17,4.757e-18,38.8043,-931.53
FrontDG1203,10.3929,2.6566,1.159e-17,9.100e-18,4.311e-18,49.0297,-935.3
FrontDG1204,10.5120,2.8386,1.052e-17,8.204e-18,3.673e-18,39.6073,-931.15
FrontDG1205,10.3307,2.6392,1.065e-17,8.889e-18,3.708e-18,39.4405,-934.22
FrontDG1206,10.4468,2.7297,7.549e-18,5.954e-18,2.900e-18,89.287,-933.76
FrontDG1207,10.4770,2.4812,1.034e-17,9.051e-18,3.846e-18,41.1762,-929.45
FrontDG1208,10.4840,2.6612,7.133e-18,5.878e-18,2.648e-18,104.4978,-930.38
FrontDG1209,10.4456,2.7602,1.161e-17,9.126e-18,4.230e-18,45.4309,-933.81
FrontDG1210,10.5650,2.6658,1.195e-17,8.890e-18,4.034e-18,49.9682,-928.82
FrontDG1211,10.2809,2.8232,1.142e-17,8.442e-18,4.074e-18,44.9417,-931.18
FrontDG1212,10.3523,2.6188,1.019e-17,8.339e-18,3.970e-18,44.7658,-933.36
FrontDG1264,6.9239,36.4836,3.407e-17,2.270e-17,8.211e-18,121.6947,-926.75
FrontDG1265,6.8304,35.5920,1.089e-17,8.875e-18,4.643e-18,49.254,-932.21
FrontDG1266,6.9260,35.9314,1.163e-17,9.173e-18,4.348e-18,45.4849,-924.42
FrontDG1267,6.8189,36.3134,1.076e-17,9.602e-18,4.243e-18,44.3292,-932.96
FrontDG1268,6.4393,36.9343,1.245e-17,9.041e-18,4.271e-18,51.8583,-936.4
FrontDG1269,7.0294,37.1649,1.003e-17,8.121e-18,3.942e-18,45.7506,-922.85
FrontDG1270,7.1877,36.9793,7.604e-18,5.204e-18,2.819e-18,44.6216,-926.76
FrontDG1271,7.2070,35.9413,1.055e-17,8.021e-18,3.783e-18,39.9814,-933.31
FrontDG1272,7.5399,36.7627,1.149e-17,9.717e-18,4.144e-18,42.475,-937.15
FrontDG1273,6.8147,36.7128,1.064e-17,8.992e-18,3.666e-18,41.2678,-924.01
FrontDG1274,7.0840,36.5973,1.157e-17,9.489e-18,4.653e-18,47.1831,-928.18
FrontDG1275,6.4934,36.7183,1.056e-17,8.572e-18,4.051e-18,42.5806,-928.73
FrontDG1276,6.8329,37.0185,1.045e-17,8.468e-18,3.804e-18,46.3225,-932.06
FrontDG1277,7.1444,36.9083,1.134e-17,1.076e-17,4.038e-18,44.5679,-928.02
FrontDG1278,7.0419,36.4670,1.187e-17,1.003e-17,4.615e-18,52.1576,-928.87
FrontDG1279,7.3673,35.7369,1.078e-17,8.833e-18,4.085e-18,49.1539,-937.78
FrontDG1280,6.9423,35.8984,1.171e-17,1.002e-17,4.680e-18,51.1243,-932.21
FrontDG1281,6.6805,36.0213,7.690e-18,5.897e-18,2.655e-18,69.5343,-934.97
FrontDG1282,7.2359,36.5806,1.106e-17,9.007e-18,4.260e-18,35.5903,-933.89
FrontDG1283,6.2624,35.9293,1.017e-17,8.643e-18,3.926e-18,45.3179,-928.32
FrontDG1284,6.9896,35.8995,1.023e-17,8.970e-18,3.647e-18,39.6357,-933.84
FrontDG1285,7.1264,35.7160,6.669e-18,6.626e-18,2.800e-18,45.4811,-933.79
FrontDG1286,6.7014,36.4230,6.956e-18,5.593e-18,2.514e-18,58.1434,-930.96
FrontDG1287,6.5657,36.3656,8.438e-18,7.757e-18,3.373e-18,85.2925,-924.27
FrontDG1288,7.2229,36.8284,1.102e-17,8.258e-18,3.618e-18,55.6474,-921.98
FrontDG1289,6.6101,36.7016,1.066e-17,8.770e-18,4.311e-18,40.0292,-933.94
FrontDG1290,6.8025,36.4989,1.082e-17,9.520e-18,4.623e-18,43.5741,-937.97
FrontDG1291,6.6509,36.7566,1.046e-17,8.759e-18,3.810e-18,41.0108,-931.21
FrontDG1292,6.8179,36.3757,8.524e-18,6.466e-18,2.910e-18,92.4492,-921.85
FrontDG1293,6.2248,36.4295,9.912e-18,8.539e-18,4.110e-18,38.258,-935.54
FrontDG1294,6.8119,36.7040,1.069e-17,9.365e-18,4.375e-18,44.5841,-938.4
FrontDG1295,6.6036,36.1131,9.846e-18,8.338e-18,4.098e-18,42.7733,-926.83
FrontDG1296,6.9766,36.3062,1.493e-17,1.262e-17,5.010e-18,40.3507,-928.81
FrontDG1297,6.3776,36.0305,1.031e-17,8.483e-18,4.069e-18,37.8225,-930.55
FrontDG1298,7.3987,36.5627,1.077e-17,8.432e-18,3.572e-18,41.9462,-937.76
FrontDG1299,6.9502,36.4543,1.043e-17,7.445e-18,3.461e-18,42.7113,-924.03
FrontDG1300,6.6348,36.9938,1.143e-17,9.753e-18,4.845e-18,51.1865,-930.55
FrontDG1301,6.9676,36.2071,7.643e-18,6.078e-18,2.881e-18,77.5075,-925.37
FrontDG1302,6.6076,36.5032,1.062e-17,8.868e-18,3.804e-18,54.1594,-925.69
FrontDG1303,6.9906,36.5422,7.179e-18,6.137e-18,3.209e-18,70.5454,-929.06
FrontDG1304,6.3598,36.3450,1.084e-17,1.001e-17,4.360e-18,47.59,-924.6
FrontDG1305,6.8094,36.6605,8.570e-18,7.503e-18,2.906e-18,90.2186,-934.14
FrontDG1328,-3.5027,-0.9457,1.081e-17,8.529e-18,4.089e-18,42.283,-903.59
FrontDG1329,-3.5287,-0.8969,1.092e-17,9.367e-18,4.101e-18,53.6535,-903.96
FrontDG1330,-3.4614,-0.9390,1.163e-17,1.076e-17,4.252e-18,48.7853,-903.39
FrontDG1331,-3.5879,-0.9811,9.879e-18,9.229e-18,3.555e-18,44.0027,-904.24
FrontDG1332,-8.7397,-11.2750,9.129e-18,8.898e-18,4.228e-18,51.5021,-1050.29
FrontDG1333,-8.7762,-11.2116,9.280e-18,7.806e-18,3.669e-18,49.6556,-1050.57
FrontDG1334,-8.7523,-11.3070,9.141e-18,7.912e-18,3.594e-18,34.6749,-1048.83
