Name Equatorial Polar BlueF GreenF RedF Parallax RadialVelocity
S00049 113.9538 48.3186 5.781e-23 1.226e-22 4.249e-22 0.0 0.0
S00050 113.9554 48.3363 2.220e-19 2.421e-19 2.126e-19 0.0 0.0
S00051 113.9443 48.3443 2.324e-18 3.141e-18 4.229e-18 0.0 0.0
S00052 113.9568 48.353 1.015e-19 1.081e-19 8.833e-20 0.0 0.0
S00053 113.9416 48.3422 4.500e-24 1.305e-23 8.898e-23 0.0 0.0
S00054 113.9706 48.3347 1.586e-18 1.381e-18 7.687e-19 0.0 0.0
S00055 113.9294 48.3404 3.928e-20 4.779e-20 5.177e-20 0.0 0.0
S00056 113.9415 48.3451 4.613e-23 1.027e-22 3.717e-22 0.0 0.0
S00057 113.9527 48.33 1.308e-24 3.922e-24 2.730e-23 0.0 0.0
S00058 113.9498 48.3476 5.167e-19 5.124e-19 3.641e-19 0.0 0.0
S00059 113.9566 48.3387 4.955e-20 5.623e-20 5.283e-20 0.0 0.0
S00060 113.9571 48.3381 9.827e-19 8.990e-19 5.647e-19 0.0 0.0
S00061 113.9463 48.3485 3.518e-23 8.083e-23 3.243e-22 0.0 0.0
S00062 113.9624 48.3198 1.087e-18 9.333e-19 5.008e-19 0.0 0.0
S00063 113.9467 48.3327 4.463e-19 4.330e-19 2.868e-19 0.0 0.0
S00064 113.9489 48.3133 1.147e-22 2.333e-22 7.563e-22 0.0 0.0
S00065 113.9515 48.3486 1.106e-18 9.889e-19 5.788e-19 0.0 0.0
S00066 113.9347 48.3524 2.505e-23 6.190e-23 3.034e-22 0.0 0.0
S00067 113.9332 48.3433 1.280e-20 1.792e-20 2.574e-20 0.0 0.0
S00068 113.9385 48.3331 9.588e-18 1.018e-17 8.410e-18 0.0 0.0
S00069 113.9573 48.3381 7.559e-19 7.161e-19 4.595e-19 0.0 0.0
S00070 113.9351 48.3491 1.873e-19 1.984e-19 1.579e-19 0.0 0.0
S00071 113.9352 48.3387 7.079e-20 8.308e-20 8.030e-20 0.0 0.0
S00072 113.9443 48.3304 4.821e-20 5.704e-20 5.564e-20 0.0 0.0
S00073 113.9672 48.3407 6.512e-22 1.157e-21 2.723e-21 0.0 0.0
S00074 113.9458 48.3487 2.210e-23 5.329e-23 2.326e-22 0.0 0.0
S00075 113.9592 48.3274 6.251e-25 1.830e-24 1.201e-23 0.0 0.0
S00076 113.9434 48.333 1.992e-19 2.140e-19 1.740e-19 0.0 0.0
S00077 113.9458 48.344 5.020e-23 1.076e-22 3.832e-22 0.0 0.0
S00078 113.9488 48.3451 7.640e-18 7.152e-18 4.568e-18 0.0 0.0
S00079 113.983 48.3362 9.640e-25 2.613e-24 1.534e-23 0.0 0.0
S00080 113.959 48.3476 9.882e-20 1.139e-19 1.130e-19 0.0 0.0
S00081 113.9679 48.3521 8.671e-26 3.240e-25 3.626e-24 0.0 0.0
S00082 113.9333 48.329 3.201e-23 7.073e-23 2.716e-22 0.0 0.0
S00083 113.935 48.3338 8.385e-23 6.207e-23 2.520e-23 0.0 0.0
S00084 113.9497 48.3225 1.760e-17 1.472e-17 7.617e-18 0.0 0.0
S00085 113.9578 48.3369 1.295e-18 1.116e-18 6.166e-19 0.0 0.0
S00086 113.9334 48.3513 6.095e-18 4.913e-18 2.248e-18 0.0 0.0
S00087 113.942 48.3402 1.641e-22 1.128e-22 3.890e-23 0.0 0.0
S00088 113.9594 48.3487 9.979e-15 6.589e-15 2.137e-15 0.001 0.0
S00089 113.9641 48.35 4.470e-18 3.806e-18 1.949e-18 0.0 0.0
S00090 113.9589 48.3427 3.396e-20 4.295e-20 4.875e-20 0.0 0.0
S00091 113.9526 48.3302 3.691e-20 4.455e-20 4.876e-20 0.0 0.0
S00092 113.9505 48.3301 5.334e-21 7.719e-21 1.249e-20 0.0 0.0
S00093 113.9536 48.3343 1.838e-18 1.555e-18 7.960e-19 0.0 0.0
S00094 113.9483 48.3203 1.191e-22 2.372e-22 7.175e-22 0.0 0.0
S00095 113.9195 48.3388 2.366e-17 1.810e-17 7.757e-18 0.0 0.0
S00096 113.9382 48.3336 4.887e-23 1.080e-22 3.991e-22 0.0 0.0
S00097 113.9471 48.3367 5.790e-20 6.785e-20 6.878e-20 0.0 0.0
S00098 113.9284 48.3252 5.150e-25 1.628e-24 1.281e-23 0.0 0.0
S00099 113.9576 48.3208 2.066e-18 1.895e-18 1.143e-18 0.0 0.0
S00100 113.9589 48.3403 9.070e-24 2.317e-23 1.141e-22 0.0 0.0
S00101 113.9365 48.3368 3.763e-17 2.702e-17 1.016e-17 0.0 0.0
S00102 113.9499 48.3407 2.459e-23 5.184e-23 1.751e-22 0.0 0.0
S00103 113.9422 48.3251 3.879e-18 3.134e-18 1.483e-18 0.0 0.0
S00104 113.954 48.3288 5.252e-27 2.646e-26 5.767e-25 0.0 0.0
S00105 113.9331 48.3393 3.938e-18 6.619e-18 1.399e-17 0.0 0.0
S00106 113.9546 48.3451 2.234e-24 7.471e-24 6.294e-23 0.0 0.0
S00107 113.9311 48.3247 5.364e-18 4.512e-18 2.275e-18 0.0 0.0
S00108 113.9444 48.33 1.611e-22 1.121e-22 3.814e-23 0.0 0.0
S00109 113.9673 48.3371 1.480e-22 1.044e-22 3.832e-23 0.0 0.0
S00110 113.9595 48.3317 5.431e-22 9.338e-22 2.041e-21 0.0 0.0
S00111 113.9534 48.3335 7.955e-25 2.809e-24 2.723e-23 0.0 0.0
S00112 113.9455 48.3242 2.053e-17 1.613e-17 7.234e-18 0.0 0.0
S00113 113.9469 48.3543 6.324e-23 1.362e-22 5.078e-22 0.0 0.0
S00114 113.9505 48.3461 1.966e-20 2.451e-20 2.866e-20 0.0 0.0
S00115 113.9615 48.3335 1.782e-18 1.534e-18 8.096e-19 0.0 0.0
S00116 113.9583 48.3168 2.136e-18 1.747e-18 8.420e-19 0.0 0.0
S00117 113.9403 48.34 1.097e-20 1.450e-20 1.882e-20 0.0 0.0
S00118 113.9312 48.3384 6.231e-21 8.492e-21 1.197e-20 0.0 0.0
S00119 113.9546 48.3349 5.857e-22 9.585e-22 1.899e-21 0.0 0.0
S00120 113.9602 48.339 2.305e-18 2.061e-18 1.189e-18 0.0 0.0
S00121 113.9479 48.3184 2.671e-21 4.066e-21 7.136e-21 0.0 0.0
S00122 113.9429 48.3373 5.400e-25 1.683e-24 1.261e-23 0.0 0.0
S00123 113.9503 48.3426 2.941e-19 2.953e-19 2.063e-19 0.0 0.0
S00124 113.9515 48.3275 1.480e-23 3.855e-23 2.059e-22 0.0 0.0
S00125 113.9568 48.3551 2.101e-22 3.879e-22 9.887e-22 0.0 0.0
S00126 113.9556 48.3368 3.802e-28 2.673e-27 1.112e-25 0.0 0.0
S00127 113.9427 48.3508 5.798e-21 8.182e-21 1.190e-20 0.0 0.0
S00128 113.9566 48.3413 8.250e-18 6.718e-18 3.215e-18 0.0 0.0
S00129 113.9498 48.33 4.574e-23 1.037e-22 3.935e-22 0.0 0.0
S00130 113.9394 48.3168 3.926e-21 5.777e-21 9.151e-21 0.0 0.0
S00131 113.9433 48.3499 6.851e-20 7.467e-20 6.446e-20 0.0 0.0
S00132 113.9411 48.3217 1.392e-20 1.748e-20 1.978e-20 0.0 0.0
S00133 113.9438 48.3032 5.200e-24 1.354e-23 7.000e-23 0.0 0.0
S00134 113.9516 48.3481 3.561e-20 4.135e-20 3.924e-20 0.0 0.0
S00135 113.9436 48.3235 1.129e-24 3.203e-24 2.018e-23 0.0 0.0
S00136 113.9465 48.344 1.976e-18 1.663e-18 8.371e-19 0.0 0.0
S00137 113.9335 48.3462 1.414e-19 1.581e-19 1.423e-19 0.0 0.0
S00138 113.9354 48.3274 9.934e-18 7.660e-18 3.236e-18 0.0 0.0
S00139 113.9645 48.3369 2.377e-20 3.010e-20 3.374e-20 0.0 0.0
S00140 113.9288 48.3261 4.018e-24 9.784e-24 4.484e-23 0.0 0.0
S00141 113.957 48.3244 2.269e-18 2.901e-18 3.566e-18 0.0 0.0
S00142 113.9368 48.3623 3.586e-22 7.049e-22 1.994e-21 0.0 0.0
S00143 113.9416 48.3483 3.582e-14 2.947e-14 1.441e-14 0.0 0.0
S00144 113.951 48.3484 1.183e-19 1.296e-19 1.108e-19 0.0 0.0
S00145 113.9342 48.3297 2.877e-23 6.980e-23 3.094e-22 0.0 0.0
S00146 113.9455 48.3431 1.846e-22 1.237e-22 4.153e-23 0.0 0.0
S00147 113.9456 48.3435 5.930e-24 1.576e-23 8.589e-23 0.0 0.0
S00148 113.9556 48.3369 2.300e-19 2.366e-19 1.747e-19 0.0 0.0
S00149 113.9522 48.3168 8.831e-23 1.815e-22 6.001e-22 0.0 0.0
S00150 113.9457 48.3506 1.993e-25 6.524e-25 5.607e-24 0.0 0.0
S00151 113.9415 48.3402 2.512e-23 5.557e-23 2.162e-22 0.0 0.0
S00152 113.9592 48.3507 2.293e-18 2.073e-18 1.221e-18 0.0 0.0
S00153 113.9622 48.3353 3.349e-23 7.857e-23 3.516e-22 0.0 0.0
S00154 113.9441 48.3323 1.050e-18 9.584e-19 5.859e-19 0.0 0.0
S00155 113.9505 48.3444 2.065e-18 1.824e-18 1.055e-18 0.0 0.0
S00156 113.9393 48.3542 4.979e-21 6.998e-21 1.004e-20 0.0 0.0
S00157 113.9661 48.351 4.777e-23 1.062e-22 4.069e-22 0.0 0.0
S00158 113.9587 48.342 8.185e-23 6.148e-23 2.600e-23 0.0 0.0
S00159 113.9483 48.3371 8.005e-21 1.092e-20 1.501e-20 0.0 0.0
S00160 113.9325 48.3275 1.215e-18 1.102e-18 6.454e-19 0.0 0.0
S00161 113.9429 48.3357 5.693e-18 6.254e-18 5.366e-18 0.0 0.0
S00162 113.9358 48.3328 8.747e-18 7.099e-18 3.372e-18 0.0 0.0
S00163 113.9323 48.3304 2.139e-24 5.744e-24 3.117e-23 0.0 0.0
S00164 113.9491 48.3285 1.389e-22 9.686e-23 3.465e-23 0.0 0.0
S00165 113.9615 48.3446 2.366e-18 1.912e-18 9.274e-19 0.0 0.0
S00166 113.9623 48.3326 2.949e-24 8.284e-24 4.968e-23 0.0 0.0
S00167 113.9418 48.3391 1.905e-23 4.144e-23 1.491e-22 0.0 0.0
S00168 113.9485 48.3448 1.591e-22 1.115e-22 3.874e-23 0.0 0.0
S00169 113.9432 48.3166 2.382e-19 2.357e-19 1.667e-19 0.0 0.0
S00170 113.9597 48.3348 7.455e-24 1.760e-23 7.624e-23 0.0 0.0
S00171 113.946 48.3239 5.332e-14 3.851e-14 1.454e-14 0.0 0.0
S00172 113.9511 48.3253 2.440e-21 3.800e-21 6.610e-21 0.0 0.0
S00173 113.9342 48.3402 5.616e-22 9.407e-22 1.968e-21 0.0 0.0
S00174 113.9515 48.3518 1.055e-21 1.716e-21 3.437e-21 0.0 0.0
S00175 113.9467 48.3464 1.882e-20 2.396e-20 2.867e-20 0.0 0.0
S00176 113.9708 48.3281 2.126e-22 1.407e-22 4.624e-23 0.0 0.0
S00177 113.9431 48.347 2.365e-23 5.475e-23 2.204e-22 0.0 0.0
S00178 113.9564 48.3191 1.342e-19 1.367e-19 1.026e-19 0.0 0.0
S00179 113.9531 48.346 4.805e-21 7.123e-21 1.146e-20 0.0 0.0
S00180 113.9273 48.3223 5.195e-24 1.366e-23 7.077e-23 0.0 0.0
S00181 113.9465 48.3395 1.318e-24 3.925e-24 2.745e-23 0.0 0.0
S00182 113.9318 48.3364 6.383e-24 1.803e-23 1.153e-22 0.0 0.0
S00183 113.9618 48.322 2.110e-25 7.027e-25 6.425e-24 0.0 0.0
S00184 113.9505 48.3392 2.868e-20 3.421e-20 3.518e-20 0.0 0.0
S00185 113.9423 48.3223 1.164e-24 3.675e-24 2.802e-23 0.0 0.0
S00186 113.9456 48.3323 6.448e-26 2.603e-25 3.450e-24 0.0 0.0
S00187 113.9589 48.3311 7.172e-14 6.497e-14 3.886e-14 0.0 0.0
S00188 113.9611 48.3352 1.109e-23 2.687e-23 1.214e-22 0.0 0.0
S00189 113.9665 48.3392 3.580e-21 5.078e-21 7.363e-21 0.0 0.0
S00190 113.9405 48.3364 3.300e-22 5.870e-22 1.409e-21 0.0 0.0
S00191 113.9276 48.332 2.199e-23 5.382e-23 2.451e-22 0.0 0.0
S00192 113.9449 48.342 5.155e-23 1.107e-22 3.763e-22 0.0 0.0
S00193 113.9287 48.3308 3.404e-19 3.336e-19 2.334e-19 0.0 0.0
S00194 113.9577 48.3446 2.328e-18 2.117e-18 1.285e-18 0.0 0.0
S00195 113.9638 48.3356 8.253e-18 8.232e-18 6.052e-18 0.0 0.0
S00196 113.9505 48.3457 6.431e-14 4.921e-14 2.093e-14 0.001 0.0
S00197 113.9528 48.3283 1.363e-22 9.392e-23 3.402e-23 0.0 0.0
S00198 113.9272 48.3538 1.644e-19 1.847e-19 1.698e-19 0.0 0.0
S00199 113.938 48.3301 1.560e-22 3.070e-22 9.009e-22 0.0 0.0
S00200 113.9434 48.3358 1.189e-24 3.391e-24 2.133e-23 0.0 0.0
S00201 113.9528 48.3362 1.506e-22 1.056e-22 3.681e-23 0.0 0.0
S00202 113.9574 48.3206 1.862e-18 1.684e-18 9.515e-19 0.0 0.0
S00203 113.9266 48.3283 1.915e-22 3.549e-22 9.223e-22 0.0 0.0
S00204 113.9313 48.3211 1.122e-17 1.076e-17 7.152e-18 0.0 0.0
S00205 113.9179 48.3218 2.158e-19 2.197e-19 1.653e-19 0.0 0.0
S00206 113.9349 48.3387 2.906e-21 4.224e-21 6.671e-21 0.0 0.0
S00207 113.9502 48.3503 9.247e-19 8.648e-19 5.328e-19 0.0 0.0
S00208 113.9719 48.3358 5.813e-19 9.559e-19 1.911e-18 0.0 0.0
S00209 113.9469 48.3399 1.887e-22 1.280e-22 4.233e-23 0.0 0.0
S00210 113.9512 48.3352 6.715e-21 9.091e-21 1.259e-20 0.0 0.0
S00211 113.9372 48.3295 7.518e-21 1.020e-20 1.328e-20 0.0 0.0
S00212 113.9406 48.3189 1.841e-18 2.174e-18 2.307e-18 0.0 0.0
S00213 113.9515 48.3463 1.051e-22 7.746e-23 3.005e-23 0.0 0.0
S00214 113.9489 48.3278 1.977e-25 6.606e-25 5.889e-24 0.0 0.0
S00215 113.933 48.3298 1.151e-18 1.047e-18 6.331e-19 0.0 0.0
S00216 113.9549 48.3236 1.911e-17 1.474e-17 6.277e-18 0.0 0.0
S00217 113.9369 48.3383 3.283e-20 3.902e-20 3.919e-20 0.0 0.0
S00218 113.9587 48.3375 3.064e-18 2.697e-18 1.517e-18 0.0 0.0
S00219 113.9394 48.3221 1.444e-22 1.011e-22 3.555e-23 0.0 0.0
S00220 113.9626 48.328 3.817e-22 6.670e-22 1.503e-21 0.0 0.0
S00221 113.9493 48.3354 1.493e-23 3.596e-23 1.581e-22 0.0 0.0
S00222 113.9634 48.3321 1.731e-22 1.184e-22 4.101e-23 0.0 0.0
S00223 113.9327 48.3577 3.057e-21 4.680e-21 8.055e-21 0.0 0.0
S00224 113.9529 48.3224 5.054e-18 5.945e-18 6.011e-18 0.0 0.0
S00225 113.9218 48.3301 4.805e-19 4.533e-19 2.830e-19 0.0 0.0
S00226 113.9487 48.3369 5.471e-24 1.690e-23 1.306e-22 0.0 0.0
S00227 113.929 48.3421 2.153e-20 2.609e-20 2.836e-20 0.0 0.0
S00228 113.94 48.3316 3.408e-23 7.655e-23 3.072e-22 0.0 0.0
S00229 113.9611 48.3301 3.415e-24 8.300e-24 3.906e-23 0.0 0.0
S00230 113.9529 48.3371 3.750e-24 1.007e-23 5.586e-23 0.0 0.0
S00231 113.9387 48.3297 3.558e-23 8.911e-23 4.290e-22 0.0 0.0
S00232 113.9404 48.3378 6.374e-20 7.046e-20 6.452e-20 0.0 0.0
S00233 113.9545 48.3366 1.426e-22 2.646e-22 6.775e-22 0.0 0.0
S00234 113.9431 48.3344 4.876e-18 5.416e-18 4.818e-18 0.0 0.0
S00235 113.9616 48.3405 3.795e-22 6.695e-22 1.574e-21 0.0 0.0
S00236 113.9517 48.3467 1.180e-23 2.711e-23 1.133e-22 0.0 0.0
S00237 113.9609 48.3403 1.624e-17 1.248e-17 5.224e-18 0.0 0.0
S00238 113.9562 48.3261 2.391e-24 5.958e-24 2.780e-23 0.0 0.0
S00239 113.9776 48.3395 2.610e-21 4.028e-21 7.112e-21 0.0 0.0
S00240 113.9567 48.357 1.431e-17 1.073e-17 4.522e-18 0.0 0.0
S00241 113.9532 48.3486 4.101e-18 3.321e-18 1.592e-18 0.0 0.0
S00242 113.9322 48.3334 7.817e-18 8.950e-18 8.932e-18 0.0 0.0
S00243 113.9526 48.335 4.482e-28 3.092e-27 1.258e-25 0.0 0.0
S00244 113.9443 48.32 5.383e-24 1.438e-23 8.214e-23 0.0 0.0
S00245 113.9329 48.3394 7.866e-24 1.947e-23 9.485e-23 0.0 0.0
S00246 113.954 48.3157 4.913e-20 5.809e-20 5.974e-20 0.0 0.0
S00247 113.9498 48.3312 1.367e-20 1.776e-20 2.192e-20 0.0 0.0
S00248 113.9645 48.338 5.711e-23 1.224e-22 4.359e-22 0.0 0.0
S00249 113.9458 48.3435 1.290e-22 9.229e-23 3.325e-23 0.0 0.0
S00250 113.9606 48.3251 1.785e-22 3.676e-22 1.239e-21 0.0 0.0
S00251 113.9523 48.3481 1.659e-24 4.813e-24 3.260e-23 0.0 0.0
S00252 113.9409 48.3295 2.040e-20 2.568e-20 3.001e-20 0.0 0.0
S00253 113.945 48.3298 1.871e-18 1.595e-18 8.269e-19 0.0 0.0
S00254 113.9595 48.348 2.197e-22 4.264e-22 1.195e-21 0.0 0.0
S00255 113.9278 48.3459 6.338e-18 6.748e-18 5.601e-18 0.0 0.0
S00256 113.9325 48.326 2.584e-17 2.440e-17 1.564e-17 0.0 0.0
S00257 113.9369 48.3342 7.621e-21 1.056e-20 1.477e-20 0.0 0.0
S00258 113.9439 48.3471 1.167e-19 1.283e-19 1.137e-19 0.0 0.0
S00259 113.951 48.3414 3.517e-21 5.247e-21 8.814e-21 0.0 0.0
S00260 113.9198 48.3219 4.336e-19 4.247e-19 2.922e-19 0.0 0.0
S00261 113.9435 48.3375 1.734e-22 1.204e-22 4.097e-23 0.0 0.0
S00262 113.9585 48.337 2.683e-18 3.417e-18 4.104e-18 0.0 0.0
S00263 113.9219 48.3324 4.139e-23 9.536e-23 3.945e-22 0.0 0.0
S00264 113.9526 48.3433 2.095e-20 2.432e-20 2.320e-20 0.0 0.0
S00265 113.9311 48.3284 1.524e-22 1.071e-22 3.742e-23 0.0 0.0
S00266 113.9362 48.3404 8.317e-21 1.157e-20 1.656e-20 0.0 0.0
S00267 113.9601 48.3326 2.290e-18 3.003e-18 3.903e-18 0.0 0.0
S00268 113.9321 48.3132 3.324e-20 4.063e-20 4.275e-20 0.0 0.0
S00269 113.9358 48.3133 1.144e-18 9.791e-19 5.108e-19 0.0 0.0
S00270 113.9564 48.3499 1.792e-18 1.595e-18 9.474e-19 0.0 0.0
S00271 113.9687 48.3473 1.081e-20 1.392e-20 1.662e-20 0.0 0.0
S00272 113.925 48.333 7.181e-20 8.678e-20 9.161e-20 0.0 0.0
S00273 113.9312 48.3235 2.835e-21 4.308e-21 7.402e-21 0.0 0.0
S00274 113.9522 48.3213 1.788e-17 1.359e-17 5.632e-18 0.0 0.0
S00275 113.9422 48.3431 5.365e-19 5.063e-19 3.221e-19 0.0 0.0
S00276 113.9305 48.3299 1.424e-18 1.230e-18 6.848e-19 0.0 0.0
S00277 113.9654 48.3372 1.715e-22 3.306e-22 8.916e-22 0.0 0.0
S00278 113.9448 48.3508 2.169e-23 5.168e-23 2.223e-22 0.0 0.0
S00279 113.9394 48.3387 2.388e-24 6.591e-24 3.872e-23 0.0 0.0
S00280 113.9571 48.3454 3.901e-20 4.641e-20 4.744e-20 0.0 0.0
S00281 113.9583 48.3371 7.401e-18 9.235e-18 1.065e-17 0.0 0.0
S00282 113.9362 48.3449 3.839e-18 3.147e-18 1.566e-18 0.0 0.0
S00283 113.945 48.3419 5.853e-22 1.071e-21 2.582e-21 0.0 0.0
S00284 113.9564 48.3376 9.064e-24 2.254e-23 1.057e-22 0.0 0.0
S00285 113.9381 48.3503 2.490e-17 2.318e-17 1.458e-17 0.0 0.0
S00286 113.9525 48.3318 1.825e-22 1.233e-22 4.137e-23 0.0 0.0
S00287 113.9189 48.331 3.066e-18 2.580e-18 1.323e-18 0.0 0.0
S00288 113.9606 48.325 3.609e-18 2.973e-18 1.461e-18 0.0 0.0
S00289 113.9521 48.3418 6.228e-18 8.051e-18 1.000e-17 0.0 0.0
S00290 113.9514 48.3216 2.310e-20 2.824e-20 3.132e-20 0.0 0.0
S00291 113.9618 48.3464 5.733e-24 1.375e-23 5.973e-23 0.0 0.0
S00292 113.9391 48.3412 1.447e-18 1.317e-18 7.942e-19 0.0 0.0
S00293 113.9244 48.3273 1.336e-22 2.575e-22 7.124e-22 0.0 0.0
S00294 113.9704 48.3446 4.960e-19 4.649e-19 2.966e-19 0.0 0.0
S00295 113.9439 48.3241 4.606e-25 1.503e-24 1.294e-23 0.0 0.0
S00296 113.9322 48.3518 1.033e-20 1.417e-20 1.972e-20 0.0 0.0
S00297 113.9426 48.3442 8.631e-18 6.712e-18 2.980e-18 0.0 0.0
S00298 113.9573 48.3429 1.270e-21 2.074e-21 4.027e-21 0.0 0.0
S00299 113.9366 48.319 1.415e-21 2.167e-21 3.707e-21 0.0 0.0
S00300 113.9575 48.3438 7.433e-19 7.010e-19 4.551e-19 0.0 0.0
S00301 113.9641 48.3267 1.425e-22 9.808e-23 3.522e-23 0.0 0.0
S00302 113.9502 48.3379 7.817e-14 5.700e-14 2.219e-14 0.0 0.0
S00303 113.9367 48.3369 3.063e-21 4.685e-21 8.036e-21 0.0 0.0
S00304 113.9442 48.3399 5.283e-20 5.829e-20 5.249e-20 0.0 0.0
S00305 113.9471 48.3343 8.331e-18 6.972e-18 3.431e-18 0.0 0.0
S00306 113.9727 48.3372 1.576e-20 1.951e-20 2.204e-20 0.0 0.0
S00307 113.9511 48.3429 6.124e-18 7.372e-18 7.535e-18 0.0 0.0
S00308 113.9511 48.3268 4.130e-19 4.118e-19 2.929e-19 0.0 0.0
S00309 113.9571 48.3497 2.252e-19 2.413e-19 1.996e-19 0.0 0.0
S00310 113.9375 48.3429 9.087e-20 9.938e-20 8.313e-20 0.0 0.0
S00311 113.9559 48.3239 4.939e-18 5.960e-18 6.078e-18 0.0 0.0
S00312 113.9341 48.3246 1.578e-22 1.095e-22 3.735e-23 0.0 0.0
S00313 113.938 48.3494 6.282e-14 4.681e-14 1.903e-14 0.0 0.0
S00314 113.9547 48.3431 3.787e-23 8.770e-23 3.632e-22 0.0 0.0
S00315 113.948 48.3224 3.338e-21 4.845e-21 7.680e-21 0.0 0.0
S00316 113.9443 48.3171 1.020e-21 1.758e-21 4.109e-21 0.0 0.0
S00317 113.9394 48.3309 5.334e-24 1.226e-23 4.754e-23 0.0 0.0
S00318 113.9504 48.3305 9.187e-22 1.542e-21 3.307e-21 0.0 0.0
S00319 113.9415 48.3383 3.446e-25 1.271e-24 1.380e-23 0.0 0.0
S00320 113.9421 48.3379 2.352e-19 2.408e-19 1.848e-19 0.0 0.0
S00321 113.9439 48.3405 4.086e-26 1.574e-25 1.956e-24 0.0 0.0
S00322 113.9438 48.334 5.359e-18 6.920e-18 8.508e-18 0.0 0.0
S00323 113.9537 48.3404 1.181e-22 2.178e-22 5.502e-22 0.0 0.0
S00324 113.9575 48.3343 2.519e-14 1.799e-14 6.479e-15 0.0 0.0
